x	y	fast_likelihood_quarks.yaml	custom_beta	global
-1.0612244897959184	-1.8253061224489797	-855.851978351989	-471.68151077990285	-855.851978351989
-1.0612244897959184	-1.7404081632653061	-780.279549584869	-430.03019515441576	-780.279549584869
-1.0612244897959184	-1.6555102040816327	-708.5421302387061	-390.2628708826297	-708.5421302387061
-1.0612244897959184	-1.5706122448979594	-640.5797196365721	-352.3854871647644	-640.5797196365721
-1.0612244897959184	-1.4857142857142858	-576.343212388334	-316.40401044778844	-576.343212388334
-1.0612244897959184	-1.4008163265306122	-515.780952192937	-282.3244244776132	-515.780952192937
-1.0612244897959184	-1.3159183673469388	-458.8434404465603	-250.15273035212715	-458.8434404465603
-1.0612244897959184	-1.2310204081632654	-405.48001529513147	-219.89494657438365	-405.48001529513147
-1.0612244897959184	-1.1461224489795918	-355.65135752362016	-191.55710910551352	-355.65135752362016
-1.0612244897959184	-1.0612244897959184	-309.79505874534175	-165.14527141842973	-309.79505874534175
-1.0612244897959184	-0.9763265306122448	-266.90832321042683	-140.66550455131107	-266.90832321042683
-1.0612244897959184	-0.8914285714285715	-227.3775138611428	-118.12389716120185	-227.3775138611428
-1.0612244897959184	-0.8065306122448979	-191.19045872954865	-97.52655557816684	-191.19045872954865
-1.0612244897959184	-0.7216326530612245	-158.30670846775934	-78.8796038592817	-158.30670846775934
-1.0612244897959184	-0.6367346938775511	-128.6811062254032	-62.18918384289384	-128.6811062254032
-1.0612244897959184	-0.5518367346938775	-102.27125729590279	-47.4614552032175	-102.27125729590279
-1.0612244897959184	-0.46693877551020413	-79.02262618605675	-34.70259550487867	-79.02262618605675
-1.0612244897959184	-0.38204081632653053	-58.934660015170266	-23.918800257738894	-58.934660015170266
-1.0612244897959184	-0.29714285714285715	-41.94691708428155	-15.116282972001954	-41.94691708428155
-1.0612244897959184	-0.21224489795918355	-28.005978981038652	-8.301275213361578	-28.005978981038652
-1.0612244897959184	-0.12734693877551018	-17.23898313498148	-3.4800266583619077	-17.23898313498148
-1.0612244897959184	-0.0424489795918368	-9.331634551191826	-0.658805149981049	-9.331634551191826
-1.0612244897959184	0.0424489795918368	-4.321988502404906	0.15610324658291574	-4.321988502404906
-1.0612244897959184	0.1273469387755104	-1.826101058969698	-1.0416058119691343	-1.826101058969698
-1.0612244897959184	0.21224489795918355	-2.855408985223619	-4.258255003197974	-2.855408985223619
-1.0612244897959184	0.29714285714285715	-6.619652799333267	-9.500185395212725	-6.619652799333267
-1.0612244897959184	0.38204081632653075	-13.230547124241866	-16.77375650320505	-13.230547124241866
-1.0612244897959184	0.46693877551020435	-22.555282900774273	-26.08534634608725	-22.555282900774273
-1.0612244897959184	0.5518367346938775	-34.79032830590404	-37.44135150338241	-34.79032830590404
-1.0612244897959184	0.6367346938775511	-49.799993510184436	-50.848187172323264	-49.799993510184436
-1.0612244897959184	0.7216326530612247	-67.56272848705123	-66.31228722506785	-67.56272848705123
-1.0612244897959184	0.8065306122448979	-88.0625952904486	-83.84010426618647	-88.0625952904486
-1.0612244897959184	0.8914285714285715	-111.28528540538144	-103.43810969017261	-111.28528540538144
-1.0612244897959184	0.9763265306122451	-137.22073200495822	-125.11279373954687	-137.22073200495822
-1.0612244897959184	1.0612244897959187	-165.85762210187852	-148.87066556250375	-165.85762210187852
-1.0612244897959184	1.1461224489795918	-197.22856811539447	-174.71825327147792	-197.22856811539447
-1.0612244897959184	1.2310204081632654	-231.19271106103804	-202.66210400138573	-231.19271106103804
-1.0612244897959184	1.315918367346939	-267.98835571879215	-232.70878396824912	-267.98835571879215
-1.0612244897959184	1.4008163265306122	-307.53744230817813	-264.86487852796597	-307.53744230817813
-1.0612244897959184	1.4857142857142858	-349.8723412771559	-299.13699223535366	-349.8723412771559
-1.0612244897959184	1.5706122448979594	-395.04331384208683	-335.5317489034145	-395.04331384208683
-1.0612244897959184	1.655510204081633	-443.14390654561896	-374.05579166255086	-443.14390654561896
-1.0612244897959184	1.7404081632653061	-494.1700262958186	-414.71578302040086	-494.1700262958186
-1.0612244897959184	1.8253061224489797	-548.2239868522173	-457.5184049214521	-548.2239868522173
-1.0612244897959184	1.9102040816326533	-605.4324301926691	-502.4703588069891	-605.4324301926691
-1.0612244897959184	1.9951020408163265	-665.8788113485551	-549.5783656753937	-665.8788113485551
-1.0612244897959184	2.08	-729.6851265447209	-598.8491661427796	-729.6851265447209
-0.9763265306122448	-2.08	-1109.0331309250878	-607.8784196467894	-1109.0331309250878
-0.9763265306122448	-1.9951020408163267	-1021.3577740893576	-560.6107589223178	-1021.3577740893576
-0.9763265306122448	-1.910204081632653	-937.6905662346704	-515.2093420750329	-937.6905662346704
-0.9763265306122448	-1.8253061224489797	-857.9762163117508	-471.6800668667239	-857.9762163117508
-0.9763265306122448	-1.7404081632653061	-782.1586401003434	-430.0288481485305	-782.1586401003434
-0.9763265306122448	-1.6555102040816327	-710.1863592163503	-390.26161791299194	-710.1863592163503
-0.9763265306122448	-1.5706122448979594	-641.9989206879477	-352.38432534673336	-641.9989206879477
-0.9763265306122448	-1.4857142857142858	-577.5474698205202	-316.4029368825178	-577.5474698205202
-0.9763265306122448	-1.4008163265306122	-516.779748833812	-282.3234362523009	-516.779748833812
-0.9763265306122448	-1.3159183673469388	-459.6461852490021	-250.15182453989507	-459.6461852490021
-0.9763265306122448	-1.2310204081632654	-406.09587520657544	-219.89412023416537	-406.09587520657544
-0.9763265306122448	-1.1461224489795918	-356.0894058137019	-191.55635928215952	-356.0894058137019
-0.9763265306122448	-1.0612244897959184	-310.0646880858134	-165.1445951425211	-310.0646880858134
-0.9763265306122448	-0.9763265306122448	-267.0174718325835	-140.66489883911981	-267.0174718325835
-0.9763265306122448	-0.8914285714285715	-227.33454233501345	-118.12335901467236	-227.33454233501345
-0.9763265306122448	-0.8065306122448979	-191.0035405959299	-97.52608198487178	-191.0035405959299
-0.9763265306122448	-0.7216326530612245	-157.98383594627478	-78.8791917922614	-157.98383594627478
-0.9763265306122448	-0.6367346938775511	-128.2299798685723	-62.18883026076355	-128.2299798685723
-0.9763265306122448	-0.5518367346938775	-101.69946829337846	-47.46115704994202	-101.69946829337846
-0.9763265306122448	-0.46693877551020413	-78.33767611982654	-34.702349709853024	-78.33767611982654
-0.9763265306122448	-0.38204081632653053	-58.143384606594964	-23.918603735656916	-58.143384606594964
-0.9763265306122448	-0.29714285714285715	-41.05623373935549	-15.116132622807413	-41.05623373935549
-0.9763265306122448	-0.21224489795918355	-27.02257373337818	-8.301167922219292	-27.02257373337818
-0.9763265306122448	-0.12734693877551018	-16.169616656517235	-3.4799592955652088	-16.169616656517235
-0.9763265306122448	-0.0424489795918368	-8.18226057188042	-0.6587745709314277	-8.18226057188042
-0.9763265306122448	0.0424489795918368	-3.0987668103745705	0.15610020147084924	-3.0987668103745705
-0.9763265306122448	0.1273469387755104	-0.5344454543662778	-1.0416393066390128	-0.5344454543662778
-0.9763265306122448	0.21224489795918355	-1.5033915402399316	-4.258315757726336	-1.5033915402399316
-0.9763265306122448	0.29714285714285715	-5.210375606490743	-9.500270204787512	-5.210375606490743
-0.9763265306122448	0.38204081632653075	-11.769056510667895	-16.77386214776311	-11.769056510667895
-0.9763265306122448	0.46693877551020435	-21.04439372947138	-26.085469590327193	-21.04439372947138
-0.9763265306122448	0.5518367346938775	-33.236529410847425	-37.44148909668138	-33.236529410847425
-0.9763265306122448	0.6367346938775511	-48.207448632483135	-50.848335848697616	-48.207448632483135
-0.9763265306122448	0.7216326530612247	-65.93522376675611	-66.31244370306706	-65.93522376675611
-0.9763265306122448	0.8065306122448979	-86.403514160226	-83.84026524887145	-86.403514160226
-0.9763265306122448	0.8914285714285715	-109.59753205491143	-103.43827186502222	-109.59753205491143
-0.9763265306122448	0.9763265306122451	-135.50662994939114	-125.11295377843044	-135.50662994939114
-0.9763265306122448	1.0612244897959187	-164.11884757113762	-148.87082012164763	-164.11884757113762
-0.9763265306122448	1.1461224489795918	-195.46540639297353	-174.71839899137058	-195.46540639297353
-0.9763265306122448	1.2310204081632654	-229.40507961704077	-202.6622375066704	-229.40507961704077
-0.9763265306122448	1.315918367346939	-266.1748861866804	-232.70890186765962	-266.1748861866804
-0.9763265306122448	1.4008163265306122	-305.69512365228536	-264.8649774143722	-305.69512365228536
-0.9763265306122448	1.4857142857142858	-347.99616477985944	-299.1370686856234	-347.99616477985944
-0.9763265306122448	1.5706122448979594	-393.1263412227007	-335.5317994784069	-393.1263412227007
-0.9763265306122448	1.655510204081633	-441.17768934575724	-374.05581290704856	-441.17768934575724
-0.9763265306122448	1.7404081632653061	-492.1417073110249	-414.715771462818	-492.1417073110249
-0.9763265306122448	1.8253061224489797	-546.1190609736212	-457.51835707413795	-546.1190609736212
-0.9763265306122448	1.9102040816326533	-603.233121576437	-502.4702711659876	-603.233121576437
-0.9763265306122448	1.9951020408163265	-663.5645246484581	-549.5782347203411	-663.5645246484581
-0.9763265306122448	2.08	-727.2322410980117	-598.8489883369128	-727.2322410980117
-0.8914285714285715	-2.08	-1112.1316636845763	-607.8766671074226	-1112.1316636845763
-0.8914285714285715	-1.9951020408163267	-1024.175625498915	-560.6091118456042	-1024.175625498915
-0.8914285714285715	-1.910204081632653	-940.2387069049049	-515.2077976320523	-940.2387069049049
-0.8914285714285715	-1.8253061224489797	-860.2654125663126	-471.6786222147765	-860.2654125663126
-0.8914285714285715	-1.7404081632653061	-784.1994595220241	-430.02750043110166	-784.1994595220241
-0.8914285714285715	-1.6555102040816327	-711.989222575853	-390.26036425986	-711.989222575853
-0.8914285714285715	-1.5706122448979594	-643.5739228990918	-352.3831628736028	-643.5739228990918
-0.8914285714285715	-1.4857142857142858	-578.9045613103357	-316.4018626911585	-578.9045613103357
-0.8914285714285715	-1.4008163265306122	-517.9286725168212	-282.3224474305406	-517.9286725168212
-0.8914285714285715	-1.3159183673469388	-460.59647703825533	-250.15091816146412	-460.59647703825533
-0.8914285714285715	-1.2310204081632654	-406.8568568277029	-219.89329335870877	-406.8568568277029
-0.8914285714285715	-1.1461224489795918	-356.6702152725187	-191.55560895503754	-356.6702152725187
-0.8914285714285715	-1.0612244897959184	-310.4748724517751	-165.14391839505106	-310.4748724517751
-0.8914285714285715	-0.9763265306122448	-267.2650897380953	-140.66429268805757	-267.2650897380953
-0.8914285714285715	-0.8914285714285715	-227.42807451434953	-118.12282046271537	-227.42807451434953
-0.8914285714285715	-0.8065306122448979	-190.9512792072216	-97.52560802014955	-190.9512792072216
-0.8914285714285715	-0.7216326530612245	-157.7938907635844	-78.87877938850124	-157.7938907635844
-0.8914285714285715	-0.6367346938775511	-127.91016560286937	-62.18847637712838	-127.91016560286937
-0.8914285714285715	-0.5518367346938775	-101.25749135598505	-47.46085863113217	-101.25749135598505
-0.8914285714285715	-0.46693877551020413	-77.78117141652177	-34.70210368586527	-77.78117141652177
-0.8914285714285715	-0.38204081632653053	-57.479269246164506	-23.918407021851635	-57.479269246164506
-0.8914285714285715	-0.29714285714285715	-40.29154248928853	-15.115982119788328	-40.29154248928853
-0.8914285714285715	-0.21224489795918355	-26.164101491577128	-8.301060515799236	-26.164101491577128
-0.8914285714285715	-0.12734693877551018	-15.224218743535744	-3.4798918567083774	-15.224218743535744
-0.8914285714285715	-0.0424489795918368	-7.156004837411274	-0.658743955707223	-7.156004837411274
-0.8914285714285715	0.0424489795918368	-1.9979192937569223	0.15609715197285823	-1.9979192937569223
-0.8914285714285715	0.1273469387755104	0.6354787309626886	-1.0416728469280088	0.6354787309626886
-0.8914285714285715	0.21224489795918355	-0.2726108015715454	-4.258376599801977	-0.2726108015715454
-0.8914285714285715	0.29714285714285715	-3.9218992403476705	-9.500355144476202	-3.9218992403476705
-0.8914285714285715	0.38204081632653075	-10.428020346008338	-16.77396796573737	-10.428020346008338
-0.8914285714285715	0.46693877551020435	-19.653671102089504	-26.085593051965702	-19.653671102089504
-0.8914285714285715	0.5518367346938775	-31.802752150094307	-37.441626952078536	-31.802752150094307
-0.8914285714285715	0.6367346938775511	-46.73487941084716	-50.84848483251233	-46.73487941084716
-0.8914285714285715	0.7216326530612247	-64.42774896335561	-66.31260053457572	-64.42774896335561
-0.8914285714285715	0.8065306122448979	-84.86462166628723	-83.84042663181503	-84.86462166628723
-0.8914285714285715	0.8914285714285715	-108.03023271692047	-103.43843448769235	-108.03023271692047
-0.8914285714285715	0.9763265306122451	-133.91336481340238	-125.11311431332251	-133.91336481340238
-0.8914285714285715	1.0612244897959187	-162.50142109234815	-148.87097522574425	-162.50142109234815
-0.8914285714285715	1.1461224489795918	-193.82424311896523	-174.718545305793	-193.82424311896523
-0.8914285714285715	1.2310204081632654	-227.74026650295207	-202.6623716568164	-227.74026650295207
-0.8914285714285715	1.315918367346939	-264.48524872647863	-232.7090204631421	-264.48524872647863
-0.8914285714285715	1.4008163265306122	-303.9778733886727	-264.86507704863413	-303.9778733886727
-0.8914285714285715	1.4857142857142858	-346.249334512676	-299.13714593643783	-346.249334512676
-0.8914285714285715	1.5706122448979594	-391.33758932385547	-335.53185090727413	-391.33758932385547
-0.8914285714285715	1.655510204081633	-439.34202438064403	-374.05583505940865	-439.34202438064403
-0.8914285714285715	1.7404081632653061	-490.24648831016964	-414.7157608680378	-490.24648831016964
-0.8914285714285715	1.8253061224489797	-544.1502226224574	-457.5183102452078	-544.1502226224574
-0.8914285714285715	1.9102040816326533	-601.1733500717086	-502.4701845996227	-601.1733500717086
-0.8914285714285715	1.9951020408163265	-661.3969706977969	-549.5781048972102	-661.3969706977969
-0.8914285714285715	2.08	-724.9273797009224	-598.8488117207634	-724.9273797009224
-0.8065306122448979	-2.08	-1115.4040528433106	-607.8749137677136	-1115.4040528433106
-0.8065306122448979	-1.9951020408163267	-1027.1636299891934	-560.6074639933562	-1027.1636299891934
-0.8065306122448979	-1.910204081632653	-942.9534361010034	-515.206252438902	-942.9534361010034
-0.8065306122448979	-1.8253061224489797	-862.7177707293996	-471.677176838626	-862.7177707293996
-0.8065306122448979	-1.7404081632653061	-786.4001500809367	-430.02615201602464	-786.4001500809367
-0.8065306122448979	-1.6555102040816327	-713.9488033180338	-390.2591099362427	-713.9488033180338
-0.8065306122448979	-1.5706122448979594	-645.3026189892204	-352.3819997576878	-645.3026189892204
-0.8065306122448979	-1.4857142857142858	-580.4124562426914	-316.4007878854437	-580.4124562426914
-0.8065306122448979	-1.4008163265306122	-519.2256398216406	-282.32145802340835	-519.2256398216406
-0.8065306122448979	-1.3159183673469388	-461.6921819366596	-250.15001122730826	-461.6921819366596
-0.8065306122448979	-1.2310204081632654	-407.7607489202861	-219.8924659576095	-407.7607489202861
-0.8065306122448979	-1.1461224489795918	-357.3915580914644	-191.55485813318307	-357.3915580914644
-0.8065306122448979	-1.0612244897959184	-311.0233404811737	-165.1432411841646	-311.0233404811737
-0.8065306122448979	-0.9763265306122448	-267.64886429954254	-140.6636861057964	-267.64886429954254
-0.8065306122448979	-0.8914285714285715	-227.65575871941155	-118.12228151222746	-227.65575871941155
-0.8065306122448979	-0.8065306122448979	-191.031286043642	-97.52513369021335	-191.031286043642
-0.8065306122448979	-0.7216326530612245	-157.73444975758935	-78.87836665349869	-157.73444975758935
-0.8065306122448979	-0.6367346938775511	-127.71920777809106	-62.188122196987365	-127.71920777809106
-0.8065306122448979	-0.5518367346938775	-100.9428405090307	-47.460559951090545	-100.9428405090307
-0.8065306122448979	-0.46693877551020413	-77.35058628105787	-34.70185743659147	-77.35058628105787
-0.8065306122448979	-0.38204081632653053	-56.93976068600381	-23.9182101193569	-56.93976068600381
-0.8065306122448979	-0.29714285714285715	-39.650278998467115	-15.11583146534349	-39.650278998467115
-0.8065306122448979	-0.21224489795918355	-25.42797593908233	-8.300952995893795	-25.42797593908233
-0.8065306122448979	-0.12734693877551018	-14.40018314559029	-3.4798243429793274	-14.40018314559029
-0.8065306122448979	-0.0424489795918368	-6.250243075206129	-0.6587133048692522	-6.250243075206129
-0.8065306122448979	0.0424489795918368	-1.016805734566674	0.15609409814442188	-1.016805734566674
-0.8065306122448979	0.1273469387755104	1.6863257256873112	-1.0417064321745784	1.6863257256873112
-0.8065306122448979	0.21224489795918355	0.8395968114445509	-4.258437528131253	0.8395968114445509
-0.8065306122448979	0.29714285714285715	-2.7515444431661535	-9.500440212432068	-2.7515444431661535
-0.8065306122448979	0.38204081632653075	-9.204755050091194	-16.774073954646155	-9.204755050091194
-0.8065306122448979	0.46693877551020435	-18.380423786253345	-26.085716727927434	-18.380423786253345
-0.8065306122448979	0.5518367346938775	-30.486300585723427	-37.44176506585927	-30.486300585723427
-0.8065306122448979	0.6367346938775511	-45.37958691665767	-50.848634119535745	-45.37958691665767
-0.8065306122448979	0.7216326530612247	-63.03760376315472	-66.31275771476987	-63.03760376315472
-0.8065306122448979	0.8065306122448979	-83.44321659410605	-83.84058840969601	-83.44321659410605
-0.8065306122448979	0.8914285714285715	-106.58068852942534	-103.43859755217659	-106.58068852942534
-0.8065306122448979	0.9763265306122451	-132.43824012985	-125.11327533774579	-132.43824012985
-0.8065306122448979	1.0612244897959187	-161.00264710537942	-148.8711308677058	-161.00264710537942
-0.8065306122448979	1.1461224489795918	-192.30241232232305	-174.71869220728468	-192.30241232232305
-0.8065306122448979	1.2310204081632654	-226.19558584696028	-202.66250644383547	-226.19558584696028
-0.8065306122448979	1.315918367346939	-262.91669247102334	-232.7091397459759	-262.91669247102334
-0.8065306122448979	1.4008163265306122	-302.38298796297465	-264.86517742172384	-302.38298796297465
-0.8065306122448979	1.4857142857142858	-344.623672245856	-299.1372239780543	-344.623672245856
-0.8065306122448979	1.5706122448979594	-389.67465927985904	-335.5319031797802	-389.67465927985904
-0.8065306122448979	1.655510204081633	-437.63421339667093	-374.0558581089862	-437.63421339667093
-0.8065306122448979	1.7404081632653061	-488.4816601557335	-414.71575122477304	-488.4816601557335
-0.8065306122448979	1.8253061224489797	-542.3147487608103	-457.5182644229611	-542.3147487608103
-0.8065306122448979	1.9102040816326533	-599.2503754110347	-502.4700990959931	-599.2503754110347
-0.8065306122448979	1.9951020408163265	-659.3669539097504	-549.5779761931784	-659.3669539097504
-0.8065306122448979	2.08	-722.7635486470055	-598.8486362812677	-722.7635486470055
-0.7216326530612245	-2.08	-1118.848960288326	-607.8731596445817	-1118.848960288326
-0.7216326530612245	-1.9951020408163267	-1030.320527887448	-560.6058153817329	-1030.320527887448
-0.7216326530612245	-1.910204081632653	-945.833424818206	-515.2047065110122	-945.833424818206
-0.7216326530612245	-1.8253061224489797	-865.331894194113	-471.67573075295047	-865.331894194113
-0.7216326530612245	-1.7404081632653061	-788.7629159754357	-430.0248029173898	-788.7629159754357
-0.7216326530612245	-1.6555102040816327	-716.0635771803135	-390.2578549553847	-716.0635771803135
-0.7216326530612245	-1.5706122448979594	-647.1834259702886	-352.3808360116383	-647.1834259702886
-0.7216326530612245	-1.4857142857142858	-582.069514206207	-316.399712477291	-582.069514206207
-0.7216326530612245	-1.4008163265306122	-520.6689555367176	-282.3204680420539	-520.6689555367176
-0.7216326530612245	-1.3159183673469388	-462.93155233262075	-250.1491037477366	-462.93155233262075
-0.7216326530612245	-1.2310204081632654	-408.8057538666808	-219.89163804077782	-408.8057538666808
-0.7216326530612245	-1.1461224489795918	-358.2515890356409	-191.55410682565673	-358.2515890356409
-0.7216326530612245	-1.0612244897959184	-311.70820187783056	-165.14256351842585	-311.70820187783056
-0.7216326530612245	-0.9763265306122448	-268.1668622339995	-140.66307910006492	-268.1668622339995
-0.7216326530612245	-0.8914285714285715	-228.01562099919306	-118.12174217031031	-228.01562099919306
-0.7216326530612245	-0.8065306122448979	-191.24154876537636	-97.52465900157028	-191.24154876537636
-0.7216326530612245	-0.7216326530612245	-157.8034644644237	-78.8779535931526	-157.8034644644237
-0.7216326530612245	-0.6367346938775511	-127.6550240352056	-62.187767725412755	-127.6550240352056
-0.7216326530612245	-0.5518367346938775	-100.75340166680166	-47.460261014258094	-100.75340166680166
-0.7216326530612245	-0.46693877551020413	-77.04378941899034	-34.70161096582103	-77.04378941899034
-0.7216326530612245	-0.38204081632653053	-56.5227138424778	-23.918013031324108	-56.5227138424778
-0.7216326530612245	-0.29714285714285715	-39.130247072488544	-15.115680661994588	-39.130247072488544
-0.7216326530612245	-0.21224489795918355	-24.811977772429316	-8.300845364350039	-24.811977772429316
-0.7216326530612245	-0.12734693877551018	-13.695269476581302	-3.4797567555616524	-13.695269476581302
-0.7216326530612245	-0.0424489795918368	-5.462715886433784	-0.6586826189899284	-5.462715886433784
-0.7216326530612245	0.0424489795918368	-0.15314980778731524	0.15609104004226992	-0.15314980778731524
-0.7216326530612245	0.1273469387755104	2.6203869651166087	-1.0417400616954637	2.6203869651166087
-0.7216326530612245	0.21224489795918355	1.8355344009886494	-4.258498541437689	1.8355344009886494
-0.7216326530612245	0.29714285714285715	-1.6969971675582656	-9.500525406741303	-1.6969971675582656
-0.7216326530612245	0.38204081632653075	-8.096937543581475	-16.774180112010754	-8.096937543581475
-0.7216326530612245	0.46693877551020435	-17.222320369819556	-26.085840615129882	-17.222320369819556
-0.7216326530612245	0.5518367346938775	-29.28485443042632	-37.4419034343631	-29.28485443042632
-0.7216326530612245	0.6367346938775511	-44.139230929304006	-50.848783705458345	-44.139230929304006
-0.7216326530612245	0.7216326530612247	-61.762446090472395	-66.31291523884806	-61.762446090472395
-0.7216326530612245	0.8065306122448979	-82.13695654964056	-83.8407505770582	-82.13695654964056
-0.7216326530612245	0.8914285714285715	-105.2465581287945	-103.43876105249865	-105.2465581287945
-0.7216326530612245	0.9763265306122451	-131.07891667327078	-125.11343684505937	-131.07891667327078
-0.7216326530612245	1.0612244897959187	-159.62144785944935	-148.8712870404105	-159.62144785944935
-0.7216326530612245	1.1461224489795918	-190.8975316368127	-174.71883968798272	-190.8975316368127
-0.7216326530612245	1.2310204081632654	-224.76873547303342	-202.66264185940713	-224.76873547303342
-0.7216326530612245	1.315918367346939	-261.4670589347701	-232.70925970746578	-261.4670589347701
-0.7216326530612245	1.4008163265306122	-300.9081207031087	-264.86527852419874	-300.9081207031087
-0.7216326530612245	1.4857142857142858	-343.11956373438386	-299.13730280060634	-343.11956373438386
-0.7216326530612245	1.5706122448979594	-388.1350934936446	-335.53195628547894	-388.1350934936446
-0.7216326530612245	1.655510204081633	-436.0519168123683	-374.0558820448308	-436.0519168123683
-0.7216326530612245	1.7404081632653061	-486.8440291880403	-414.7157425216204	-486.8440291880403
-0.7216326530612245	1.8253061224489797	-540.6253875811746	-457.5182195954163	-540.6253875811746
-0.7216326530612245	1.9102040816326533	-597.4619786474155	-502.47001464226275	-597.4619786474155
-0.7216326530612245	1.9951020408163265	-657.4752718620782	-549.5778485953505	-657.4752718620782
-0.7216326530612245	2.08	-720.7467173162391	-598.8484620048497	-720.7467173162391
-0.6367346938775511	-2.08	-1122.4657909583957	-607.8714047555158	-1122.4657909583957
-0.6367346938775511	-1.9951020408163267	-1033.6453486737178	-560.6041660274572	-1033.6453486737178
-0.6367346938775511	-1.910204081632653	-948.8776312858166	-515.2031598643238	-948.8776312858166
-0.6367346938775511	-1.8253061224489797	-868.1066726893984	-471.67428397305696	-868.1066726893984
-0.6367346938775511	-1.7404081632653061	-791.2793159874215	-430.02345314949673	-791.2793159874215
-0.6367346938775511	-1.6555102040816327	-718.3323040291949	-390.25659933094073	-718.3323040291949
-0.6367346938775511	-1.5706122448979594	-649.215043848791	-352.37967164843474	-649.215043848791
-0.6367346938775511	-1.4857142857142858	-583.8743769086312	-316.39863647875825	-583.8743769086312
-0.6367346938775511	-1.4008163265306122	-522.257205542227	-282.3194774980403	-522.257205542227
-0.6367346938775511	-1.3159183673469388	-464.313120737428	-250.148195733654	-464.313120737428
-0.6367346938775511	-1.2310204081632654	-409.990353261372	-219.89080961816705	-409.990353261372
-0.6367346938775511	-1.1461224489795918	-359.2487412264836	-191.55335504187872	-359.2487412264836
-0.6367346938775511	-1.0612244897959184	-312.5598655198622	-165.1418854065215	-312.5598655198622
-0.6367346938775511	-0.9763265306122448	-268.81742689311284	-140.66247167881727	-268.81742689311284
-0.6367346938775511	-0.8914285714285715	-228.50596331182192	-118.12120244421806	-228.50596331182192
-0.6367346938775511	-0.8065306122448979	-191.58033025027538	-97.52418396076769	-191.58033025027538
-0.6367346938775511	-0.7216326530612245	-157.99916099217057	-78.87754021328033	-157.99916099217057
-0.6367346938775511	-0.6367346938775511	-127.71580596690768	-62.187412967615046	-127.71580596690768
-0.6367346938775511	-0.5518367346938775	-100.68733432271011	-47.459961825167284	-100.68733432271011
-0.6367346938775511	-0.46693877551020413	-76.85889480633222	-34.70136427743648	-76.85889480633222
-0.6367346938775511	-0.38204081632653053	-56.226217272133056	-23.917815760948542	-56.226217272133056
-0.6367346938775511	-0.29714285714285715	-38.729522166405104	-15.11552971224603	-38.729522166405104
-0.6367346938775511	-0.21224489795918355	-24.314159389872714	-8.30073762305517	-24.314159389872714
-0.6367346938775511	-0.12734693877551018	-13.107508795604929	-3.4796890956924926	-13.107508795604929
-0.6367346938775511	-0.0424489795918368	-4.791435010436942	-0.6586518986426881	-4.791435010436942
-0.6367346938775511	0.0424489795918368	0.5950538974906294	0.15608797772506477	0.5950538974906294
-0.6367346938775511	0.1273469387755104	3.439683030086144	-1.0417737347955836	3.439683030086144
-0.6367346938775511	0.21224489795918355	2.7172343226432076	-4.258559638376141	2.7172343226432076
-0.6367346938775511	0.29714285714285715	-0.7562139949257016	-9.500610725449974	-0.7562139949257016
-0.6367346938775511	0.38204081632653075	-7.102515316093104	-16.77428643523126	-7.102515316093104
-0.6367346938775511	0.46693877551020435	-16.177299939723014	-26.085964710348094	-16.177299939723014
-0.6367346938775511	0.5518367346938775	-28.196304784946562	-37.442042053787986	-28.196304784946562
-0.6367346938775511	0.6367346938775511	-43.011741792107614	-50.84893358591307	-43.011741792107614
-0.6367346938775511	0.7216326530612247	-60.60020452730612	-66.31307310171712	-60.60020452730612
-0.6367346938775511	0.8065306122448979	-80.94376994177941	-83.84091312829969	-80.94376994177941
-0.6367346938775511	0.8914285714285715	-104.02577114774101	-103.43892498241519	-104.02577114774101
-0.6367346938775511	0.9763265306122451	-129.8333649043327	-125.11359882853355	-129.8333649043327
-0.6367346938775511	1.0612244897959187	-158.35321552730966	-148.87144373649312	-158.35321552730966
-0.6367346938775511	1.1461224489795918	-189.60756579955859	-174.71898774000113	-189.60756579955859
-0.6367346938775511	1.2310204081632654	-223.4575971344375	-202.66277789509377	-223.4575971344375
-0.6367346938775511	1.315918367346939	-260.13418819682045	-232.70938033844357	-260.13418819682045
-0.6367346938775511	1.4008163265306122	-299.5513125132626	-264.86538034633656	-299.5513125132626
-0.6367346938775511	1.4857142857142858	-341.7349571376377	-299.1373823938176	-341.7349571376377
-0.6367346938775511	1.5706122448979594	-386.7168193976679	-335.53201021361167	-386.7168193976679
-0.6367346938775511	1.655510204081633	-434.5930711165489	-374.05590685563664	-434.5930711165489
-0.6367346938775511	1.7404081632653061	-485.3332088711187	-414.7157347467495	-485.3332088711187
-0.6367346938775511	1.8253061224489797	-539.0496122391752	-457.5181757500844	-539.0496122391752
-0.6367346938775511	1.9102040816326533	-595.8057267575842	-502.46993122582023	-595.8057267575842
-0.6367346938775511	1.9951020408163265	-655.7198143965913	-549.5777220902422	-655.7198143965913
-0.6367346938775511	2.08	-718.870542562175	-598.8482888776479	-718.870542562175
-0.5518367346938775	-2.08	-1126.2537080697261	-607.8696491182776	-1126.2537080697261
-0.5518367346938775	-1.9951020408163267	-1037.1369806158937	-560.6025159475165	-1037.1369806158937
-0.5518367346938775	-1.910204081632653	-952.0852237069838	-515.2016125151839	-952.0852237069838
-0.5518367346938775	-1.8253061224489797	-871.0412058048731	-471.6728365143184	-871.0412058048731
-0.5518367346938775	-1.7404081632653061	-793.9519839062012	-430.02210272716945	-793.9519839062012
