x	y	likelihood_ewpt.yaml	global
-1.0612244897959184	0.46693877551020435	-1619.5216919056043	-1619.5216919056043
-1.0612244897959184	0.5518367346938775	-1250.4199078857364	-1250.4199078857364
-1.0612244897959184	0.6367346938775511	-929.5793230775848	-929.5793230775848
-1.0612244897959184	0.7216326530612247	-657.0693850992186	-657.0693850992186
-1.0612244897959184	0.8065306122448979	-432.9594460514527	-432.9594460514527
-1.0612244897959184	0.8914285714285715	-257.3187616906186	-257.3187616906186
-1.0612244897959184	0.9763265306122451	-130.21649060025203	-130.21649060025203
-1.0612244897959184	1.0612244897959187	-51.7216933603991	-51.7216933603991
-1.0612244897959184	1.1461224489795918	-21.903331716562228	-21.903331716562228
-1.0612244897959184	1.2310204081632654	-40.83026774669554	-40.83026774669554
-1.0612244897959184	1.315918367346939	-108.57126302708136	-108.57126302708136
-1.0612244897959184	1.4008163265306122	-225.19497779664147	-225.19497779664147
-1.0612244897959184	1.4857142857142858	-390.7699701204825	-390.7699701204825
-1.0612244897959184	1.5706122448979594	-605.3646950511081	-605.3646950511081
-1.0612244897959184	1.655510204081633	-869.0475037891597	-869.0475037891597
-1.0612244897959184	1.7404081632653061	-1181.8866428430777	-1181.8866428430777
-1.0612244897959184	1.8253061224489797	-1543.9502531855956	-1543.9502531855956
-1.0612244897959184	1.9102040816326533	-1955.30636941189	-1955.30636941189
-1.0612244897959184	1.9951020408163265	-2416.0229188937124	-2416.0229188937124
-1.0612244897959184	2.08	-2926.1677209339437	-2926.1677209339437
-0.9763265306122448	-2.08	-32817.35307516746	-32817.35307516746
-0.9763265306122448	-1.9951020408163267	-31083.950846208012	-31083.950846208012
-0.9763265306122448	-1.910204081632653	-29396.769530194124	-29396.769530194124
-0.9763265306122448	-1.8253061224489797	-27755.880990852245	-27755.880990852245
-0.9763265306122448	-1.7404081632653061	-26161.3570196438	-26161.3570196438
-0.9763265306122448	-1.6555102040816327	-24613.2693349827	-24613.2693349827
-0.9763265306122448	-1.5706122448979594	-23111.68958144951	-23111.68958144951
-0.9763265306122448	-1.4857142857142858	-21656.68932900361	-21656.68932900361
-0.9763265306122448	-1.4008163265306122	-20248.340072192626	-20248.340072192626
-0.9763265306122448	-1.3159183673469388	-18886.713229361758	-18886.713229361758
-0.9763265306122448	-1.2310204081632654	-17571.88014186541	-17571.88014186541
-0.9763265306122448	-1.1461224489795918	-16303.912073265903	-16303.912073265903
-0.9763265306122448	-1.0612244897959184	-15082.880208546403	-15082.880208546403
-0.9763265306122448	-0.9763265306122448	-13908.85565330682	-13908.85565330682
-0.9763265306122448	-0.8914285714285715	-12781.909432969082	-12781.909432969082
-0.9763265306122448	-0.8065306122448979	-11702.112491976364	-11702.112491976364
-0.9763265306122448	-0.7216326530612245	-10669.535692991545	-10669.535692991545
-0.9763265306122448	-0.6367346938775511	-9684.249816093617	-9684.249816093617
-0.9763265306122448	-0.5518367346938775	-8746.325557974411	-8746.325557974411
-0.9763265306122448	-0.46693877551020413	-7855.83353113055	-7855.83353113055
-0.9763265306122448	-0.38204081632653053	-7012.844263057898	-7012.844263057898
-0.9763265306122448	-0.29714285714285715	-6217.428195441714	-6217.428195441714
-0.9763265306122448	-0.21224489795918355	-5469.6556833459845	-5469.6556833459845
-0.9763265306122448	-0.12734693877551018	-4769.59699440132	-4769.59699440132
-0.9763265306122448	-0.0424489795918368	-4117.322307992397	-4117.322307992397
-0.9763265306122448	0.0424489795918368	-3512.901714442284	-3512.901714442284
-0.9763265306122448	0.1273469387755104	-2956.40521419647	-2956.40521419647
-0.9763265306122448	0.21224489795918355	-2447.902717005264	-2447.902717005264
-0.9763265306122448	0.29714285714285715	-1987.4640411035837	-1987.4640411035837
-0.9763265306122448	0.38204081632653075	-1575.158912391932	-1575.158912391932
-0.9763265306122448	0.46693877551020435	-1211.0569636131381	-1211.0569636131381
-0.9763265306122448	0.5518367346938775	-895.2277335292436	-895.2277335292436
-0.9763265306122448	0.6367346938775511	-627.7406660969483	-627.7406660969483
-0.9763265306122448	0.7216326530612247	-408.6651096407786	-408.6651096407786
-0.9763265306122448	0.8065306122448979	-238.07031602599392	-238.07031602599392
-0.9763265306122448	0.8914285714285715	-116.02543982908874	-116.02543982908874
-0.9763265306122448	0.9763265306122451	-42.59953750761315	-42.59953750761315
-0.9763265306122448	1.0612244897959187	-17.861566568420493	-17.861566568420493
-0.9763265306122448	1.1461224489795918	-41.88038473441664	-41.88038473441664
-0.9763265306122448	1.2310204081632654	-114.7247491101166	-114.7247491101166
-0.9763265306122448	1.315918367346939	-236.4633153456544	-236.4633153456544
-0.9763265306122448	1.4008163265306122	-407.16463680001664	-407.16463680001664
-0.9763265306122448	1.4857142857142858	-626.8971637019533	-626.8971637019533
-0.9763265306122448	1.5706122448979594	-895.7292423103698	-895.7292423103698
-0.9763265306122448	1.655510204081633	-1213.729114073602	-1213.729114073602
-0.9763265306122448	1.7404081632653061	-1580.9649147862312	-1580.9649147862312
-0.9763265306122448	1.8253061224489797	-1997.5046737456294	-1997.5046737456294
-0.9763265306122448	1.9102040816326533	-2463.416312907031	-2463.416312907031
-0.9763265306122448	1.9951020408163265	-2978.767646037247	-2978.767646037247
-0.9763265306122448	2.08	-3543.626377866627	-3543.626377866627
-0.8914285714285715	-2.08	-30905.068191597602	-30905.068191597602
-0.8914285714285715	-1.9951020408163267	-29222.56533379641	-29222.56533379641
-0.8914285714285715	-1.910204081632653	-27586.366831035008	-27586.366831035008
-0.8914285714285715	-1.8253061224489797	-25996.54447418213	-25996.54447418213
-0.8914285714285715	-1.7404081632653061	-24453.16998095136	-24453.16998095136
-0.8914285714285715	-1.6555102040816327	-22956.31499511946	-22956.31499511946
-0.8914285714285715	-1.5706122448979594	-21506.051085732044	-21506.051085732044
-0.8914285714285715	-1.4857142857142858	-20102.449746317507	-20102.449746317507
-0.8914285714285715	-1.4008163265306122	-18745.582394097426	-18745.582394097426
-0.8914285714285715	-1.3159183673469388	-17435.52036918925	-17435.52036918925
-0.8914285714285715	-1.2310204081632654	-16172.334933817297	-16172.334933817297
-0.8914285714285715	-1.1461224489795918	-14956.097271512646	-14956.097271512646
-0.8914285714285715	-1.0612244897959184	-13786.878486317622	-13786.878486317622
-0.8914285714285715	-0.9763265306122448	-12664.749601988287	-12664.749601988287
-0.8914285714285715	-0.8914285714285715	-11589.78156119128	-11589.78156119128
-0.8914285714285715	-0.8065306122448979	-10562.045224703877	-10562.045224703877
-0.8914285714285715	-0.7216326530612245	-9581.61137061116	-9581.61137061116
-0.8914285714285715	-0.6367346938775511	-8648.55069349788	-8648.55069349788
-0.8914285714285715	-0.5518367346938775	-7762.93380364644	-7762.93380364644
-0.8914285714285715	-0.46693877551020413	-6924.831226225403	-6924.831226225403
-0.8914285714285715	-0.38204081632653053	-6134.313400482823	-6134.313400482823
-0.8914285714285715	-0.29714285714285715	-5391.450678933501	-5391.450678933501
-0.8914285714285715	-0.21224489795918355	-4696.313326548218	-4696.313326548218
-0.8914285714285715	-0.12734693877551018	-4048.9715199382495	-4048.9715199382495
-0.8914285714285715	-0.0424489795918368	-3449.4953465418816	-3449.4953465418816
-0.8914285714285715	0.0424489795918368	-2897.9548038068524	-2897.9548038068524
-0.8914285714285715	0.1273469387755104	-2394.4197983728577	-2394.4197983728577
-0.8914285714285715	0.21224489795918355	-1938.9601452507166	-1938.9601452507166
-0.8914285714285715	0.29714285714285715	-1531.6455670032817	-1531.6455670032817
-0.8914285714285715	0.38204081632653075	-1172.5456929217592	-1172.5456929217592
-0.8914285714285715	0.46693877551020435	-861.7300582023008	-861.7300582023008
-0.8914285714285715	0.5518367346938775	-599.2681031211145	-599.2681031211145
-0.8914285714285715	0.6367346938775511	-385.22917220728965	-385.22917220728965
-0.8914285714285715	0.7216326530612247	-219.68251341548216	-219.68251341548216
-0.8914285714285715	0.8065306122448979	-102.69727729598833	-102.69727729598833
-0.8914285714285715	0.8914285714285715	-34.34251616435578	-34.34251616435578
-0.8914285714285715	0.9763265306122451	-14.687183269233152	-14.687183269233152
-0.8914285714285715	1.0612244897959187	-43.80013195885379	-43.80013195885379
-0.8914285714285715	1.1461224489795918	-121.75011484621517	-121.75011484621517
-0.8914285714285715	1.2310204081632654	-248.60578297302345	-248.60578297302345
-0.8914285714285715	1.315918367346939	-424.43568497212914	-424.43568497212914
-0.8914285714285715	1.4008163265306122	-649.3082662285929	-649.3082662285929
-0.8914285714285715	1.4857142857142858	-923.2918680396269	-923.2918680396269
-0.8914285714285715	1.5706122448979594	-1246.4547267734179	-1246.4547267734179
-0.8914285714285715	1.655510204081633	-1618.8649730256896	-1618.8649730256896
-0.8914285714285715	1.7404081632653061	-2040.5906307763412	-2040.5906307763412
-0.8914285714285715	1.8253061224489797	-2511.6996165436803	-2511.6996165436803
-0.8914285714285715	1.9102040816326533	-3032.259738537727	-3032.259738537727
-0.8914285714285715	1.9951020408163265	-3602.3386958122824	-3602.3386958122824
-0.8914285714285715	2.08	-4222.004077416532	-4222.004077416532
-0.8065306122448979	-2.08	-29049.15110288386	-29049.15110288386
-0.8065306122448979	-1.9951020408163267	-27417.644837575408	-27417.644837575408
-0.8065306122448979	-1.910204081632653	-25832.526297618144	-25832.526297618144
-0.8065306122448979	-1.8253061224489797	-24293.867200009772	-24293.867200009772
-0.8065306122448979	-1.7404081632653061	-22801.739187702813	-22801.739187702813
-0.8065306122448979	-1.6555102040816327	-21356.213828815093	-21356.213828815093
-0.8065306122448979	-1.5706122448979594	-19957.362615838974	-19957.362615838974
-0.8065306122448979	-1.4857142857142858	-18605.25696485132	-18605.25696485132
-0.8065306122448979	-1.4008163265306122	-17299.968214720317	-17299.968214720317
-0.8065306122448979	-1.3159183673469388	-16041.567626309896	-16041.567626309896
-0.8065306122448979	-1.2310204081632654	-14830.126381685208	-14830.126381685208
-0.8065306122448979	-1.1461224489795918	-13665.715583313131	-13665.715583313131
-0.8065306122448979	-1.0612244897959184	-12548.406253264164	-12548.406253264164
-0.8065306122448979	-0.9763265306122448	-11478.269332411899	-11478.269332411899
-0.8065306122448979	-0.8914285714285715	-10455.375679630324	-10455.375679630324
-0.8065306122448979	-0.8065306122448979	-9479.796070991231	-9479.796070991231
-0.8065306122448979	-0.7216326530612245	-8551.601198956807	-8551.601198956807
-0.8065306122448979	-0.6367346938775511	-7670.861671574649	-7670.861671574649
-0.8065306122448979	-0.5518367346938775	-6837.648011669936	-6837.648011669936
-0.8065306122448979	-0.46693877551020413	-6052.030656034045	-6052.030656034045
-0.8065306122448979	-0.38204081632653053	-5314.079954614886	-5314.079954614886
-0.8065306122448979	-0.29714285714285715	-4623.866169704119	-4623.866169704119
-0.8065306122448979	-0.21224489795918355	-3981.459475121937	-3981.459475121937
-0.8065306122448979	-0.12734693877551018	-3386.929955403045	-3386.929955403045
-0.8065306122448979	-0.0424489795918368	-2840.3476049788324	-2840.3476049788324
-0.8065306122448979	0.0424489795918368	-2341.782327359324	-2341.782327359324
-0.8065306122448979	0.1273469387755104	-1891.303934313024	-1891.303934313024
-0.8065306122448979	0.21224489795918355	-1488.9821450457503	-1488.9821450457503
-0.8065306122448979	0.29714285714285715	-1134.8865853782436	-1134.8865853782436
-0.8065306122448979	0.38204081632653075	-829.0867869216858	-829.0867869216858
-0.8065306122448979	0.46693877551020435	-571.6521862525727	-571.6521862525727
-0.8065306122448979	0.5518367346938775	-362.6521240855831	-362.6521240855831
-0.8065306122448979	0.6367346938775511	-202.1558444452097	-202.1558444452097
-0.8065306122448979	0.7216326530612247	-90.23249383628352	-90.23249383628352
-0.8065306122448979	0.8065306122448979	-26.95112041282313	-26.95112041282313
-0.8065306122448979	0.8914285714285715	-12.380673145738928	-12.380673145738928
-0.8065306122448979	0.9763265306122451	-46.59000098894998	-46.59000098894998
-0.8065306122448979	1.0612244897959187	-129.64785204426465	-129.64785204426465
-0.8065306122448979	1.1461224489795918	-261.62287272501504	-261.62287272501504
-0.8065306122448979	1.2310204081632654	-442.5836069181724	-442.5836069181724
-0.8065306122448979	1.315918367346939	-672.5984951450407	-672.5984951450407
-0.8065306122448979	1.4008163265306122	-951.7358737212866	-951.7358737212866
-0.8065306122448979	1.4857142857142858	-1280.0639739146116	-1280.0639739146116
-0.8065306122448979	1.5706122448979594	-1657.6509211018713	-1657.6509211018713
-0.8065306122448979	1.655510204081633	-2084.564733924979	-2084.564733924979
-0.8065306122448979	1.7404081632653061	-2560.873323444906	-2560.873323444906
-0.8065306122448979	1.8253061224489797	-3086.644492294409	-3086.644492294409
-0.8065306122448979	1.9102040816326533	-3661.9459338309866	-3661.9459338309866
-0.8065306122448979	1.9951020408163265	-4286.845231286019	-4286.845231286019
-0.8065306122448979	2.08	-4961.409856914593	-4961.409856914593
-0.7216326530612245	-2.08	-27249.71549255414	-27249.71549255414
-0.7216326530612245	-1.9951020408163267	-25669.302972345708	-25669.302972345708
-0.7216326530612245	-1.910204081632653	-24135.36147486282	-24135.36147486282
-0.7216326530612245	-1.8253061224489797	-22647.96264221669	-22647.96264221669
-0.7216326530612245	-1.7404081632653061	-21207.178041578485	-21207.178041578485
-0.7216326530612245	-1.6555102040816327	-19813.079164387163	-19813.079164387163
-0.7216326530612245	-1.5706122448979594	-18465.73742556028	-18465.73742556028
-0.7216326530612245	-1.4857142857142858	-17165.224162696093	-17165.224162696093
-0.7216326530612245	-1.4008163265306122	-15911.610635283836	-15911.610635283836
-0.7216326530612245	-1.3159183673469388	-14704.968023902884	-14704.968023902884
-0.7216326530612245	-1.2310204081632654	-13545.367429427346	-13545.367429427346
-0.7216326530612245	-1.1461224489795918	-12432.879872224878	-12432.879872224878
-0.7216326530612245	-1.0612244897959184	-11367.576291359717	-11367.576291359717
-0.7216326530612245	-0.9763265306122448	-10349.527543782644	-10349.527543782644
-0.7216326530612245	-0.8914285714285715	-9378.804403535138	-9378.804403535138
-0.7216326530612245	-0.8065306122448979	-8455.477560938265	-8455.477560938265
-0.7216326530612245	-0.7216326530612245	-7579.617621787603	-7579.617621787603
-0.7216326530612245	-0.6367346938775511	-6751.295106545363	-6751.295106545363
-0.7216326530612245	-0.5518367346938775	-5970.580449529473	-5970.580449529473
-0.7216326530612245	-0.46693877551020413	-5237.543998102202	-5237.543998102202
-0.7216326530612245	-0.38204081632653053	-4552.256011857276	-4552.256011857276
-0.7216326530612245	-0.29714285714285715	-3914.786661805538	-3914.786661805538
-0.7216326530612245	-0.21224489795918355	-3325.20602955944	-3325.20602955944
-0.7216326530612245	-0.12734693877551018	-2783.584106515417	-2783.584106515417
-0.7216326530612245	-0.0424489795918368	-2289.990793035287	-2289.990793035287
-0.7216326530612245	0.0424489795918368	-1844.4958976257274	-1844.4958976257274
-0.7216326530612245	0.1273469387755104	-1447.1691361174846	-1447.1691361174846
-0.7216326530612245	0.21224489795918355	-1098.080130841114	-1098.080130841114
-0.7216326530612245	0.29714285714285715	-797.2984098044682	-797.2984098044682
-0.7216326530612245	0.38204081632653075	-544.8934058646562	-544.8934058646562
-0.7216326530612245	0.46693877551020435	-340.93445590266106	-340.93445590266106
-0.7216326530612245	0.5518367346938775	-185.49079999374965	-185.49079999374965
-0.7216326530612245	0.6367346938775511	-78.63158057774471	-78.63158057774471
-0.7216326530612245	0.7216326530612247	-20.425841627708223	-20.425841627708223
-0.7216326530612245	0.8065306122448979	-10.942527817215144	-10.942527817215144
-0.7216326530612245	0.8914285714285715	-50.250483686228065	-50.250483686228065
-0.7216326530612245	0.9763265306122451	-138.41845280562978	-138.41845280562978
-0.7216326530612245	1.0612244897959187	-275.51507694056664	-275.51507694056664
-0.7216326530612245	1.1461224489795918	-461.6088952121552	-461.6088952121552
-0.7216326530612245	1.2310204081632654	-696.7683432582713	-696.7683432582713
-0.7216326530612245	1.315918367346939	-981.061752392513	-981.061752392513
-0.7216326530612245	1.4008163265306122	-1314.557348762127	-1314.557348762127
-0.7216326530612245	1.4857142857142858	-1697.3232525051974	-1697.3232525051974
-0.7216326530612245	1.5706122448979594	-2129.4274769049334	-2129.4274769049334
-0.7216326530612245	1.655510204081633	-2610.937927544541	-2610.937927544541
-0.7216326530612245	1.7404081632653061	-3141.9224014598494	-3141.9224014598494
-0.7216326530612245	1.8253061224489797	-3722.448586290055	-3722.448586290055
-0.7216326530612245	1.9102040816326533	-4352.584059429521	-4352.584059429521
-0.7216326530612245	1.9951020408163265	-5032.396287174233	-5032.396287174233
-0.7216326530612245	2.08	-5761.952623872165	-5761.952623872165
-0.6367346938775511	-2.08	-25506.874981048913	-25506.874981048913
-0.6367346938775511	-1.9951020408163267	-23977.653288506623	-23977.653288506623
-0.6367346938775511	-1.910204081632653	-22494.985841965954	-22494.985841965954
-0.6367346938775511	-1.8253061224489797	-21058.944207635053	-21058.944207635053
-0.6367346938775511	-1.7404081632653061	-19669.59987588373	-19669.59987588373
-0.6367346938775511	-1.6555102040816327	-18327.024260448638	-18327.024260448638
-0.6367346938775511	-1.5706122448979594	-17031.288697645636	-17031.288697645636
-0.6367346938775511	-1.4857142857142858	-15782.464445567217	-15782.464445567217
-0.6367346938775511	-1.4008163265306122	-14580.622683292358	-14580.622683292358
-0.6367346938775511	-1.3159183673469388	-13425.83451008422	-13425.83451008422
-0.6367346938775511	-1.2310204081632654	-12318.170944591267	-12318.170944591267
-0.6367346938775511	-1.1461224489795918	-11257.70292404611	-11257.70292404611
-0.6367346938775511	-1.0612244897959184	-10244.501303463278	-10244.501303463278
-0.6367346938775511	-0.9763265306122448	-9278.636854834145	-9278.636854834145
-0.6367346938775511	-0.8914285714285715	-8360.18026631964	-8360.18026631964
-0.6367346938775511	-0.8065306122448979	-7489.202141447445	-7489.202141447445
-0.6367346938775511	-0.7216326530612245	-6665.77299829702	-6665.77299829702
-0.6367346938775511	-0.6367346938775511	-5889.963268694602	-5889.963268694602
-0.6367346938775511	-0.5518367346938775	-5161.843297398631	-5161.843297398631
-0.6367346938775511	-0.46693877551020413	-4481.483341286672	-4481.483341286672
-0.6367346938775511	-0.38204081632653053	-3848.953568542023	-3848.953568542023
-0.6367346938775511	-0.29714285714285715	-3264.324057835796	-3264.324057835796
-0.6367346938775511	-0.21224489795918355	-2727.6647975108963	-2727.6647975108963
-0.6367346938775511	-0.12734693877551018	-2239.0456847621317	-2239.0456847621317
-0.6367346938775511	-0.0424489795918368	-1798.5365248157837	-1798.5365248157837
-0.6367346938775511	0.0424489795918368	-1406.2070301080712	-1406.2070301080712
-0.6367346938775511	0.1273469387755104	-1062.1268194610166	-1062.1268194610166
-0.6367346938775511	0.21224489795918355	-766.3654172592921	-766.3654172592921
-0.6367346938775511	0.29714285714285715	-518.9922526220784	-518.9922526220784
-0.6367346938775511	0.38204081632653075	-320.0766585771995	-320.0766585771995
-0.6367346938775511	0.46693877551020435	-169.68787123132643	-169.68787123132643
-0.6367346938775511	0.5518367346938775	-67.89502893991101	-67.89502893991101
-0.6367346938775511	0.6367346938775511	-14.767171475507297	-14.767171475507297
-0.6367346938775511	0.7216326530612247	-10.3732391948021	-10.3732391948021
-0.6367346938775511	0.8065306122448979	-54.78207220412217	-54.78207220412217
-0.6367346938775511	0.8914285714285715	-148.06240952368148	-148.06240952368148
-0.6367346938775511	0.9763265306122451	-290.28288825061674	-290.28288825061674
-0.6367346938775511	1.0612244897959187	-481.5120427203546	-481.5120427203546
-0.6367346938775511	1.1461224489795918	-721.818303667116	-721.818303667116
-0.6367346938775511	1.2310204081632654	-1011.2699973825568	-1011.2699973825568
-0.6367346938775511	1.315918367346939	-1349.9353448734344	-1349.9353448734344
-0.6367346938775511	1.4008163265306122	-1737.8824610183788	-1737.8824610183788
-0.6367346938775511	1.4857142857142858	-2175.179353721982	-2175.179353721982
-0.6367346938775511	1.5706122448979594	-2661.8939230692686	-2661.8939230692686
-0.6367346938775511	1.655510204081633	-3198.093960478202	-3198.093960478202
-0.6367346938775511	1.7404081632653061	-3783.8471478498655	-3783.8471478498655
-0.6367346938775511	1.8253061224489797	-4419.22105671988	-4419.22105671988
-0.6367346938775511	1.9102040816326533	-5104.283147405704	-5104.283147405704
-0.6367346938775511	1.9951020408163265	-5839.100768154326	-5839.100768154326
-0.6367346938775511	2.08	-6623.741154289036	-6623.741154289036
-0.5518367346938775	-2.08	-23820.74312422381	-23820.74312422381
-0.5518367346938775	-1.9951020408163267	-22342.809270545687	-22342.809270545687
-0.5518367346938775	-1.910204081632653	-20911.51281088962	-20911.51281088962
-0.5518367346938775	-1.8253061224489797	-19526.92523453776	-19526.92523453776
-0.5518367346938775	-1.7404081632653061	-18189.117954032576	-18189.117954032576
-0.5518367346938775	-1.6555102040816327	-16898.16230438549	-16898.16230438549
-0.5518367346938775	-1.5706122448979594	-15654.129542279328	-15654.129542279328
-0.5518367346938775	-1.4857142857142858	-14457.090845272174	-14457.090845272174
-0.5518367346938775	-1.4008163265306122	-13307.11731099927	-13307.11731099927
-0.5518367346938775	-1.3159183673469388	-12204.27995637134	-12204.27995637134
-0.5518367346938775	-1.2310204081632654	-11148.649716774138	-11148.649716774138
-0.5518367346938775	-1.1461224489795918	-10140.297445265369	-10140.297445265369
-0.5518367346938775	-1.0612244897959184	-9179.293911768813	-9179.293911768813
-0.5518367346938775	-0.9763265306122448	-8265.709802269912	-8265.709802269912
-0.5518367346938775	-0.8914285714285715	-7399.615718005969	-7399.615718005969
-0.5518367346938775	-0.8065306122448979	-6581.082174659454	-6581.082174659454
-0.5518367346938775	-0.7216326530612245	-5810.179601544481	-5810.179601544481
-0.5518367346938775	-0.6367346938775511	-5086.978340797399	-5086.978340797399
-0.5518367346938775	-0.5518367346938775	-4411.54864656224	-4411.54864656224
-0.5518367346938775	-0.46693877551020413	-3783.960684174735	-3783.960684174735
-0.5518367346938775	-0.38204081632653053	-3204.2845293471673	-3204.2845293471673
-0.5518367346938775	-0.29714285714285715	-2672.5901673498456	-2672.5901673498456
-0.5518367346938775	-0.21224489795918355	-2188.9474921920983	-2188.9474921920983
-0.5518367346938775	-0.12734693877551018	-1753.4263058003594	-1753.4263058003594
-0.5518367346938775	-0.0424489795918368	-1366.096317197587	-1366.096317197587
-0.5518367346938775	0.0424489795918368	-1027.0271416787546	-1027.0271416787546
-0.5518367346938775	0.1273469387755104	-736.2882999856743	-736.2882999856743
-0.5518367346938775	0.21224489795918355	-493.94921748054134	-493.94921748054134
-0.5518367346938775	0.29714285714285715	-300.07922331883	-300.07922331883
-0.5518367346938775	0.38204081632653075	-154.74754961924015	-154.74754961924015
-0.5518367346938775	0.46693877551020435	-58.02333063339279	-58.02333063339279
-0.5518367346938775	0.5518367346938775	-9.975601913857524	-9.975601913857524
-0.5518367346938775	0.6367346938775511	-10.673299480816816	-10.673299480816816
-0.5518367346938775	0.7216326530612247	-60.185258987292926	-60.185258987292926
-0.5518367346938775	0.8065306122448979	-158.58021488306593	-158.58021488306593
-0.5518367346938775	0.8914285714285715	-305.92679957740586	-305.92679957740586
-0.5518367346938775	0.9763265306122451	-502.2935426001496	-502.2935426001496
-0.5518367346938775	1.0612244897959187	-747.7488697618314	-747.7488697618314
-0.5518367346938775	1.1461224489795918	-1042.3611023121139	-1042.3611023121139
-0.5518367346938775	1.2310204081632654	-1386.1984560970482	-1386.1984560970482
-0.5518367346938775	1.315918367346939	-1779.3290407155537	-1779.3290407155537
-0.5518367346938775	1.4008163265306122	-2221.8208586733012	-2221.8208586733012
-0.5518367346938775	1.4857142857142858	-2713.7418045367963	-2713.7418045367963
-0.5518367346938775	1.5706122448979594	-3255.1596640852845	-3255.1596640852845
-0.5518367346938775	1.655510204081633	-3846.14211346178	-3846.14211346178
-0.5518367346938775	1.7404081632653061	-4486.756718322216	-4486.756718322216
-0.5518367346938775	1.8253061224489797	-5177.070932984014	-5177.070932984014
-0.5518367346938775	1.9102040816326533	-5917.152099573527	-5917.152099573527
-0.5518367346938775	1.9951020408163265	-6707.067447171591	-6707.067447171591
-0.5518367346938775	2.08	-7546.884090957431	-7546.884090957431
-0.46693877551020413	-2.08	-22191.43341183717	-22191.43341183717
-0.46693877551020413	-1.9951020408163267	-20764.88433553183	-20764.88433553183
-0.46693877551020413	-1.910204081632653	-19385.055724847265	-19385.055724847265
-0.46693877551020413	-1.8253061224489797	-18052.0189911137	-18052.0189911137
-0.46693877551020413	-1.7404081632653061	-16765.845468022162	-16765.845468022162
-0.46693877551020413	-1.6555102040816327	-15526.606410826058	-15526.606410826058
-0.46693877551020413	-1.5706122448979594	-14334.37299554705	-14334.37299554705
-0.46693877551020413	-1.4857142857142858	-13189.216318174109	-13189.216318174109
-0.46693877551020413	-1.4008163265306122	-12091.207393862624	-12091.207393862624
-0.46693877551020413	-1.3159183673469388	-11040.417156133813	-11040.417156133813
-0.46693877551020413	-1.2310204081632654	-10036.916456070112	-10036.916456070112
-0.46693877551020413	-1.1461224489795918	-9080.776061510598	-9080.776061510598
-0.46693877551020413	-1.0612244897959184	-8172.066656245603	-8172.066656245603
-0.46693877551020413	-0.9763265306122448	-7310.8588392059255	-7310.8588392059255
-0.46693877551020413	-0.8914285714285715	-6497.223123656635	-6497.223123656635
-0.46693877551020413	-0.8065306122448979	-5731.229936383395	-5731.229936383395
-0.46693877551020413	-0.7216326530612245	-5012.949616881885	-5012.949616881885
-0.46693877551020413	-0.6367346938775511	-4342.452416542912	-4342.452416542912
-0.46693877551020413	-0.5518367346938775	-3719.8084978371035	-3719.8084978371035
-0.46693877551020413	-0.46693877551020413	-3145.0879334988463	-3145.0879334988463
-0.46693877551020413	-0.38204081632653053	-2618.3607057072677	-2618.3607057072677
-0.46693877551020413	-0.29714285714285715	-2139.6967052671916	-2139.6967052671916
-0.46693877551020413	-0.21224489795918355	-1709.165730786844	-1709.165730786844
-0.46693877551020413	-0.12734693877551018	-1326.8374878568388	-1326.8374878568388
-0.46693877551020413	-0.0424489795918368	-992.7815882254949	-992.7815882254949
-0.46693877551020413	0.0424489795918368	-707.0675489732615	-707.0675489732615
-0.46693877551020413	0.1273469387755104	-469.76479168600343	-469.76479168600343
-0.46693877551020413	0.21224489795918355	-280.94264162748254	-280.94264162748254
-0.46693877551020413	0.29714285714285715	-140.67032690909963	-140.67032690909963
-0.46693877551020413	0.38204081632653075	-49.016977659205196	-49.016977659205196
-0.46693877551020413	0.46693877551020435	-6.051625190842454	-6.051625190842454
-0.46693877551020413	0.5518367346938775	-11.843201168080903	-11.843201168080903
-0.46693877551020413	0.6367346938775511	-66.46053677094126	-66.46053677094126
-0.46693877551020413	0.7216326530612247	-169.97236185900516	-169.97236185900516
-0.46693877551020413	0.8065306122448979	-322.44730413380654	-322.44730413380654
-0.46693877551020413	0.8914285714285715	-523.9538882996594	-523.9538882996594
-0.46693877551020413	0.9763265306122451	-774.5605352234107	-774.5605352234107
-0.46693877551020413	1.0612244897959187	-1074.335561092582	-1074.335561092582
-0.46693877551020413	1.1461224489795918	-1423.3471765723393	-1423.3471765723393
-0.46693877551020413	1.2310204081632654	-1821.6634859617106	-1821.6634859617106
-0.46693877551020413	1.315918367346939	-2269.352486346843	-2269.352486346843
-0.46693877551020413	1.4008163265306122	-2766.4820667557574	-2766.4820667557574
-0.46693877551020413	1.4857142857142858	-3313.1200073082373	-3313.1200073082373
-0.46693877551020413	1.5706122448979594	-3909.333978368265	-3909.333978368265
-0.46693877551020413	1.655510204081633	-4555.1915396916565	-4555.1915396916565
-0.46693877551020413	1.7404081632653061	-5250.760139575718	-5250.760139575718
-0.46693877551020413	1.8253061224489797	-5996.107114004381	-5996.107114004381
-0.46693877551020413	1.9102040816326533	-6791.299685794859	-6791.299685794859
-0.46693877551020413	1.9951020408163265	-7636.404963742085	-7636.404963742085
-0.46693877551020413	2.08	-8531.489941760756	-8531.489941760756
-0.38204081632653053	-2.08	-20619.059266041102	-20619.059266041102
-0.38204081632653053	-1.9951020408163267	-19243.991831598312	-19243.991831598312
