x	y	likelihood_ewpt.yaml	global
-0.9551020408163265	-0.29714285714285715	-2621.191803785372	-2621.191803785372
-0.9551020408163265	-0.21224489795918355	-2618.3773411314924	-2618.3773411314924
-0.9551020408163265	-0.12734693877551018	-2615.6541097684535	-2615.6541097684535
-0.9551020408163265	-0.0424489795918368	-2613.0221966816925	-2613.0221966816925
-0.9551020408163265	0.0424489795918368	-2610.4816888246414	-2610.4816888246414
-0.9551020408163265	0.1273469387755104	-2608.0326731184055	-2608.0326731184055
-0.9551020408163265	0.21224489795918355	-2605.675236452207	-2605.675236452207
-0.9551020408163265	0.29714285714285715	-2603.4094656826746	-2603.4094656826746
-0.9551020408163265	0.38204081632653075	-2601.2354476338246	-2601.2354476338246
-0.9551020408163265	0.46693877551020435	-2599.153269097211	-2599.153269097211
-0.9551020408163265	0.5518367346938775	-2597.1630168318134	-2597.1630168318134
-0.9551020408163265	0.6367346938775511	-2595.264777563666	-2595.264777563666
-0.9551020408163265	0.7216326530612247	-2593.4586379864872	-2593.4586379864872
-0.9551020408163265	0.8065306122448979	-2591.7446847607343	-2591.7446847607343
-0.9551020408163265	0.8914285714285715	-2590.123004513611	-2590.123004513611
-0.9551020408163265	0.9763265306122451	-2588.5936838398507	-2588.5936838398507
-0.9551020408163265	1.0612244897959187	-2587.1568093004516	-2587.1568093004516
-0.9551020408163265	1.1461224489795918	-2585.8124674232567	-2585.8124674232567
-0.9551020408163265	1.2310204081632654	-2584.5607447032917	-2584.5607447032917
-0.9551020408163265	1.315918367346939	-2583.4017276010904	-2583.4017276010904
-0.9551020408163265	1.4008163265306122	-2582.3355025447263	-2582.3355025447263
-0.9551020408163265	1.4857142857142858	-2581.3621559281964	-2581.3621559281964
-0.9551020408163265	1.5706122448979594	-2580.4817741116285	-2580.4817741116285
-0.9551020408163265	1.655510204081633	-2579.6944434214947	-2579.6944434214947
-0.9551020408163265	1.7404081632653061	-2579.0002501503413	-2579.0002501503413
-0.9551020408163265	1.8253061224489797	-2578.3992805568173	-2578.3992805568173
-0.9551020408163265	1.9102040816326533	-2577.8916208654746	-2577.8916208654746
-0.9551020408163265	1.9951020408163265	-2577.4773572665213	-2577.4773572665213
-0.9551020408163265	2.08	-2577.156575916697	-2577.156575916697
-0.9126530612244899	-2.08	-2423.133385097306	-2423.133385097306
-0.9126530612244899	-1.9951020408163267	-2418.5481299842572	-2418.5481299842572
-0.9126530612244899	-1.910204081632653	-2414.0523133295032	-2414.0523133295032
-0.9126530612244899	-1.8253061224489797	-2409.646022747356	-2409.646022747356
-0.9126530612244899	-1.7404081632653061	-2405.3293458220674	-2405.3293458220674
-0.9126530612244899	-1.6555102040816327	-2401.102370107666	-2401.102370107666
-0.9126530612244899	-1.5706122448979594	-2396.965183127402	-2396.965183127402
-0.9126530612244899	-1.4857142857142858	-2392.9178723745335	-2392.9178723745335
-0.9126530612244899	-1.4008163265306122	-2388.96052531167	-2388.96052531167
-0.9126530612244899	-1.3159183673469388	-2385.0932293705	-2385.0932293705
-0.9126530612244899	-1.2310204081632654	-2381.316071952238	-2381.316071952238
-0.9126530612244899	-1.1461224489795918	-2377.6291404272315	-2377.6291404272315
-0.9126530612244899	-1.0612244897959184	-2374.0325221348485	-2374.0325221348485
-0.9126530612244899	-0.9763265306122448	-2370.5263043835926	-2370.5263043835926
-0.9126530612244899	-0.8914285714285715	-2367.1105744504216	-2367.1105744504216
-0.9126530612244899	-0.8065306122448979	-2363.7854195815535	-2363.7854195815535
-0.9126530612244899	-0.7216326530612245	-2360.5509269917384	-2360.5509269917384
-0.9126530612244899	-0.6367346938775511	-2357.4071838643063	-2357.4071838643063
-0.9126530612244899	-0.5518367346938775	-2354.3542773513354	-2354.3542773513354
-0.9126530612244899	-0.46693877551020413	-2351.3922945728127	-2351.3922945728127
-0.9126530612244899	-0.38204081632653053	-2348.5213226175565	-2348.5213226175565
-0.9126530612244899	-0.29714285714285715	-2345.741448542444	-2345.741448542444
-0.9126530612244899	-0.21224489795918355	-2343.0527593725224	-2343.0527593725224
-0.9126530612244899	-0.12734693877551018	-2340.4553421010937	-2340.4553421010937
-0.9126530612244899	-0.0424489795918368	-2337.9492836890126	-2337.9492836890126
-0.9126530612244899	0.0424489795918368	-2335.5346710650065	-2335.5346710650065
-0.9126530612244899	0.1273469387755104	-2333.2115911263927	-2333.2115911263927
-0.9126530612244899	0.21224489795918355	-2330.9801307371836	-2330.9801307371836
-0.9126530612244899	0.29714285714285715	-2328.8403767297314	-2328.8403767297314
-0.9126530612244899	0.38204081632653075	-2326.7924159031913	-2326.7924159031913
-0.9126530612244899	0.46693877551020435	-2324.836335025085	-2324.836335025085
-0.9126530612244899	0.5518367346938775	-2322.972220829541	-2322.972220829541
-0.9126530612244899	0.6367346938775511	-2321.2001600179337	-2321.2001600179337
-0.9126530612244899	0.7216326530612247	-2319.5202392591914	-2319.5202392591914
-0.9126530612244899	0.8065306122448979	-2317.9325451891164	-2317.9325451891164
-0.9126530612244899	0.8914285714285715	-2316.4371644104835	-2316.4371644104835
-0.9126530612244899	0.9763265306122451	-2315.0341834931214	-2315.0341834931214
-0.9126530612244899	1.0612244897959187	-2313.72368897323	-2313.72368897323
-0.9126530612244899	1.1461224489795918	-2312.5057673542688	-2312.5057673542688
-0.9126530612244899	1.2310204081632654	-2311.380505105745	-2311.380505105745
-0.9126530612244899	1.315918367346939	-2310.347988664336	-2310.347988664336
-0.9126530612244899	1.4008163265306122	-2309.408304432472	-2309.408304432472
-0.9126530612244899	1.4857142857142858	-2308.5615387794883	-2308.5615387794883
-0.9126530612244899	1.5706122448979594	-2307.8077780408958	-2307.8077780408958
-0.9126530612244899	1.655510204081633	-2307.1471085181283	-2307.1471085181283
-0.9126530612244899	1.7404081632653061	-2306.5796164787307	-2306.5796164787307
-0.9126530612244899	1.8253061224489797	-2306.105388156651	-2306.105388156651
-0.9126530612244899	1.9102040816326533	-2305.724509751204	-2305.724509751204
-0.9126530612244899	1.9951020408163265	-2305.4370674279176	-2305.4370674279176
-0.9126530612244899	2.08	-2305.2431473179263	-2305.2431473179263
-0.8702040816326531	-2.08	-2159.7390816951497	-2159.7390816951497
-0.8702040816326531	-1.9951020408163267	-2155.278799099213	-2155.278799099213
-0.8702040816326531	-1.910204081632653	-2150.907996073598	-2150.907996073598
-0.8702040816326531	-1.8253061224489797	-2146.6267602086223	-2146.6267602086223
-0.8702040816326531	-1.7404081632653061	-2142.4351790643254	-2142.4351790643254
-0.8702040816326531	-1.6555102040816327	-2138.3333401707096	-2138.3333401707096
-0.8702040816326531	-1.5706122448979594	-2134.321331027204	-2134.321331027204
-0.8702040816326531	-1.4857142857142858	-2130.3992391028387	-2130.3992391028387
-0.8702040816326531	-1.4008163265306122	-2126.5671518360036	-2126.5671518360036
-0.8702040816326531	-1.3159183673469388	-2122.825156634436	-2122.825156634436
-0.8702040816326531	-1.2310204081632654	-2119.1733408749974	-2119.1733408749974
-0.8702040816326531	-1.1461224489795918	-2115.6117919040244	-2115.6117919040244
-0.8702040816326531	-1.0612244897959184	-2112.1405970363503	-2112.1405970363503
-0.8702040816326531	-0.9763265306122448	-2108.75984355663	-2108.75984355663
-0.8702040816326531	-0.8914285714285715	-2105.4696187174436	-2105.4696187174436
-0.8702040816326531	-0.8065306122448979	-2102.270009740711	-2102.270009740711
-0.8702040816326531	-0.7216326530612245	-2099.161103816755	-2099.161103816755
-0.8702040816326531	-0.6367346938775511	-2096.142988104899	-2096.142988104899
-0.8702040816326531	-0.5518367346938775	-2093.2157497323897	-2093.2157497323897
-0.8702040816326531	-0.46693877551020413	-2090.379475795422	-2090.379475795422
-0.8702040816326531	-0.38204081632653053	-2087.6342533580687	-2087.6342533580687
-0.8702040816326531	-0.29714285714285715	-2084.980169452766	-2084.980169452766
-0.8702040816326531	-0.21224489795918355	-2082.4173110805154	-2082.4173110805154
-0.8702040816326531	-0.12734693877551018	-2079.9457652094943	-2079.9457652094943
-0.8702040816326531	-0.0424489795918368	-2077.565618776678	-2077.565618776678
-0.8702040816326531	0.0424489795918368	-2075.276958686379	-2075.276958686379
-0.8702040816326531	0.1273469387755104	-2073.0798718106175	-2073.0798718106175
-0.8702040816326531	0.21224489795918355	-2070.9744449897753	-2070.9744449897753
-0.8702040816326531	0.29714285714285715	-2068.9607650309754	-2068.9607650309754
-0.8702040816326531	0.38204081632653075	-2067.0389187093256	-2067.0389187093256
-0.8702040816326531	0.46693877551020435	-2065.208992767246	-2065.208992767246
-0.8702040816326531	0.5518367346938775	-2063.471073914283	-2063.471073914283
-0.8702040816326531	0.6367346938775511	-2061.825248827544	-2061.825248827544
-0.8702040816326531	0.7216326530612247	-2060.2716041511894	-2060.2716041511894
-0.8702040816326531	0.8065306122448979	-2058.8102264961194	-2058.8102264961194
-0.8702040816326531	0.8914285714285715	-2057.4412024405888	-2057.4412024405888
-0.8702040816326531	0.9763265306122451	-2056.1646185292298	-2056.1646185292298
-0.8702040816326531	1.0612244897959187	-2054.98056127408	-2054.98056127408
-0.8702040816326531	1.1461224489795918	-2053.889117153473	-2053.889117153473
-0.8702040816326531	1.2310204081632654	-2052.8903726123617	-2052.8903726123617
-0.8702040816326531	1.315918367346939	-2051.984414062298	-2051.984414062298
-0.8702040816326531	1.4008163265306122	-2051.1713278810494	-2051.1713278810494
-0.8702040816326531	1.4857142857142858	-2050.4512004130206	-2050.4512004130206
-0.8702040816326531	1.5706122448979594	-2049.824117968749	-2049.824117968749
-0.8702040816326531	1.655510204081633	-2049.2901668248596	-2049.2901668248596
-0.8702040816326531	1.7404081632653061	-2048.8494332241135	-2048.8494332241135
-0.8702040816326531	1.8253061224489797	-2048.502003375068	-2048.502003375068
-0.8702040816326531	1.9102040816326533	-2048.2479634525985	-2048.2479634525985
-0.8702040816326531	1.9951020408163265	-2048.0873995968864	-2048.0873995968864
-0.8702040816326531	2.08	-2048.020397914258	-2048.020397914258
-0.8277551020408164	-2.08	-1911.0466057643223	-1911.0466057643223
-0.8277551020408164	-1.9951020408163267	-1906.7113530422043	-1906.7113530422043
-0.8277551020408164	-1.910204081632653	-1902.4656209984803	-1902.4656209984803
-0.8277551020408164	-1.8253061224489797	-1898.3094971992894	-1898.3094971992894
-0.8277551020408164	-1.7404081632653061	-1894.2430691806958	-1894.2430691806958
-0.8277551020408164	-1.6555102040816327	-1890.266424448529	-1890.266424448529
-0.8277551020408164	-1.5706122448979594	-1886.379650478081	-1886.379650478081
-0.8277551020408164	-1.4857142857142858	-1882.582834714455	-1882.582834714455
-0.8277551020408164	-1.4008163265306122	-1878.8760645717862	-1878.8760645717862
-0.8277551020408164	-1.3159183673469388	-1875.2594274335331	-1875.2594274335331
-0.8277551020408164	-1.2310204081632654	-1871.7330106524946	-1871.7330106524946
-0.8277551020408164	-1.1461224489795918	-1868.296901550713	-1868.296901550713
-0.8277551020408164	-1.0612244897959184	-1864.9511874191244	-1864.9511874191244
-0.8277551020408164	-0.9763265306122448	-1861.6959555176043	-1861.6959555176043
-0.8277551020408164	-0.8914285714285715	-1858.531293074869	-1858.531293074869
-0.8277551020408164	-0.8065306122448979	-1855.457287288327	-1855.457287288327
-0.8277551020408164	-0.7216326530612245	-1852.474025324178	-1852.474025324178
-0.8277551020408164	-0.6367346938775511	-1849.5815943171676	-1849.5815943171676
-0.8277551020408164	-0.5518367346938775	-1846.7800813703195	-1846.7800813703195
-0.8277551020408164	-0.46693877551020413	-1844.0695735553352	-1844.0695735553352
-0.8277551020408164	-0.38204081632653053	-1841.4501579120915	-1841.4501579120915
-0.8277551020408164	-0.29714285714285715	-1838.9219214486216	-1838.9219214486216
-0.8277551020408164	-0.21224489795918355	-1836.4849511409743	-1836.4849511409743
-0.8277551020408164	-0.12734693877551018	-1834.1393339334693	-1834.1393339334693
-0.8277551020408164	-0.0424489795918368	-1831.8851567382048	-1831.8851567382048
-0.8277551020408164	0.0424489795918368	-1829.722506434985	-1829.722506434985
-0.8277551020408164	0.1273469387755104	-1827.6514698717995	-1827.6514698717995
-0.8277551020408164	0.21224489795918355	-1825.672133863732	-1825.672133863732
-0.8277551020408164	0.29714285714285715	-1823.7845851936643	-1823.7845851936643
-0.8277551020408164	0.38204081632653075	-1821.9889106121252	-1821.9889106121252
-0.8277551020408164	0.46693877551020435	-1820.2851968369948	-1820.2851968369948
-0.8277551020408164	0.5518367346938775	-1818.6735305531272	-1818.6735305531272
-0.8277551020408164	0.6367346938775511	-1817.153998412723	-1817.153998412723
-0.8277551020408164	0.7216326530612247	-1815.7266870353267	-1815.7266870353267
-0.8277551020408164	0.8065306122448979	-1814.3916830074538	-1814.3916830074538
-0.8277551020408164	0.8914285714285715	-1813.1490728821743	-1813.1490728821743
-0.8277551020408164	0.9763265306122451	-1811.9989431796805	-1811.9989431796805
-0.8277551020408164	1.0612244897959187	-1810.9413803870411	-1810.9413803870411
-0.8277551020408164	1.1461224489795918	-1809.9764709578324	-1809.9764709578324
-0.8277551020408164	1.2310204081632654	-1809.1043013122444	-1809.1043013122444
-0.8277551020408164	1.315918367346939	-1808.3249578368257	-1808.3249578368257
-0.8277551020408164	1.4008163265306122	-1807.63852688485	-1807.63852688485
-0.8277551020408164	1.4857142857142858	-1807.0450947753789	-1807.0450947753789
-0.8277551020408164	1.5706122448979594	-1806.544747794332	-1806.544747794332
-0.8277551020408164	1.655510204081633	-1806.137572193346	-1806.137572193346
-0.8277551020408164	1.7404081632653061	-1805.823654190041	-1805.823654190041
-0.8277551020408164	1.8253061224489797	-1805.6030799681837	-1805.6030799681837
-0.8277551020408164	1.9102040816326533	-1805.4759356774912	-1805.4759356774912
-0.8277551020408164	1.9951020408163265	-1805.4423074334734	-1805.4423074334734
-0.8277551020408164	2.08	-1805.5022813169714	-1805.5022813169714
-0.7853061224489797	-2.08	-1677.069907225392	-1677.069907225392
-0.7853061224489797	-1.9951020408163267	-1672.8597416893062	-1672.8597416893062
-0.7853061224489797	-1.910204081632653	-1668.7391379352732	-1668.7391379352732
-0.7853061224489797	-1.8253061224489797	-1664.708183505459	-1664.708183505459
-0.7853061224489797	-1.7404081632653061	-1660.7669659120966	-1660.7669659120966
-0.7853061224489797	-1.6555102040816327	-1656.9155726365857	-1656.9155726365857
-0.7853061224489797	-1.5706122448979594	-1653.1540911303541	-1653.1540911303541
-0.7853061224489797	-1.4857142857142858	-1649.482608814168	-1649.482608814168
-0.7853061224489797	-1.4008163265306122	-1645.9012130781118	-1645.9012130781118
-0.7853061224489797	-1.3159183673469388	-1642.4099912813715	-1642.4099912813715
-0.7853061224489797	-1.2310204081632654	-1639.0090307528853	-1639.0090307528853
-0.7853061224489797	-1.1461224489795918	-1635.6984187901794	-1635.6984187901794
-0.7853061224489797	-1.0612244897959184	-1632.4782426598947	-1632.4782426598947
-0.7853061224489797	-0.9763265306122448	-1629.3485895974559	-1629.3485895974559
-0.7853061224489797	-0.8914285714285715	-1626.309546807719	-1626.309546807719
-0.7853061224489797	-0.8065306122448979	-1623.3612014636913	-1623.3612014636913
-0.7853061224489797	-0.7216326530612245	-1620.503640707034	-1620.503640707034
-0.7853061224489797	-0.6367346938775511	-1617.7369516483614	-1617.7369516483614
-0.7853061224489797	-0.5518367346938775	-1615.0612213661107	-1615.0612213661107
-0.7853061224489797	-0.46693877551020413	-1612.476536907559	-1612.476536907559
-0.7853061224489797	-0.38204081632653053	-1609.9829852882253	-1609.9829852882253
-0.7853061224489797	-0.29714285714285715	-1607.5806534919045	-1607.5806534919045
-0.7853061224489797	-0.21224489795918355	-1605.269628469865	-1605.269628469865
-0.7853061224489797	-0.12734693877551018	-1603.049997142199	-1603.049997142199
-0.7853061224489797	-0.0424489795918368	-1600.9218463962677	-1600.9218463962677
-0.7853061224489797	0.0424489795918368	-1598.8852630874433	-1598.8852630874433
-0.7853061224489797	0.1273469387755104	-1596.9403340390104	-1596.9403340390104
-0.7853061224489797	0.21224489795918355	-1595.0871460417195	-1595.0871460417195
-0.7853061224489797	0.29714285714285715	-1593.3257858537738	-1593.3257858537738
-0.7853061224489797	0.38204081632653075	-1591.6563402010463	-1591.6563402010463
-0.7853061224489797	0.46693877551020435	-1590.078895776521	-1590.078895776521
-0.7853061224489797	0.5518367346938775	-1588.5935392407182	-1588.5935392407182
-0.7853061224489797	0.6367346938775511	-1587.2003572212382	-1587.2003572212382
-0.7853061224489797	0.7216326530612247	-1585.8994363125846	-1585.8994363125846
-0.7853061224489797	0.8065306122448979	-1584.6908630765536	-1584.6908630765536
-0.7853061224489797	0.8914285714285715	-1583.5747240416106	-1583.5747240416106
-0.7853061224489797	0.9763265306122451	-1582.5511057031376	-1582.5511057031376
-0.7853061224489797	1.0612244897959187	-1581.6200945235296	-1581.6200945235296
-0.7853061224489797	1.1461224489795918	-1580.7817769312978	-1580.7817769312978
-0.7853061224489797	1.2310204081632654	-1580.0362393219207	-1580.0362393219207
-0.7853061224489797	1.315918367346939	-1579.3835680570614	-1579.3835680570614
-0.7853061224489797	1.4008163265306122	-1578.8238494650072	-1578.8238494650072
-0.7853061224489797	1.4857142857142858	-1578.3571698401065	-1578.3571698401065
-0.7853061224489797	1.5706122448979594	-1577.9836154431584	-1577.9836154431584
-0.7853061224489797	1.655510204081633	-1577.7032725009137	-1577.7032725009137
-0.7853061224489797	1.7404081632653061	-1577.516227205943	-1577.516227205943
-0.7853061224489797	1.8253061224489797	-1577.4225657173347	-1577.4225657173347
-0.7853061224489797	1.9102040816326533	-1577.422374159584	-1577.422374159584
-0.7853061224489797	1.9951020408163265	-1577.515738622865	-1577.515738622865
-0.7853061224489797	2.08	-1577.702745163218	-1577.702745163218
-0.7428571428571429	-2.08	-1457.8229299829086	-1457.8229299829086
-0.7428571428571429	-1.9951020408163267	-1453.7379088996074	-1453.7379088996074
-0.7428571428571429	-1.910204081632653	-1449.7424906978513	-1449.7424906978513
-0.7428571428571429	-1.8253061224489797	-1445.8367628958574	-1445.8367628958574
-0.7428571428571429	-1.7404081632653061	-1442.0208129816738	-1442.0208129816738
-0.7428571428571429	-1.6555102040816327	-1438.2947284127308	-1438.2947284127308
-0.7428571428571429	-1.5706122448979594	-1434.6585966163104	-1434.6585966163104
-0.7428571428571429	-1.4857142857142858	-1431.1125049888285	-1431.1125049888285
-0.7428571428571429	-1.4008163265306122	-1427.6565408962529	-1427.6565408962529
-0.7428571428571429	-1.3159183673469388	-1424.2907916739566	-1424.2907916739566
-0.7428571428571429	-1.2310204081632654	-1421.0153446260028	-1421.0153446260028
-0.7428571428571429	-1.1461224489795918	-1417.8302870260302	-1417.8302870260302
-0.7428571428571429	-1.0612244897959184	-1414.7357061163618	-1414.7357061163618
-0.7428571428571429	-0.9763265306122448	-1411.7316891084279	-1411.7316891084279
-0.7428571428571429	-0.8914285714285715	-1408.8183231822277	-1408.8183231822277
-0.7428571428571429	-0.8065306122448979	-1405.9956954867175	-1405.9956954867175
-0.7428571428571429	-0.7216326530612245	-1403.2638931392332	-1403.2638931392332
-0.7428571428571429	-0.6367346938775511	-1400.6230032258004	-1400.6230032258004
