-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-94.01977027088364	-87.96103823719758	-82.62673582422917	-77.96067018406202	-73.90841817343453	-70.41740054599748	-67.43695253424555	-64.91875594350971	-62.81508949762972	-61.082520225825554	-59.67833264627811	-58.56239805489666	-57.69686412402088	-57.04620240163074	-56.577252590618286	-56.25926248968823	-56.063924967874385	-55.96541059758086	-55.94039602485896	-55.968090182677955	-56.0302529405614	-56.11121260121666	-56.19787744102405	-56.27974613954943	-56.3489108439104	-56.400112568346664	-56.43045722937347	-56.439969924245325	-56.43102050913154	-56.40858661142725	-56.380181813483254	-56.355827046109795	-56.34802396768326	-56.37172532630245	-56.44429518220991	-56.58547454669916	-56.81733464143825
-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-95.64207918434589	-89.2761616906736	-83.63074301685612	-78.65354494910125	-74.29280605635648	-70.49886717316406	-67.22452605676	-64.42317401528612	-62.05032335464412	-60.06331401875478	-58.421373681276634	-57.085675125228	-56.0193905466971	-55.18792745726195	-54.55804655400598	-54.09976485281615	-53.784535608240034	-53.5862135356564	-53.48090194312928	-53.446980694308344	-53.465130742900655	-53.518354109148305	-53.591990289022114	-53.67372946817639	-53.75362116794195	-53.824077347957925	-53.879872956289	-53.91814226881231	-53.93837296237845	-53.942392369966	-53.93435198416455	-53.92070923827153	-53.91020406868019	-53.913829837917504	-53.94480418135283	-54.01853522699223	-54.15258072132653	-54.366609161627785
-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-95.85029858281771	-89.44337250300475	-83.70328414054953	-78.58605595898274	-74.04870208499389	-70.04929726470965	-66.54704167917966	-63.50232293422368	-60.8771405131423	-58.63338736609762	-56.73644512755395	-55.15170344389227	-53.8463780041919	-52.789208515843946	-51.95050387325494	-51.30218588734606	-50.817828560881395	-50.47269642064062	-50.243778685340864	-50.10981941671098	-50.05134574009843	-50.050692402747316	-50.09202282916475	-50.16134644781667	-50.24653329593982	-50.33732472223829	-50.42534069519975	-50.504084983973726	-50.56894386020846	-50.61718420023608	-50.647947087124095	-50.66223776508392	-50.66291295050225	-50.65466523138748	-50.64400161148165	-50.6392212684275	-50.65039001445328	-50.689311685993886	-50.769494090422825	-50.90611426923017
-100	-100	-100	-100	-100	-100	-100	-100	-94.3649223279887	-88.1046307441803	-82.44149608938704	-77.34010404451666	-72.76564374876538	-68.68396539473314	-65.06200239652804	-61.866010814967964	-59.06525409579899	-56.62879045288415	-54.5258636115051	-52.72749013307812	-51.20635530108798	-49.93518422291275	-48.888168550178385	-48.04065824688597	-47.36919999031834	-46.85157315167001	-46.466823710199705	-46.19529455743998	-46.01865519680659	-45.919927268296945	-45.88350702246886	-45.89518690579962	-45.94217303801451	-46.013099929020285	-46.09804268397049	-46.188526368757444	-46.27753287224019	-46.35950436364512	-46.430381588907494	-46.4874100425388	-46.529520545347125	-46.556935592521675	-46.57135189619939	-46.57588787341014	-46.57506870724137	-46.57480711940363	-46.58238243661398	-46.60641616920901	-46.65684545588395	-46.74489617167738
-100	-100	-100	-100	-99.11343405159761	-92.57940769399305	-86.57891685019361	-81.08601990118667	-76.0745568839479	-71.51924343717191	-67.39466783437337	-63.67618716142269	-60.338231373471174	-57.3576177508243	-54.71032202388416	-52.37315610044283	-50.32348120815112	-48.539245344446684	-46.99902479448967	-45.682058780606624	-44.568284544154885	-43.63837210158249	-42.8737564358866	-42.2566678014491	-41.7701608112702	-41.398141918198306	-41.12539505683006	-40.93760436424625	-40.82137654624239	-40.764260807837715	-40.75476573071174	-40.78238931549875	-40.837564011603476	-40.91180519668279	-40.99758346058458	-41.088400543705646	-41.17878120924965	-41.264276067108355	-41.341461694172196	-41.40798848898111	-41.462337133585834	-41.50429288582744	-41.53445848563507	-41.55448409638385	-41.56717121583087	-41.57564424455316	-41.58496461403685	-41.60048323901289	-41.628636861055895	-41.676763387787005
-90.12516984344974	-84.63195370358389	-79.50699943849794	-74.75740991034942	-70.36761617851315	-66.32137507236762	-62.60364864789346	-59.1986718132077	-56.0909621566982	-53.265153223673394	-50.706021606961606	-48.398516050136664	-46.32778430334557	-44.479200432900015	-42.838392032022796	-41.391606954892374	-40.12403461882746	-39.02323857470411	-38.075772967579226	-37.26915984350791	-36.59032030203164	-36.02809649673563	-35.570772513579406	-35.20734347538091	-34.927283063766616	-34.72056209903579	-34.57766562416329	-34.48960672115738	-34.44794050650657	-34.444777831939945	-34.47279580413759	-34.52524828923221	-34.59597563555746	-34.679411549166176	-34.77058943685136	-34.8651497230836	-34.95933320817541	-35.05001849313793	-35.13463056926505	-35.21129296994823	-35.278682740674995	-35.336098000160746	-35.38343945790284	-35.42120452712554	-35.45048097840904	-35.47293900768349	-35.49082109217989	-35.50693215692074	-35.52462795116983	-35.54780224750408
-57.31464980205415	-54.38578556639328	-51.64711250720454	-49.10631640176929	-46.75541070358112	-44.58648768213115	-42.59163290341	-40.76294198611854	-39.092534572343894	-37.57256989845632	-36.195262135435655	-34.95289417880413	-33.837832832406356	-32.842542440267444	-31.959598954303846	-31.18197449432766	-30.501700471108364	-29.912580265804657	-29.407502734308313	-28.97980368186695	-28.623008636500273	-28.330843901383815	-28.0973712010651	-27.916380952640438	-27.782636908407145	-27.690650172008205	-27.635306371382296	-27.61179260761098	-27.615392092825953	-27.641916376374144	-27.687287473441778	-27.747754629859255	-27.81985806406786	-27.900432887293775	-27.98661241690813	-28.075831557141786	-28.165829487474188	-28.254650407783835	-28.3406443031383	-28.42246780373651	-28.499083387820782	-28.569758373041687	-28.634062434082647	-28.691865448487565	-28.743334454934367	-28.788929620461793	-28.829507711654124	-28.865775165362752	-28.899367384629894	-28.931756852717736
-31.19839118121132	-30.057709196725323	-28.9897974820584	-28.000161730999483	-27.08579665757752	-26.244083400963486	-25.471002506986807	-24.764615219835278	-24.12159311759364	-23.53896145370654	-23.013757816292507	-22.54303764149707	-22.12412201592216	-21.753391871519682	-21.428715675035058	-21.147032241260344	-20.905567849521624	-20.701597878482154	-20.53245336480263	-20.395647469179963	-20.28826437549073	-20.208197279575604	-20.152918686285876	-20.12010208051805	-20.107502455281843	-20.112958603823284	-20.134398278194872	-20.16984124949975	-20.21740165080768	-20.275291306225196	-20.341822760060385	-20.41541026761881	-20.494574978023845	-20.577938020196317	-20.664238535851304	-20.752318407952203	-20.841132367531333	-20.92974616456465	-21.01734666132518	-21.103195609562132	-21.186723498431114	-21.26743559379751	-21.344957468005138	-21.419065635566504	-21.489487745204475	-21.556353804819782	-21.61951944922834	-21.679319557626698	-21.735969959522183	-21.789843396987223
-14.530188730144737	-14.25238203175288	-13.993790520622895	-13.807576338301292	-13.590498195453716	-13.390985931836457	-13.211009770844846	-13.049791335831307	-12.90656807670871	-12.780578084736161	-12.671058150509165	-12.577247748318543	-12.498390285263532	-12.433851097101124	-12.382530364861378	-12.344043343458477	-12.317541956514045	-12.302306930850406	-12.297629905864362	-12.302815585665002	-12.317181861128743	-12.340062410002778	-12.370806804656343	-12.408781940470782	-12.453374129041656	-12.504008306211254	-12.56004742934826	-12.621000710712387	-12.686315931537232	-12.755484482378664	-12.828022375775012	-12.9034687231014	-12.98138894169163	-13.061371210300075	-13.143034186889611	-13.226019697517941	-13.309998041090463	-13.394666232972458	-13.479748790377934	-13.564997838923924	-13.650193571093359	-13.735144200307808	-13.819685409456557	-13.903698200799564	-13.98702279817573	-14.069629448490872	-14.151447355241485	-14.232450136398414	-14.312637879857524	-14.392036938678105
-4.125125840430946	-4.145321274967011	-4.168063591305325	-4.1932185125569275	-4.220726209906948	-4.250527313159318	-4.282561494434366	-4.316769065872187	-4.353090422333251	-4.391466131041999	-4.431882552356251	-4.474147330484485	-4.518336860404524	-4.56438427253135	-4.612133924521889	-4.661632233683806	-4.712793156044827	-4.765566099845692	-4.819901014943207	-4.875751122853703	-4.933070185473933	-4.991826193121863	-5.051942009958726	-5.113414184921531	-5.176194198696348	-5.240247603277976	-5.3055429689677425	-5.372054328247153	-5.43974648505161	-5.508626209965291	-5.57863085433803	-5.6497610743748305	-5.722004965991427	-5.7953527439664825	-5.86979680890343	-5.945333889500635	-6.02196470699703	-6.099692800107508	-6.178525578203939	-6.258474678309153	-6.3395549792684305	-6.42178552152624	-6.505189126065163	-6.589792612337246	-6.675626721063772	-6.762725813938163	-6.851135321995874	-6.940878558357705	-7.032021301618639	-7.124607924498714
