x	y	fast_likelihood_quarks.yaml	fast_likelihood_leptons.yaml	likelihood_ewpt.yaml	likelihood_eeww.yaml	likelihood_lept.yaml	likelihood_rd_rds.yaml	likelihood_lfu_fccc.yaml	likelihood_lfu_fcnc.yaml	likelihood_bcpv.yaml	likelihood_bqnunu.yaml	likelihood_lfv.yaml	likelihood_zlfv.yaml	likelihood_higgs.yaml	global
-1.04	-0.46693877551020413	-156.1066307107078	-12.475042544675695	-10.45641943458725	-0.5469268007802448	-0.010534914335419088	-19.977426175832782	-51.305042626491435	-68.0	-0.012864369205492387	-0.22028171054877177	0.0	0.0	2.2597390625378466e-10	-319.1111692869389
-1.04	-0.38204081632653053	-156.16700967651968	-11.551584809382547	-9.55937647554169	-0.5469235607805629	-0.010534904099416709	-20.874823203765608	-51.30313719066053	-68.0	-0.012949733897313465	-0.2205930604143731	0.0	0.0	1.8489032527213567e-10	-318.2469326148768
-1.04	-0.29714285714285715	-156.22907389264208	-10.711283874606679	-8.713933911789148	-0.5469203207890914	-0.010534893860462469	-21.840253476252762	-51.301257742971195	-68.0	-0.013035912749129075	-0.22090153682209746	0.0	0.0	1.4380674429048668e-10	-317.5871955623389
-1.04	-0.21224489795918355	-156.29283207840353	-9.954226798638267	-7.92015878292225	-0.5469170808058514	-0.01053488361850019	-22.872666819264104	-51.29940402646185	-68.0	-0.0131229149150629	-0.221206792507175	0.0	0.0	1.0272316330883768e-10	-317.1310701774339
-1.04	-0.12734693877551018	-156.3582923608053	-9.280500668968756	-7.178118090078737	-0.5469138408308325	-0.010534873373470366	-23.97101797377266	-51.29757578530738	-68.0	-0.013210749662805554	-0.22150900361599923	0.0	0.0	6.162537147247349e-11	-316.8776733463543
-1.04	-0.0424489795918368	-156.4254622291005	-8.69019260226905	-6.4878787958485695	-0.5469106008640487	-0.010534863125313598	-25.134266168351402	-51.29577276483874	-68.0	-0.013299426377525236	-0.22180818850007888	0.0	0.0	2.0541790490824496e-11	-316.82612563925466
-1.04	0.0424489795918368	-156.49434849438222	-8.183389744373088	-5.849507824184009	-0.5469073609054789	-0.010534852873969935	-26.361376069819187	-51.29399471154324	-68.0	-0.013388954563296807	-0.22210436306403203	0.0	0.0	-2.0534685063466895e-11	-316.9755523757291
-1.04	0.1273469387755104	-156.56495725084562	-7.760179270264601	-5.263072060305774	-0.54690412095513	-0.010534842619375095	-27.651317097718064	-51.292241373036084	-68.0	-0.013479343840439029	-0.22239730575877203	0.0	0.0	-6.162537147247349e-11	-317.32508266540543
-1.04	0.21224489795918355	-156.63729382699273	-7.420648384063028	-4.728638350624976	-0.5469008810129772	-0.010534832361466129	-29.003063358348214	-51.29051249808554	-68.0	-0.013570603950205928	-0.22268702177989042	0.0	0.0	-1.0271605788148008e-10	-317.8738497573218
-1.04	0.29714285714285715	-156.71136273925129	-7.1648843189923	-4.246273502637429	-0.5468976410790916	-0.010534822100176866	-30.4155945367078	-51.28880783661439	-68.0	-0.013662744753176526	-0.22297349725448967	0.0	0.0	-1.4380674429048668e-10	-318.62099163953394
-1.04	0.38204081632653075	-156.78716765329875	-6.992974337378712	-3.8160442848477203	-0.5468944011534056	-0.010534811835439806	-31.887894726619955	-51.28712713966173	-68.0	-0.013755776231630712	-0.2232566631649462	0.0	0.0	-1.8489032527213567e-10	-319.5656497943771
-1.04	0.46693877551020435	-156.8647113149529	-6.905005730621454	-3.4380174266711094	-0.5468911612359655	-0.010534801567186336	-33.4189531668022	-51.285470159411226	-68.0	-0.013849708488434587	-0.2235364042461896	0.0	0.0	-2.2597390625378466e-10	-320.7069698742226
-1.04	0.5518367346938775	-156.94399551487436	-6.901065819174121	-3.112259618344904	-0.5468879213267428	-0.010534791295345292	-35.00776408315129	-51.28383664917485	-68.0	-0.013944551751806422	-0.22381265156261954	0.0	0.0	-2.6706459266279126e-10	-322.0441016009231
-1.04	0.6367346938775511	-157.02502102578467	-6.981241952528961	-2.838837510842694	-0.5468846814257446	-0.01053478101984473	-36.65332662483682	-51.28222636340637	-68.0	-0.014040316371345618	-0.22408533446676415	0.0	0.0	-3.0814106821708265e-10	-323.5761985909914
