x	y	fast_likelihood_quarks.yaml	fast_likelihood_leptons.yaml	likelihood_ewpt.yaml	likelihood_eeww.yaml	likelihood_lept.yaml	likelihood_rd_rds.yaml	likelihood_lfu_fccc.yaml	likelihood_lfu_fcnc.yaml	likelihood_bcpv.yaml	likelihood_bqnunu.yaml	likelihood_lfv.yaml	likelihood_zlfv.yaml	likelihood_higgs.yaml	custom_beta	global
-0.1496326530612245	-0.016555102040816325	7.740734276013313	-0.7049575361607765	-0.08553304469984369	-0.00036714818178040787	-4.453953443506187e-06	12.734145242766074	-0.018432601174520613	-68.0	0.003476925463846925	0.40871982843629695	-102.73695999623436	-1.3300481580102996e-05	0.0004861968142719775	-0.0005905697678372235	-150.65929618116033
-0.1496326530612245	-0.015706122448979593	7.795384321841311	-0.7049856613129322	-0.08555912710248492	-0.00036295493956473024	-4.463568578527699e-06	12.734309216640701	-0.018404675387586167	-68.0	0.0035110844083607873	0.40871971335694113	-83.55953168973745	-1.3283314791223688e-05	0.00048566637017088965	-0.0005669528356975206	-131.42701880558158
-0.1496326530612245	-0.014857142857142857	7.846810881619035	-0.7050123077973467	-0.08558383718461471	-0.0003589821978629004	-4.4726781343040756e-06	12.734464494963058	-0.018378218371768895	-68.0	0.0035435245770090162	0.4087196043286987	-67.24954696462552	-1.3267049808973752e-05	0.0004851638177854056	-0.000544579267170775	-115.06541895986665
-0.1496326530612245	-0.014008163265306121	7.9285110029692305	-0.7050374753520572	-0.08560721108180402	-0.00035522998849657483	-4.481282032786638e-06	12.734611088320133	-0.018353230290500733	-68.0	0.003574233286298245	0.40871950135247914	-51.82212098592501	-1.3251686899806714e-05	0.0004846891613752291	-0.0005234490032535177	-99.55611479952054
-0.1496326530612245	-0.013159183673469386	7.973647395568719	-0.7050611637341007	-0.0856291797675155	-0.0003516983415678965	-4.489380200478621e-06	12.734749006713486	-0.018329711298548546	-68.0	0.003603198519352979	0.4087194044291955	-40.73367480906244	-1.323722633550517e-05	0.00048424240500466453	-0.0005035619890350063	-88.422364603164
-0.1496326530612245	-0.012310204081632652	7.982287382544314	-0.7050833727111012	-0.08564974455448393	-0.00034838728538488795	-4.49697256865722e-06	12.734878259558876	-0.018307661540326592	-68.0	0.0036304089323841993	0.40871931355963476	-32.59905139160779	-1.3223668361206364e-05	0.0004838235524644574	-0.00048491816983187164	-80.27894400836217
-0.1496326530612245	-0.011461224489795918	8.021351728001491	-0.7051041020664073	-0.08566896844138583	-0.00034529684648987313	-4.504059071153144e-06	12.734998855685706	-0.018287081152465134	-68.0	0.0036558538607271984	0.40871922874457667	-24.916587601777778	-1.3211013202507615e-05	0.0004834326073357431	-0.00046751749619033944	-72.55726918395314
-0.1496326530612245	-0.010612244897959183	8.057442836387736	-0.7051233515984734	-0.08568682222589885	-0.00034242704963460824	-4.510639648902526e-06	12.735110803336749	-0.018267970261511834	-68.0	0.0036795233245889847	0.4087191499847407	-18.763469373651787	-1.3199261081453528e-05	0.0004830695729545198	-0.00045135992365885613	-66.36792363200492
-0.1496326530612245	-0.009763265306122447	8.090601357678452	-0.7051411211196665	-0.08570330156208428	-0.00033977791790462675	-4.516714245061948e-06	12.735214110167576	-0.018250328985452313	-68.0	0.003701408034390674	0.40871907728080714	-13.921971767680914	-1.3188412196996069e-05	0.0004827344523761212	-0.0004364454058531919	-61.49314176018472
-0.1496326530612245	-0.008914285714285713	8.120864826979698	-0.7051574104567564	-0.0857184100635564	-0.00033734947249186575	-4.52228280611866e-06	12.735308783246335	-0.018234157432839737	-68.0	0.0037214993957572773	0.40871901063335514	-10.191043751511058	-1.3178466735652705e-05	0.00048242724849600904	-0.00042277390502931667	-57.731835006087636
-0.1496326530612245	-0.00806530612244898	8.148367985351229	-0.7051722194503398	-0.08573214443353905	-0.0003351417328616435	-4.527345287108631e-06	12.735394829053329	-0.018219455704148402	-68.0	0.0037397895141548787	0.40871895004296555	-7.201174140797276	-1.3169424866177337e-05	0.0004821479638970061	-0.0004103453835568871	-54.7143574423463
-0.1496326530612245	-0.007216326530612244	8.172841049916542	-0.7051855479558924	-0.08574450587499882	-0.00033315471671002683	-4.53190164373396e-06	12.735472253480722	-0.018206223890079087	-68.0	0.0037562711991139253	0.4087188955101624	-5.3401913077510414	-1.3161286739560296e-05	0.00048189660099140497	-0.0003991598111952044	-52.82880722648076
-0.1496326530612245	-0.006367346938775508	8.19461321436006	-0.7051973958445359	-0.08575555729464668	-0.0003313884400242273	-4.535951835804575e-06	12.73554106183229	-0.018194462071086548	-68.0	0.0037709379681176713	0.40871884703538797	-3.9017002661904137	-1.31540525032392e-05	0.00048167316190017573	-0.0003892171540655909	-51.368460242641355
-0.1496326530612245	-0.005518367346938774	8.213609141688437	-0.7052077629993718	-0.08576517392038951	-0.0003298429169049655	-4.539495830346851e-06	12.735601258823106	-0.018184170321354998	-68.0	0.0037837840500909437	0.4087188046190633	-2.936675066690217	-1.3147722270900886e-05	0.0004814776485311256	-0.0003805173878390633	-50.38436575462494
-0.1496326530612245	-0.0046693877551020405	8.22985072292488	-0.7052166493199223	-0.08577341573167274	-0.000328518159790292	-4.5425335957194335e-06	12.735652848579377	-0.018175348703540095	-68.0	0.0037948043885123184	0.4087187682615596	-2.327679808532311	-1.3142296161561262e-05	0.00048131006255047737	-0.0003730604878455779	-49.75906603154796
-0.1496326530612245	-0.003820408163265305	8.243356713984099	-0.7052240547197925	-0.08578022069622193	-0.0003274141793347951	-4.545065106054125e-06	12.735695834638229	-0.018167997272072967	-68.0	0.003803994644139941	0.4087187379631736	-1.9740364268373476	-1.3137774262261814e-05	0.000481170405372211	-0.00036684643464468536	-49.391864191343764
-0.1496326530612245	-0.0029714285714285693	8.046394448071624	-0.7052299791263863	-0.08578574713327214	-0.00032653098428525595	-4.547090340700777e-06	12.735730219947547	-0.018162116072545587	-68.0	0.003811351197355428	0.4087187137241095	-1.788421744707927	-1.3134156649385886e-05	0.00048105867821490733	-0.00036187521322972316	-49.40316988286578
-0.1496326530612245	-0.002122448979591837	8.021054182840714	-0.7052344224818228	-0.08578983644419935	-0.00032586858182526157	-4.548609281895821e-06	12.735756006865733	-0.018157705140946945	-68.0	0.003816871150112533	0.40871869554466755	-1.7139345128758272	-1.3131443386882324e-05	0.0004809748820235882	-0.00035814680813928135	-49.353991441102174
-0.1496326530612245	-0.0012734693877551016	8.026452855983734	-0.7052373847422544	-0.08579258408813217	-0.0003254269772305918	-4.549621917426805e-06	12.735773197161716	-0.018154764504942023	-68.0	0.0038205523275074427	0.408718683424965	-1.689980579002171	-1.3129634513830979e-05	0.00048091901748748	-0.0003556612105057866	-49.32461787186624
-0.1496326530612245	-0.00042448979591836605	8.02915062931038	-0.7052388658803324	-0.08579395779965893	-0.0003252061740433021	-4.550128236413542e-06	12.735781792014869	-0.01815329418242584	-68.0	0.0038223932789485104	0.40871867736507284	-1.6863975770590258	-1.3128730072864414e-05	0.0004808910850933046	-0.00035441841362171544	-49.318326615313055
-0.1496326530612245	0.0004244897959183695	8.029150629291621	-0.7052388658803324	-0.08579395776016696	-0.0003252061740433021	-4.550128236413542e-06	12.735781792014869	-0.01815329418242584	-68.0	0.0038223932789485104	0.40871867736507284	-1.6863975770590223	-1.3128730072864414e-05	0.0004808910850933046	-0.00035441841362171544	-49.31832661529232
-0.1496326530612245	0.001273469387755105	8.059899158817984	-0.7052373847422544	-0.08579261546127981	-0.0003254269772305918	-4.549621917426805e-06	12.735773197161723	-0.018154764504942023	-68.0	0.0038205523275074427	0.408718683424965	-1.689865466691474	-1.3129634513830979e-05	0.00048091901748748	-0.0003556612105057866	-49.29105648809444
-0.1496326530612245	0.002122448979591837	8.02105418298595	-0.7052344224818228	-0.08578989985407048	-0.00032586858182526157	-4.548609281895821e-06	12.735756006865731	-0.018157705140950497	-68.0	0.003816871150112533	0.40871869554466755	-1.7139345128740615	-1.3131443386882324e-05	0.0004809748820235882	-0.00035814680813928135	-49.35399150436505
-0.1496326530612245	0.0029714285714285728	8.012948348445093	-0.7052299791263863	-0.08578577811248778	-0.00032653098428525595	-4.547090340700777e-06	12.735730219947541	-0.018162116072545587	-68.0	0.003811351197355428	0.4087187137241095	-1.791833804757145	-1.3134156649385886e-05	0.00048105867821490733	-0.00036187521322972316	-49.44002807352075
-0.1496326530612245	0.0038204081632653084	8.243356713976482	-0.7052240547197925	-0.08578022034049937	-0.0003274141793347951	-4.545065106054125e-06	12.735695834638229	-0.018167997272072967	-68.0	0.003803994644139941	0.40871873796317004	-1.9740364268404473	-1.3137774262261814e-05	0.000481170405372211	-0.00036684643464468536	-49.39186419099877
-0.1496326530612245	0.0046693877551020405	8.229850722817673	-0.7052166493199223	-0.08577341469491628	-0.000328518159790292	-4.5425335957194335e-06	12.735652848579377	-0.018175348703540095	-68.0	0.0037948043885123184	0.4087187682615596	-2.3276798086264296	-1.3142296161561262e-05	0.00048131006255047737	-0.0003730604878455779	-49.75906603071253
-0.1496326530612245	0.005518367346938776	8.247054547108917	-0.7052077629993718	-0.08576514130038504	-0.0003298429169049655	-4.539495830346851e-06	12.7356012588231	-0.018184170321347892	-68.0	0.0037837840500909437	0.40871880461905974	-2.8960904755064973	-1.3147722270900886e-05	0.0004814776485311256	-0.0003805173878390633	-50.31033572540075
-0.1496326530612245	0.006367346938775512	8.19461321438314	-0.7051973958445359	-0.08575549453284737	-0.0003313884400242273	-4.535951835804575e-06	12.73554106183229	-0.018194462071086548	-68.0	0.0037709379681176713	0.4087188470353915	-3.9017002661516518	-1.31540525032392e-05	0.00048167316190017573	-0.0003892171540655909	-51.36846017981771
