x	y	fast_likelihood_quarks.yaml	fast_likelihood_leptons.yaml	likelihood_ewpt.yaml	likelihood_eeww.yaml	likelihood_lept.yaml	likelihood_rd_rds.yaml	likelihood_lfu_fccc.yaml	likelihood_lfu_fcnc.yaml	likelihood_bcpv.yaml	likelihood_bqnunu.yaml	likelihood_lfv.yaml	likelihood_zlfv.yaml	likelihood_higgs.yaml	custom_beta	global
-0.156	-0.56	-140.82311260145832	-1.2740366374884644	-0.16055406895635116	8.896861974250214e-06	-1.4169071284042545e-06	-21.145988588334504	0.03950920830272864	-17.10944072051229	-0.004708363561819695	-0.3805611962235673	-0.039844391467516616	-3.3078405987652104e-06	0.0001977329264768457	0.0005943728971260498	-180.89853545465937
-0.156	-0.49632653061224496	-113.38580485180773	-1.2201013850468883	-0.17542284933386298	2.9647456575077058e-05	-1.4840821080941424e-06	-18.995562306576367	0.035690725266935175	-15.671122899457103	-0.004750569057692111	-0.3546048915016904	-0.025014341488004632	-3.30715318952457e-06	0.00020259409579637122	0.0005847986949447659	-149.79646591868533
-0.156	-0.4326530612244899	-86.18876394502286	-1.165217557861098	-0.1898412148575126	4.9500602770535806e-05	-1.5483538589045054e-06	-16.54298915814278	0.03141827494952665	-14.097675817248852	-0.004787838164125091	-0.3231294214976934	-0.015931785512444563	-3.3064856452824642e-06	0.00020722353511715141	0.0005870838908776932	-118.49666659405946
-0.156	-0.36897959183673473	-61.144925684302564	-1.1100874590596845	-0.20337873670635886	6.790317600291473e-05	-1.6079310916072842e-06	-13.822796403990694	0.02669612259625609	-12.173340672681697	-0.004814807416196665	-0.2857609373509611	-0.010333604059130863	-3.305854972879274e-06	0.00021148883927679663	0.0006019287410481411	-88.7284677047418
-0.156	-0.30530612244897964	-39.94875918574229	-1.0553947415754763	-0.215554590360167	8.425613912521612e-05	-1.6608736327361484e-06	-10.891696032752431	0.021547367297621633	-10.164609676042947	-0.004823645578588831	-0.2423628376718554	-0.006618837013762757	-3.3052799306432235e-06	0.0002152473513667985	0.0006285631330911201	-62.50797764210297
-0.156	-0.24163265306122456	-23.659320377206654	-1.0017455093623227	-0.22586558419403602	9.794856387657092e-05	-1.7052026308750357e-06	-7.828048438354745	0.016017593666344254	-8.032150558004908	-0.0048040736182421995	-0.19313303640192814	-0.0038790001326969303	-3.304780035406907e-06	0.00021835442534268168	0.0006644166196565493	-40.93261769060264
-0.156	-0.1779591836734694	-12.434673587706072	-0.9496224681423016	-0.23382568798983883	0.00010840210057949662	-1.7390446556131423e-06	-4.72786184681534	0.010177290817811269	-5.836135351415599	-0.004743934802287519	-0.13870574630250943	-0.0017542800238175005	-3.304374212476091e-06	0.000220674122346054	0.0007050513028161731	-24.3168215795759
-0.156	-0.11428571428571432	-5.621175470762637	-0.8993664734716731	-0.23901279275417764	0.00011512162478410914	-1.760795833360973e-06	-1.697074512255682	0.00412219072165243	-3.668100687259603	-0.004632643376080381	-0.08018407432247798	-0.00020300810006546044	-3.304079221777556e-06	0.00022209129011230289	0.0007444609750564268	-12.205295323540902
-0.156	-0.050612244897959235	-1.8594847093338558	-0.8511938646708543	-0.24111625348053067	0.00011774513390250263	-1.7692835609928181e-06	1.159166103701292	-0.0020292215047135187	-1.5580217918841974	-0.004454056727011491	-0.019122627434228434	0.0007053121590274714	-3.3039080609142957e-06	0.00022252335222461284	0.0007757535429391282	-3.375215913880567
-0.156	0.013061224489795853	0.31267539908168374	-0.8052468540682085	-0.2399761334309254	0.00011608446790489779	-1.7638984978196603e-06	3.748454537463875	-0.008141409594117022	0.42469777738159564	-0.004201783930074754	0.042595270613805525	0.0009086698190721165	-3.3038685955943947e-06	0.00022192979597335238	0.0007921142242821588	3.472098419833491
-0.156	0.07673469387755094	2.6244373249156183	-0.7616619077007982	-0.23560554460399175	0.0001101489672663547	-1.7446712167190626e-06	6.0018303865205045	-0.014070470716916361	2.1380382338882775	-0.0038721685043148213	0.10295399811716521	0.0003920017278158383	-3.303962666123539e-06	0.00022031750043893794	0.0007878411712454181	9.852767271477184
-0.156	0.14040816326530603	4.188282180930855	-0.7206332458390889	-0.22819153770990042	0.00010014701124916314	-1.7122771702737793e-06	7.880791762337507	-0.019674841983704283	3.603527176754003	-0.0034675811886817343	0.16004807463010096	-0.0008080875875009497	-3.3041858991111894e-06	0.0002177407443113566	0.00075920405299712	14.860186771636082
-0.156	0.20408163265306123	5.602904404895071	-0.6824496311388799	-0.21807288645198142	8.646484278429512e-05	-1.6679680028275357e-06	9.3790864891646	-0.024826457391984746	4.799377860120305	-0.0029910294399950743	0.2123013623452259	-0.0026182913805694596	-3.304528179981503e-06	0.0002142958084050406	0.0007049242101402342	19.063007608876802
-0.156	0.2677551020408163	6.147017804712107	-0.6474924876361925	-0.20570078439495987	6.962679710298403e-05	-1.6134426041869432e-06	10.519196051947244	-0.029420539835602	5.720530999720809	-0.0024677822055396703	0.2586237929585984	-0.004997917007878883	-3.3049747862889944e-06	0.0002101112084886836	0.0006261923992951779	21.755563957846785
-0.156	0.3314285714285714	5.206179323544859	-0.6161974849513925	-0.19158983015982756	5.024448812207538e-05	-1.550682395490277e-06	11.344853922947026	-0.03338246323196259	6.409503473317331	-0.0019086279688105279	0.2984646425477884	-0.008100022315362665	-3.3055078674237848e-06	0.00020533539669997936	0.0005262748801442285	22.408073657424204
-0.156	0.3951020408163265	2.3798664910864886	-0.5889935650394875	-0.17626904864826187	2.896371453786628e-05	-1.481779257073157e-06	11.911761843114869	-0.03667079265790463	6.872169263523611	-0.0013319175035810815	0.331770873019984	-0.012502298489700081	-3.306108077083536e-06	0.00020012403394886746	0.0004098561553291802	20.68002514826717
-0.156	0.4587755102040816	-2.146128388248542	-0.5662384226351875	-0.1602401402024931	6.416792121655135e-06	-1.4087810928931077e-06	12.278690970746744	-0.03927646391246853	7.195830681232444	-0.0007553973895122468	0.3588844208409654	-0.019415446252279978	-3.3067560654131967e-06	0.00019462866027097903	0.00028229922827449627	16.901548144094907
-0.156	0.5224489795918368	-8.13260715758355	-0.5481670754710422	-0.14394776009732269	-1.6814549642418797e-05	-1.333571663542088e-06	12.500517632204671	-0.04121880977688974	7.385006101044635	-0.00019470531338683372	0.38039947768753457	-0.03075910900091472	-3.3074336922567227e-06	0.00018898796211175295	0.0001489770427269832	11.369196126100848
-0.156	0.5861224489795918	-14.849752750208097	-0.5348631012673266	-0.1277623930189371	-4.0223589621746214e-05	-1.257791534037267e-06	12.623866414089816	-0.04253957686736953	7.500542022192359	0.0003375491337997971	0.397034597192917	-0.04904577961990775	-3.3081248620447923e-06	0.00018332210850502406	1.4768904748052591e-05	4.917955514229741
-0.156	0.649795918367347	-21.602986951842638	-0.5262541856688046	-0.1119748379590284	-6.339081696893345e-05	-1.1827986343693198e-06	12.68525238582539	-0.04329615484132887	7.555772138856451	0.0008321360039982295	0.40953630039285827	-0.07709458092981336	-3.3088159820948704e-06	0.0001777300153982253	-0.00011624767716966744	-1.7101039025791032
-0.156	0.7134693877551019	-27.78893096568845	-0.5221276747743602	-0.09679914162400749	-8.598604244625108e-05	-1.1096615035732782e-06	12.711144577867174	-0.043555039377881855	7.5717239393035385	0.0012831078660626716	0.418600378730023	-0.11765925385487108	-3.3094961064961126e-06	0.00017228900697929816	-0.00024092670662412274	-7.866238187745852
