x	y	fast_likelihood_quarks.yaml	fast_likelihood_leptons.yaml	likelihood_ewpt.yaml	likelihood_eeww.yaml	likelihood_lept.yaml	likelihood_rd_rds.yaml	likelihood_lfu_fccc.yaml	likelihood_lfu_fcnc.yaml	likelihood_bcpv.yaml	likelihood_bqnunu.yaml	likelihood_lfv.yaml	likelihood_zlfv.yaml	likelihood_higgs.yaml	global
-1.04	-2.08	-309.1781714917528	-27.88527334505789	-96.93339278862332	-3.6175183126824386	0.00459064843374557	-1.290278972751949	-11.598909397914504	-68.0	0.016700943699399673	-0.0027105112509993035	0.0	0.0	0.24559468946903706	-518.2393685384317
-1.04	-1.9951020408163267	-309.19294920476375	-25.984921300958803	-95.1171284331948	-3.6175140870350013	0.004590644684157041	-1.447879039386315	-11.595926017266812	-68.0	0.0164436248143911	-0.0030369530966094516	0.0	0.0	0.24559451121396592	-514.6927262549896
-1.04	-1.910204081632653	-309.2089925094332	-24.166704382994425	-93.35117314275485	-3.61750986139295	0.004590640933671675	-1.6771780447052116	-11.592981691251332	-68.0	0.016184262576661723	-0.003361755605205019	0.0	0.0	0.24559433295899424	-511.3515321516679
-1.04	-1.8253061224489797	-309.2263206618146	-22.430709310464977	-91.6355945239566	-3.6175056357562063	0.004590637182273705	-1.9772194670785659	-11.590076074903244	-68.0	0.015922832650510976	-0.003684894587792087	0.0	0.0	0.2455941547041114	-508.21500294402506
-1.04	-1.7404081632653061	-309.24495306989104	-20.77702283205565	-89.97046014738126	-3.6175014101247918	0.004590633429947144	-2.34705114744807	-11.58720882478547	-68.0	0.015659310336652688	-0.004006164676731316	0.0	0.0	0.24559397644933512	-505.28235967614705
-1.04	-1.6555102040816327	-309.26490929364047	-19.205731725830354	-88.35583754741846	-3.617497184498699	0.0045906296766746735	-2.785725173619511	-11.584379598984569	-68.0	0.01539367056394969	-0.004325454453834254	0.0	0.0	0.24559379819467253	-502.5528278800106
-1.04	-1.5706122448979594	-309.28620902522323	-17.716922799219674	-86.79179422218719	-3.61749295887795	0.004590625922440639	-3.292297964201829	-11.581588057112484	-68.0	0.015125887882094347	-0.004642759105468741	0.0	0.0	0.24559361994010942	-500.0256376521832
-1.04	-1.4857142857142858	-309.308872100439	-16.310682889012114	-85.27839763342202	-3.617488733262551	0.004590622167227276	-3.8658301178160173	-11.578833860314049	-68.0	0.014855936458290309	-0.0049581869966957015	0.0	0.0	0.24559344168564579	-497.70002352095133
-1.04	-1.4008163265306122	-309.3329184700614	-14.987098861347214	-83.81571520640404	-3.617484507652467	0.0045906184110172665	-4.505385666234961	-11.576116671253544	-68.0	0.014583790068376068	-0.0052716580817424585	0.0	0.0	0.2455932634312994	-495.5752233691246
-1.04	-1.3159183673469388	-309.35836821961743	-13.746257611701274	-82.40381432988227	-3.617480282047719	0.004590614653792402	-5.2100335281480525	-11.573436154121879	-68.0	0.01430942209044428	-0.005583245521481928	0.0	0.0	0.24559308517703116	-493.65048024911886
-1.04	-1.2310204081632654	-309.3852415478756	-12.588246064877424	-81.0427623559501	-3.6174760564483144	0.004590610895534031	-5.97884690032549	-11.570791974644443	-68.0	0.014032805496969836	-0.005892946137544541	0.0	0.0	0.24559290692289082	-491.9250415229435
-1.04	-1.1461224489795918	-309.41355874063515	-11.513151174995372	-79.7326265999424	-3.617471830854239	0.004590607136223834	-6.81090227667535	-11.568183800056573	-68.0	0.013753912850754446	-0.006200726929474598	0.0	0.0	0.2455927286688393	-490.39815790143274
-1.04	-1.0612244897959184	-309.44334020877454	-10.521059925479484	-78.47347434039717	-3.617467605265521	0.004590603375842273	-7.705281144104376	-11.565611299141743	-68.0	0.013472716294824494	-0.0065066454121005535	0.0	0.0	0.24559255041489791	-489.0690852984894
-1.04	-0.9763265306122448	-309.4746064397673	-9.612059329047582	-77.2653728189102	-3.6174633796821247	0.004590599614370028	-8.661068448967136	-11.56307414218562	-68.0	0.013189187547593129	-0.006810562190029401	0.0	0.0	0.24559237216105245	-487.93708296142694
-1.04	-0.8914285714285715	-309.5073779944712	-8.786236427699151	-76.10838924008874	-3.6174591541040577	0.004590595851786783	-9.677353194236673	-11.560572001015302	-68.0	0.012903297893782195	-0.007112430363154232	0.0	0.0	0.24559219390732068	-487.0014143543254
-1.04	-0.8065306122448979	-309.5416755163352	-8.043678292700015	-75.00259077143136	-3.617454928531334	0.0045905920880717765	-10.753229472533679	-11.558104548982548	-68.0	0.012615018177637438	-0.007412188227645444	0.0	0.0	0.24559201565368483	-486.2613480928224
-1.04	-0.7216326530612245	-309.57751969813705	-7.384472024573505	-73.94804454322522	-3.6174507029639393	0.004590588323204248	-11.887794416409612	-11.555671460957583	-68.0	0.01232431879611795	-0.007709795245528284	0.0	0.0	0.245591837400152	-485.71615589699303
-1.04	-0.6367346938775511	-309.61493127887536	-6.808704753085479	-72.94481764849566	-3.6174464774018453	0.004590584557162658	-13.080149658567755	-11.553272413341801	-68.0	0.012031169690257748	-0.008005209946317038	0.0	0.0	0.2455916591467293	-485.36511402632004
-1.04	-0.5518367346938775	-309.65393104352836	-6.316463637228047	-71.99297714288215	-3.6174422518451657	0.004590580789924914	-14.329400967984068	-11.550907084058217	-68.0	0.011735540337274308	-0.008298389901579384	0.0	0.0	0.2455914808934061	-485.207502915407
-1.04	-0.46693877551020413	-309.6945397926196	-5.907835865209549	-71.0925900445713	-3.61743802629373	0.004590577021468367	-15.634658102727997	-11.548575152562812	-68.0	0.011437399743510213	-0.008589216421089674	0.0	0.0	0.2455913026401788	-485.24260692100097
-1.04	-0.38204081632653053	-309.73677833996646	-5.5829086544375315	-70.243723334177	-3.6174338007477154	0.004590573251769814	-16.995035492439385	-11.546276299828627	-68.0	0.011136716435791172	-0.008877669671440103	0.0	0.0	0.24559112438706165	-485.4697151771935
-1.04	-0.29714285714285715	-309.7806674875866	-5.341769251502512	-69.44644395468126	-3.617429575206959	0.004590569480805495	-18.409650508612607	-11.544010208357768	-68.0	0.010833458455015155	-0.009163770091021206	0.0	0.0	0.24559094613404042	-485.88811978196884
-1.04	-0.21224489795918355	-309.82622802374885	-5.184504932165488	-68.70081881132978	-3.617425349671567	0.004590565708551209	-19.87762585896005	-11.541776562175734	-68.0	0.010527593343979014	-0.00944729484443485	0.0	0.0	0.2455907678811471	-486.49711790596234
-1.04	-0.12734693877551018	-309.87348069454913	-5.111203001338666	-68.00691477153164	-3.6174211241415186	0.00459056193498264	-21.398087510073786	-11.53957504683401	-68.0	0.010219088143756494	-0.009728244113045292	0.0	0.0	0.2455905896283319	-487.29601015287466
-1.04	-0.0424489795918368	-309.9224462004571	-5.121950793071385	-67.3647986647795	-3.617416898616799	0.00459055816007381	-22.970165879488583	-11.537405349410058	-68.0	0.009907909381811741	-0.010006685878156674	0.0	0.0	0.24559041137561977	-488.2841015927841
-1.04	0.0424489795918368	-309.97314516260735	-5.216835670529491	-66.77453728256916	-3.6174126730974514	0.004590554383799184	-24.592995471564038	-11.53526715850839	-68.0	0.00959402306427748	-0.010282685968405758	0.0	0.0	0.2455902331230213	-489.46070129427324
-1.04	0.1273469387755104	-310.0255981184896	-5.395945025981447	-66.23619737830906	-3.6174084475834185	0.004590550606131671	-26.265714898405683	-11.53316016424877	-68.0	0.00927739466872346	-0.010556095611317318	0.0	0.0	0.24559005487052943	-490.82512212848394
-1.04	0.21224489795918355	-310.0798254976213	-5.659366280774641	-65.74984566719867	-3.617404222074658	0.004590546827043851	-27.987466847047052	-11.531084058282431	-68.0	0.00895798913297785	-0.010826836796706374	0.0	0.0	0.24558987661812992	-492.3766809972173
-1.04	0.29714285714285715	-310.13584758643776	-6.007186885323627	-65.31554882617658	-3.61739999657129	0.004590543046508522	-29.757398119834406	-11.52903853379339	-68.0	0.008635770847763347	-0.011094858809725494	0.0	0.0	0.24558969836582634	-494.1146987946866
-1.04	0.38204081632653075	-310.1936845408668	-6.439494319081888	-64.93337349381585	-3.6173957710732516	0.004590539264496374	-31.57465974606326	-11.527023285469873	-68.0	0.00831070364844777	-0.011360110376557486	0.0	0.0	0.2455895201136471	-496.0385005037209
-1.04	0.46693877551020435	-310.2533563183945	-6.956376090526618	-64.60338627024903	-3.617391545580535	0.004590535480977542	-33.438406735621115	-11.52503800954073	-68.0	0.007982750802736582	-0.011622535271333945	0.0	0.0	0.24558934186156378	-498.14741487703856
-1.04	0.5518367346938775	-310.31488269378644	-7.557919737137688	-64.32565371704005	-3.6173873200931475	0.004590531695923272	-35.34779823367625	-11.523082403754167	-68.0	0.007651875005021402	-0.011882075887365673	0.0	0.0	0.2455891636095764	-500.4407746110646
