x	y	likelihood_ewpt.yaml	global
-0.9551020408163265	0.8065306122448979	-39.69999002911005	-39.69999002911005
-0.9551020408163265	0.8914285714285715	-40.15895134586336	-40.15895134586336
-0.9551020408163265	0.9763265306122451	-40.7110548687463	-40.7110548687463
-0.9551020408163265	1.0612244897959187	-41.356386959521075	-41.356386959521075
-0.9551020408163265	1.1461224489795918	-42.09503394603239	-42.09503394603239
-0.9551020408163265	1.2310204081632654	-42.92708212214295	-42.92708212214295
-0.9551020408163265	1.315918367346939	-43.85261774763228	-43.85261774763228
-0.9551020408163265	1.4008163265306122	-44.871727048114366	-44.871727048114366
-0.9551020408163265	1.4857142857142858	-45.984496214939284	-45.984496214939284
-0.9551020408163265	1.5706122448979594	-47.191011405120875	-47.191011405120875
-0.9551020408163265	1.655510204081633	-48.49135874122348	-48.49135874122348
-0.9551020408163265	1.7404081632653061	-49.885624311305406	-49.885624311305406
-0.9551020408163265	1.8253061224489797	-51.37389416880322	-51.37389416880322
-0.9551020408163265	1.9102040816326533	-52.956254332460574	-52.956254332460574
-0.9551020408163265	1.9951020408163265	-54.632790786226465	-54.632790786226465
-0.9551020408163265	2.08	-56.40358947918632	-56.40358947918632
-0.9126530612244899	-2.08	-74.29939115487494	-74.29939115487494
-0.9126530612244899	-1.9951020408163267	-71.66308746792208	-71.66308746792208
-0.9126530612244899	-1.910204081632653	-69.11697376141632	-69.11697376141632
-0.9126530612244899	-1.8253061224489797	-66.66113747922205	-66.66113747922205
-0.9126530612244899	-1.7404081632653061	-64.29566603442215	-64.29566603442215
-0.9126530612244899	-1.6555102040816327	-62.02064680924565	-62.02064680924565
-0.9126530612244899	-1.5706122448979594	-59.836167154945485	-59.836167154945485
-0.9126530612244899	-1.4857142857142858	-57.74231439172314	-57.74231439172314
-0.9126530612244899	-1.4008163265306122	-55.739175808630776	-55.739175808630776
-0.9126530612244899	-1.3159183673469388	-53.82683866346571	-53.82683866346571
-0.9126530612244899	-1.2310204081632654	-52.00539018268924	-52.00539018268924
-0.9126530612244899	-1.1461224489795918	-50.27491756134309	-50.27491756134309
-0.9126530612244899	-1.0612244897959184	-48.63550796292836	-48.63550796292836
-0.9126530612244899	-0.9763265306122448	-47.0872485193313	-47.0872485193313
-0.9126530612244899	-0.8914285714285715	-45.63022633074141	-45.63022633074141
-0.9126530612244899	-0.8065306122448979	-44.264528465524506	-44.264528465524506
-0.9126530612244899	-0.7216326530612245	-42.99024196015572	-42.99024196015572
-0.9126530612244899	-0.6367346938775511	-41.80745381912767	-41.80745381912767
-0.9126530612244899	-0.5518367346938775	-40.71625101484894	-40.71625101484894
-0.9126530612244899	-0.46693877551020413	-39.71672048754907	-39.71672048754907
-0.9126530612244899	-0.38204081632653053	-38.808949145203684	-38.808949145203684
-0.9126530612244899	-0.29714285714285715	-37.99302386341885	-37.99302386341885
-0.9126530612244899	-0.21224489795918355	-37.26903148535616	-37.26903148535616
-0.9126530612244899	-0.12734693877551018	-36.6370588216438	-36.6370588216438
-0.9126530612244899	-0.0424489795918368	-36.09719265026419	-36.09719265026419
-0.9126530612244899	0.0424489795918368	-35.64951971649006	-35.64951971649006
-0.9126530612244899	0.1273469387755104	-35.29412673277125	-35.29412673277125
-0.9126530612244899	0.21224489795918355	-35.03110037865581	-35.03110037865581
-0.9126530612244899	0.29714285714285715	-34.860527300692	-34.860527300692
-0.9126530612244899	0.38204081632653075	-34.78249411235048	-34.78249411235048
-0.9126530612244899	0.46693877551020435	-34.79708739391033	-34.79708739391033
-0.9126530612244899	0.5518367346938775	-34.90439369239786	-34.90439369239786
-0.9126530612244899	0.6367346938775511	-35.104499521473194	-35.104499521473194
-0.9126530612244899	0.7216326530612247	-35.39749136135126	-35.39749136135126
-0.9126530612244899	0.8065306122448979	-35.783455658703105	-35.783455658703105
-0.9126530612244899	0.8914285714285715	-36.26247882658767	-36.26247882658767
-0.9126530612244899	0.9763265306122451	-36.83464724433073	-36.83464724433073
-0.9126530612244899	1.0612244897959187	-37.50004725745628	-37.50004725745628
-0.9126530612244899	1.1461224489795918	-38.25876517760072	-38.25876517760072
-0.9126530612244899	1.2310204081632654	-39.11088728240138	-39.11088728240138
-0.9126530612244899	1.315918367346939	-40.05649981543576	-40.05649981543576
-0.9126530612244899	1.4008163265306122	-41.09568898610764	-41.09568898610764
-0.9126530612244899	1.4857142857142858	-42.22854096957539	-42.22854096957539
-0.9126530612244899	1.5706122448979594	-43.45514190666047	-43.45514190666047
-0.9126530612244899	1.655510204081633	-44.775577903747404	-44.775577903747404
-0.9126530612244899	1.7404081632653061	-46.189935032712825	-46.189935032712825
-0.9126530612244899	1.8253061224489797	-47.698299330818756	-47.698299330818756
-0.9126530612244899	1.9102040816326533	-49.30075680064837	-49.30075680064837
-0.9126530612244899	1.9951020408163265	-50.99739340998971	-50.99739340998971
-0.9126530612244899	2.08	-52.788295091781066	-52.788295091781066
-0.8702040816326531	-2.08	-69.91877910739282	-69.91877910739282
-0.8702040816326531	-1.9951020408163267	-67.3024354935474	-67.3024354935474
-0.8702040816326531	-1.910204081632653	-64.77628545970319	-64.77628545970319
-0.8702040816326531	-1.8253061224489797	-62.34041643329111	-62.34041643329111
-0.8702040816326531	-1.7404081632653061	-59.99491581097979	-59.99491581097979
-0.8702040816326531	-1.6555102040816327	-57.73987095855172	-57.73987095855172
-0.8702040816326531	-1.5706122448979594	-55.57536921085426	-55.57536921085426
-0.8702040816326531	-1.4857142857142858	-53.50149787167052	-53.50149787167052
-0.8702040816326531	-1.4008163265306122	-51.51834421363776	-51.51834421363776
-0.8702040816326531	-1.3159183673469388	-49.62599547816362	-49.62599547816362
-0.8702040816326531	-1.2310204081632654	-47.82453887530849	-47.82453887530849
-0.8702040816326531	-1.1461224489795918	-46.114061583717444	-46.114061583717444
-0.8702040816326531	-1.0612244897959184	-44.494650750511894	-44.494650750511894
-0.8702040816326531	-0.9763265306122448	-42.9663934912007	-42.9663934912007
-0.8702040816326531	-0.8914285714285715	-41.52937688958146	-41.52937688958146
-0.8702040816326531	-0.8065306122448979	-40.18368799766593	-40.18368799766593
