BR(B->Knunu)	BR(tau->mununu)	BR(K->pinunu)	BR(B->mumu)	BR(Bs->mumu)	RK*	RD*	logL
5.957688370592242e-06	0.1728480399685388	1.4113560361297893e-10	1.1424465937064642e-10	3.6786566785164837e-09	0.9810943700727774	0.3545355864588786	21.219494
5.7062177914653975e-06	0.17283567672826883	7.192922494367287e-11	1.1427564464467226e-10	3.675016738711768e-09	0.949479372482049	0.3468956803447541	21.822676
6.406058864049286e-06	0.17278318997936234	8.366216749908187e-11	1.143599279666735e-10	3.6875170184778715e-09	0.9650225986836172	0.37108622602580804	21.893143
5.447146284572976e-06	0.1728550863999685	1.2228860328706238e-10	1.1569147720883489e-10	3.850393795338048e-09	0.9977370248637125	0.33791129743829373	17.828316
5.445631305901788e-06	0.17286334029960412	7.715858049778905e-11	1.1427135355902865e-10	3.6779303360630783e-09	0.9864708465753013	0.337362880613259	20.855803
6.344443875866618e-06	0.172718542594381	7.845634000475095e-11	1.1427110734809848e-10	3.674030726779303e-09	0.9926766082487123	0.3705657497819138	21.347277
5.938052603183124e-06	0.17275406057653223	1.0478202266448855e-10	1.1431923781924527e-10	3.672636485830598e-09	0.9963714779664038	0.35781174507320385	22.276257
5.5378349103572755e-06	0.17286935678045057	9.261697727891361e-11	1.1440216479274017e-10	3.706051156496903e-09	1.0040040299246937	0.3405815951649088	19.183817
5.8418586310135494e-06	0.17285709580200398	8.714216153665967e-11	1.1426382999956586e-10	3.682986303291058e-09	0.9613160877872262	0.3506640906303926	21.019505
5.5976283365844805e-06	0.1727072808759381	7.063996051955685e-11	1.1428726263907587e-10	3.670994582661595e-09	0.9727286175076151	0.34714448378322815	20.665907
5.553981905887715e-06	0.17273355710541874	7.18265960023955e-11	1.1431319749980845e-10	3.6756171705190395e-09	0.9580375945053987	0.34478913062698713	21.147379
6.160208695105842e-06	0.17279925467515891	7.562162532174593e-11	1.142943633397391e-10	3.6751498781434307e-09	0.8887350076047252	0.3626922400746709	20.043287
5.923241163083882e-06	0.17277807057972572	1.54034613426569e-10	1.1476895283368925e-10	3.7059072951955444e-09	1.0017411311648634	0.35678964170865873	20.540726
5.968655079689641e-06	0.17279699445807045	9.04733117787591e-11	1.1426119491763878e-10	3.67216962229504e-09	0.9372666800339499	0.35628349150410826	22.47824
6.258656304816696e-06	0.17271238618220405	1.1533441103775296e-10	1.142266440779918e-10	3.6839992361629792e-09	0.8914114438429968	0.3672928195476857	19.317686
6.254383260097967e-06	0.1727811815011104	1.7919803593567457e-10	1.1430412485489981e-10	3.6719832240436334e-09	0.978032562736932	0.3671116214188004	22.223778
6.343192884817653e-06	0.17276283338569043	7.097034165696319e-11	1.1443383476692175e-10	3.735732249157169e-09	0.9333076577893678	0.3691996887036493	18.171497
5.4815403537188465e-06	0.1728632613950135	7.329052854434353e-11	1.142714074133036e-10	3.6709560059149993e-09	0.9776033094021277	0.33876234911171144	21.486223
6.567623863587693e-06	0.1727779982967533	9.50473289516436e-11	1.1428699536154133e-10	3.672714728129278e-09	0.9551656451520447	0.3762297112554244	20.64983
5.867905556600897e-06	0.17285309258080336	7.874722722416598e-11	1.1428102191458176e-10	3.697677812098013e-09	0.9900646783211225	0.3517166576758067	20.99873
6.100042058040588e-06	0.17284436260313388	1.7200317312767974e-10	1.1430795022170715e-10	3.676350948579448e-09	0.9891076809420345	0.3599758730144764	21.200106
5.732253234440158e-06	0.17273313041036112	7.05010021017809e-11	1.1430854486354248e-10	3.6727908306495583e-09	0.9522194509666888	0.3511165924319336	21.970512
5.745635748935314e-06	0.1727992985557422	1.235323857944009e-10	1.1447173097421326e-10	3.68570321855332e-09	0.9698002647283329	0.3500757811246805	21.758516
5.686238594426037e-06	0.17266759398279127	1.0270229097545461e-10	1.1466375427594205e-10	3.683648334708493e-09	0.9951030478536713	0.352761381985068	19.853203
6.063044425956996e-06	0.17269045560652393	1.2090650962571666e-10	1.1419371196411567e-10	3.687780123705778e-09	0.9811502034514974	0.3618262528879498	21.465458
6.301978333074438e-06	0.1727809833313745	2.2909417431261655e-10	1.1444310117441702e-10	3.683873922677485e-09	0.9823150706094743	0.36874784869210175	21.905048
6.112121140679917e-06	0.17283239184731486	8.64417393308276e-11	1.1426198206178604e-10	3.6727692040166535e-09	0.890413742471701	0.3598101944038823	19.936699
5.975425278615567e-06	0.17284032268980914	1.3842253545665374e-10	1.1425402945049652e-10	3.6718876077206928e-09	0.986383874973928	0.3553165402282551	21.514584
5.783506356540324e-06	0.17281744950011302	1.0676332747022567e-10	1.1441643259837924e-10	3.6865391251518572e-09	0.9306655740741343	0.3504477039987526	20.39803
7.189423864019191e-06	0.1728260433232808	1.318788727752099e-10	1.1425621688424742e-10	3.6737753664703127e-09	0.9473059485087493	0.3922583491310042	17.187609
5.594827409627949e-06	0.17284784720953714	1.1102218609147238e-10	1.1439231219919704e-10	3.686915503584717e-09	0.9474968661275267	0.34321114940601316	21.355188
5.650232647151385e-06	0.1728418145021942	9.593684114094011e-11	1.1432011135796725e-10	3.677204624619645e-09	0.9365693845111358	0.34518586917007105	22.313765
6.0077735617143076e-06	0.17278472708566311	1.770674593993325e-10	1.1434027018526592e-10	3.6741237939292703e-09	0.984331153616836	0.35932030365816114	22.661812
5.895585555139709e-06	0.17277499560277287	7.133625602130337e-11	1.1427263422925179e-10	3.6713022502154303e-09	0.9481521760067261	0.35485731677263244	22.512318
6.527614404341662e-06	0.17282234759795276	2.0623848777941917e-10	1.1435491231207282e-10	3.683634411214217e-09	0.9649365107684967	0.37391144165673873	20.321081
6.208076341123965e-06	0.17277363870116172	7.247231070980563e-11	1.1428783910078838e-10	3.6733247519751073e-09	0.9410293029796245	0.36508255403205264	22.34843
6.1789064078540365e-06	0.17274000271403786	7.894223694023358e-11	1.1430446410750908e-10	3.6943457532304323e-09	0.9823281246830065	0.3647476827072883	21.342922
5.760656776712994e-06	0.1728465007162883	7.243124135113031e-11	1.1427144950564929e-10	3.6710616242952e-09	0.9905059927646629	0.3486513373604853	22.029959
5.68108208291247e-06	0.1728614314403483	7.100849927784479e-11	1.1432243462049553e-10	3.693100329237804e-09	0.995115777222922	0.345519357739289	20.434061
5.433134450419121e-06	0.17286096324438957	1.0344661664862802e-10	1.1432283233835091e-10	3.6779124981398517e-09	0.9857008825881216	0.3373526677490154	20.809578
6.131799839748442e-06	0.17284942672226997	6.959102958352799e-11	1.1427292900937101e-10	3.676520053297695e-09	0.9707272139620144	0.36033585751839226	20.554146
6.171871084078218e-06	0.17281038259478157	7.134191258822048e-11	1.1443683172242175e-10	3.7193854658802636e-09	0.9837594825534414	0.362835875404975	20.218971
5.6122593295253415e-06	0.17276372729499687	1.2423808549465398e-10	1.1457595091952756e-10	3.6843445029764137e-09	0.9852453849199783	0.3470916445646733	21.806751
6.32163691376222e-06	0.1727753748228843	7.137630694733889e-11	1.142730704356316e-10	3.673326343584841e-09	0.9888136867469055	0.3684004025487271	21.841621
5.377377670023634e-06	0.17277020649803823	7.444508238703321e-11	1.1429514606976358e-10	3.6740736699735454e-09	0.9388270393891026	0.33755401134541074	21.139204
5.578677637538574e-06	0.17276600884938656	7.008090412746784e-11	1.1427935592790102e-10	3.6707197979957015e-09	0.9705531238076001	0.34481074317744226	22.205887
6.281869373283908e-06	0.17275000675426466	1.5871638080287443e-10	1.1423850217804632e-10	3.6734717967950133e-09	0.9874841259998511	0.367072807439494	20.865725
6.2836483320818215e-06	0.17278005341561126	7.709209198619359e-11	1.1429848549706938e-10	3.6753009975100005e-09	0.9922372636328252	0.36744439865345174	22.042606
5.5956727340508695e-06	0.17285659822309338	7.531190348244398e-11	1.1426503216745148e-10	3.67154564042406e-09	0.97558617769127	0.34264609615584746	21.68947
5.6354529044871955e-06	0.17285528545604956	7.878020622180101e-11	1.1427243519176502e-10	3.670825363433158e-09	0.992545784538241	0.3442913638743995	21.829071
5.276599686242291e-06	0.17286775168156432	1.1867586759831974e-10	1.1403746357038701e-10	3.831712760679733e-09	1.0271137838189148	0.33109023467491433	16.88666
5.6450587088419195e-06	0.1727446740076	7.256880403345422e-11	1.1447112796473097e-10	3.6865949396186717e-09	0.9709104956457986	0.3480199998256536	21.558676
5.533073707131567e-06	0.17281729706759624	8.508853900157481e-11	1.1432011066560272e-10	3.674165344494912e-09	0.9436841922360075	0.3420737592456661	21.492048
5.730088965504015e-06	0.17269226347684202	8.16245520201646e-11	1.1431698724099502e-10	3.6711082054103286e-09	0.9623598559667274	0.3528058839355935	21.202726
5.374778087415494e-06	0.17286329754870963	7.419630661038053e-11	1.1426488062403214e-10	3.670578083503396e-09	0.9616948554656817	0.33488740613401563	20.503372
6.104052719096709e-06	0.17285869274837776	1.1561658071388401e-10	1.143250910461269e-10	3.6879341084516147e-09	0.9932982253331928	0.35946211717709836	20.728235
5.3586656764309e-06	0.1727917559668648	7.557899615769468e-11	1.1427642202948627e-10	3.6714981554197993e-09	0.9962373026469573	0.3364103692312538	20.909353
6.0163228573917e-06	0.17283436450715	1.1411530233972573e-10	1.1434705311133485e-10	3.68372967291769e-09	0.9321616398911952	0.3573700969248231	20.76768
5.469796290974627e-06	0.1728493852859635	1.7899564471688093e-10	1.1461269573363278e-10	3.700145298437592e-09	0.9487039135034303	0.3391453694167443	16.089733
5.623722152741077e-06	0.17283692540756296	9.756223455633159e-11	1.142832525382831e-10	3.670922330705893e-09	0.9530237963037339	0.34453941946586686	22.334314
6.005132725871097e-06	0.17276771290245127	1.0253919688701608e-10	1.1429980126693046e-10	3.6716817116498484e-09	0.9728089188500957	0.35938397543851797	22.534363
5.982363597950655e-06	0.17278586000327326	7.603960005578027e-11	1.1428489455273058e-10	3.6716945872248526e-09	0.9635742993687149	0.35773000018154233	21.75256
6.253865984019426e-06	0.17276043451872994	1.276122841216371e-10	1.1464291818531726e-10	3.7066701242767906e-09	0.9869822180612718	0.3675616543195963	21.315605
5.609499646990157e-06	0.1727103442681968	9.727676302686954e-11	1.1455153373366909e-10	3.6809985678198435e-09	0.9587737445649621	0.3485636988646569	21.16725
5.486456818341736e-06	0.1727757287962285	7.070170356763767e-11	1.144018902035724e-10	3.681612369250525e-09	0.942138314833895	0.34157643355626666	21.293692
5.719956748768083e-06	0.17284199087110785	1.4053350502322582e-10	1.1428683783176197e-10	3.6712087986750244e-09	0.996134993304082	0.34781552604049226	22.025654
5.5157479993720225e-06	0.17283324439552467	9.750021107206679e-11	1.1443042573246497e-10	3.6869887472524347e-09	1.0005158281007054	0.34115775386253366	20.262114
5.884776927881546e-06	0.17282904060891557	1.344350240916217e-10	1.1442083358550694e-10	3.6891930527852924e-09	1.0007143468001898	0.35360987160136126	21.260504
5.5781379790461555e-06	0.1727412096940529	7.047839836259411e-11	1.1443182181080656e-10	3.6831345182422897e-09	0.9772329883019664	0.345821330800565	21.656216
5.5736450354000565e-06	0.17285664648014523	7.230027199805196e-11	1.1429918166816506e-10	3.6791367859061137e-09	0.9529317313917536	0.34200720293844145	21.885324
5.506071821540284e-06	0.17282897575258768	1.063528015223109e-10	1.1455409429361341e-10	3.696310609514107e-09	0.9939162646702511	0.3410126506157892	20.27125
5.808402392177611e-06	0.1727518545757279	9.544132768167541e-11	1.1430798225786587e-10	3.6714007402643797e-09	0.9887675159479902	0.35362128032748924	22.581665
6.252699710270316e-06	0.17284223616091657	8.88780989826178e-11	1.1434132589689061e-10	3.693846128194358e-09	0.9302215082791997	0.36438976679734353	18.935795
6.290893881382621e-06	0.17286011688102756	1.933352893573825e-10	1.1443437463816654e-10	3.715693492016185e-09	1.0078263275194932	0.3653613133919645	18.887299
5.4805593421961624e-06	0.1728625904665723	9.080989419505397e-11	1.1428945564516839e-10	3.6737406356541313e-09	0.9895927803684177	0.33887870468427767	21.537434
5.877601236557853e-06	0.17284774231284955	8.177963706699587e-11	1.1430427865342326e-10	3.6798607686905603e-09	0.9472266545277406	0.3523742205562832	22.110806
5.28529791707397e-06	0.17270037650037817	1.7957415367319416e-10	1.1501870084327468e-10	3.680363522347251e-09	0.997996728012706	0.33962424554670256	18.67873
5.362870648001344e-06	0.17286969986259754	8.915187673726505e-11	1.1426091856296287e-10	3.6701732095563785e-09	0.9609897871434836	0.33421709614158657	20.366678
5.884198327970813e-06	0.17282801465980005	8.816940857418711e-11	1.1426150442088615e-10	3.671433727416257e-09	0.8993140493282958	0.35264659796172354	21.293797
5.609964418505877e-06	0.17275397874328566	9.778744768058207e-11	1.1442480153218229e-10	3.677452810500334e-09	0.9979532381684532	0.3471340466494229	21.654964
6.2937173505340035e-06	0.1728213911530877	7.213181524465309e-11	1.1427491181696906e-10	3.6728590599897273e-09	0.9535405222623338	0.36628386606206276	21.836752
5.793363933696868e-06	0.17278871605497967	1.955207654074365e-10	1.1420698815971853e-10	3.6760378211690877e-09	0.9966001836624735	0.3503185319344852	19.059055
5.719999263682708e-06	0.17281565897875742	1.2567193807146144e-10	1.1423116168389439e-10	3.6807094126564312e-09	0.9109063934766044	0.3473690127834972	20.77819
5.520478411774322e-06	0.17286402841386067	8.997339131890049e-11	1.1426090913447318e-10	3.6711692080762164e-09	0.9906477169875061	0.33985996168600263	20.80526
5.500041147864364e-06	0.17278932424877355	8.403487661262319e-11	1.1443858710115526e-10	3.681612790223014e-09	0.9945415318342916	0.3420386307823552	22.031324
5.135130114066511e-06	0.17279387241485586	6.950586445280574e-11	1.1428931756961702e-10	3.6697104236022842e-09	0.9798830055330582	0.32884852958536215	19.003664
5.700833959928272e-06	0.1728563963868348	1.339650192111921e-10	1.1434421323434926e-10	3.6824284742776467e-09	0.9788357510229818	0.34657042742668664	21.524426
5.717034613380423e-06	0.17278910468320868	8.808716967223787e-11	1.1452896705461266e-10	3.694366032717053e-09	0.9454600382512189	0.3491431794014847	20.773348
5.744306651448878e-06	0.1727136937371789	6.974215263040285e-11	1.1428557701880505e-10	3.671105267238716e-09	0.9849077283670994	0.3519315980184158	21.118523
6.106848545960095e-06	0.172832634561418	1.274394313973907e-10	1.1431696493404784e-10	3.6780305758001564e-09	0.9907427993307191	0.3604998483673115	21.860687
5.822579367350243e-06	0.1728718587923834	1.2981725024554159e-10	1.1437836135914125e-10	3.7052953428553803e-09	0.9888699515207651	0.34997966426740246	19.710655
5.417183634527929e-06	0.17276300165750463	6.964190297499602e-11	1.1428411495944389e-10	3.6703543641842603e-09	0.9453110633755923	0.33941456009994514	21.766449
5.748989500291577e-06	0.17280340604480393	6.993068701154702e-11	1.1427779495542083e-10	3.672359650006758e-09	0.9293339793451816	0.3492571723772405	22.013577
5.4847908366174444e-06	0.17287213237898222	7.161220847681554e-11	1.1430650941902537e-10	3.704729829547041e-09	1.0039023343455804	0.3385083205709396	18.664572
5.902072610807205e-06	0.17285568107372717	7.334560368983649e-11	1.1428038618179735e-10	3.6758887586346223e-09	0.9519003165160133	0.3528681537355485	20.859356
6.190118752977353e-06	0.17282297776378838	2.106783214819724e-10	1.142100105366552e-10	3.6830134563164255e-09	0.9525491781342388	0.36224904792181223	19.463615
5.326868480875332e-06	0.17275695554096693	8.025887395358353e-11	1.1451061098225836e-10	3.6796384452222853e-09	0.9498448327977813	0.33713599335095756	19.831553
5.91422854321254e-06	0.17284408086293115	8.484603945909507e-11	1.1443725042025368e-10	3.7130402012150976e-09	0.9241739896082122	0.3535826909365159	18.197193
5.789091652088532e-06	0.17284675940606556	6.95446093434642e-11	1.1427932555136403e-10	3.6765531283903266e-09	0.9898818610763324	0.3494665607084651	21.4641
5.964966485749069e-06	0.17284611756787105	7.915778343659138e-11	1.1426334371501705e-10	3.671938011156257e-09	0.9961492826222812	0.35509157111350553	21.617458
5.349247102879919e-06	0.17287876924391984	8.30517619450764e-11	1.142740210826848e-10	3.6723167150796434e-09	0.9926379331182251	0.33377773018903467	18.680382
5.469328285542537e-06	0.172834838290034	8.32483308770388e-11	1.1481488365036654e-10	3.7384911263270234e-09	0.9409854518245643	0.3392032275357654	16.90578
6.048539025080225e-06	0.17278362240927922	8.604650430226008e-11	1.1482670235918838e-10	3.74753719132069e-09	0.9692309834773216	0.3599406268496207	19.314003
5.6497360761177565e-06	0.17285096718275755	8.179864601327002e-11	1.142786154566451e-10	3.6718385660814838e-09	0.9707037831673813	0.3448731012729897	22.077812
5.544505181917111e-06	0.17281019430309644	1.468028276413336e-10	1.1424689394690022e-10	3.670769997380747e-09	0.9961707640242495	0.341703992471737	19.64393
6.060787494093684e-06	0.17284108912264215	1.8449775333836079e-10	1.1435392631056688e-10	3.682537462717213e-09	0.9141973839539317	0.35867605331742336	20.411669
5.928236019086547e-06	0.1728515316529686	1.0176971356450079e-10	1.1424914834364221e-10	3.701417367983607e-09	0.9940242050261539	0.3536141872010085	20.904102
5.987712485650351e-06	0.17284795162551156	8.605884330815587e-11	1.1430128228362234e-10	3.6796600519368146e-09	0.9865520532835872	0.35603167016128545	21.527248
6.041339877008759e-06	0.1728244957414435	1.7922991442691882e-10	1.145078563657633e-10	3.698500701523753e-09	0.9808065906405005	0.3588361029467681	20.762394
5.4091030220654415e-06	0.172816222485477	7.917416977957086e-11	1.1430702875044204e-10	3.6722602000583526e-09	0.9966375203115001	0.3379816506476973	20.686243
5.202299022759649e-06	0.17287408207008223	6.942005621140096e-11	1.1427093278597344e-10	3.6717093339481017e-09	0.9724688716840264	0.3286059304779372	18.103392
5.746940229204605e-06	0.17286468638202696	1.1038743060037755e-10	1.1429583850110484e-10	3.6770139008197053e-09	0.9870685180149587	0.34775809803980423	20.956215
5.953430021926458e-06	0.1728027173358468	8.659830223003714e-11	1.1438753092558625e-10	3.6870013583929957e-09	0.9971444328472526	0.35645341850470164	21.565414
6.264479448003721e-06	0.17283044960924793	6.942415911559648e-11	1.1426900582430587e-10	3.6720041631781074e-09	0.9835677816828192	0.3651127943376161	21.589104
6.2188174037240634e-06	0.17277136815778218	9.45513603901423e-11	1.1437166754047366e-10	3.6827929476109456e-09	0.9777835192635396	0.3658692217165162	22.14903
5.438388760412774e-06	0.17286674865464233	1.24766691346843e-10	1.1438783312475051e-10	3.6891938060076868e-09	0.9871269354027622	0.33736373510785905	19.438974
6.566881529905925e-06	0.17274809598871782	7.244169186077883e-11	1.1429659952834084e-10	3.6854225619028596e-09	0.9634472065667654	0.376550538725519	20.744766
5.526013498539774e-06	0.17285889888632305	1.0120499379511334e-10	1.1429367280573186e-10	3.6737686617059467e-09	0.9839113114700944	0.3405764268493052	21.90646
5.703957374741576e-06	0.1727763577998706	9.027943523175648e-11	1.1426288233752409e-10	3.6760231233704207e-09	0.9740252809985697	0.3482608241695626	22.072258
5.5442134943178985e-06	0.17277845145583906	8.154774462643129e-11	1.1457725765833643e-10	3.692704834855408e-09	0.9811890060207753	0.3438013640477025	20.912535
5.8578665582172575e-06	0.17282085714611717	6.942924029828698e-11	1.1430118805796478e-10	3.679843473918611e-09	0.9534202998882386	0.35241874881198293	22.240372
5.7379287011182386e-06	0.1728568384495452	1.0241703533158422e-10	1.143340749198728e-10	3.6843138013858986e-09	0.9496356548152688	0.34760695718272955	21.546785
5.830388246213087e-06	0.1727707876720799	1.498790615226385e-10	1.1446155077894165e-10	3.6807991074020055e-09	0.9941259045254375	0.35409734565613665	22.21514
5.7724942884263505e-06	0.17281845691359485	1.542158962696584e-10	1.1449008896696939e-10	3.689365446393913e-09	1.0010155323132457	0.350453508794484	21.025246
6.287364297188006e-06	0.17277803683124918	2.4021571244788783e-10	1.1443196852642326e-10	3.6819594409481834e-09	0.9250558269268748	0.36829744899783307	20.53111
6.002269756730746e-06	0.17281457456957114	7.330409623336464e-11	1.142783783248619e-10	3.672024597945772e-09	0.9782076424384267	0.3574447294810434	22.500877
5.746606560358136e-06	0.17275232063047843	6.989828898568396e-11	1.1434713983123731e-10	3.6788648952357463e-09	0.9981524990564297	0.3510510372660995	21.988737
5.30387942512673e-06	0.17287372708208887	1.0942063248066205e-10	1.1410313986094076e-10	3.886501941456541e-09	0.939679702265656	0.331646348455264	13.104167
5.854694707725097e-06	0.17277014968072368	1.0265105032129264e-10	1.1430912800101293e-10	3.671952852030409e-09	0.9459700168751048	0.3544395654578024	22.006964
5.8839230246803066e-06	0.1728395461937498	1.4648535274524388e-10	1.1439596881893613e-10	3.6878179205450608e-09	0.9890938887240888	0.3532075639907587	21.867525
5.73270102454915e-06	0.17279376716684963	1.221790013284735e-10	1.1438799388545356e-10	3.677945409189859e-09	0.9771338309533604	0.3498794517431125	22.442793
6.122397390363688e-06	0.1728097795488368	7.229684783696734e-11	1.1427607006198364e-10	3.671876323123698e-09	0.9644409921691824	0.3613405257233448	22.052324
5.702792973418021e-06	0.1727473519528688	8.982896474986004e-11	1.14512187006151e-10	3.6852511170579397e-09	0.9987580490841572	0.3502828647807807	21.263338
6.219042779754177e-06	0.1728138618443417	7.61008284158413e-11	1.1426653870377297e-10	3.6731467202094026e-09	0.9728538516011692	0.3639926045480597	21.7803
5.261071351518812e-06	0.17275581846392912	1.1348891744193328e-10	1.1437788684497985e-10	3.6712088970075234e-09	0.9856952975597539	0.3356388747981685	20.404396
5.678333301302664e-06	0.17286758585931683	8.08883668928359e-11	1.1428054658288964e-10	3.70971085676423e-09	0.9990330477822583	0.34508623146611783	19.00363
5.639901686250335e-06	0.17287627755695473	1.4732894738292025e-10	1.142405844206434e-10	3.686831172611382e-09	0.958436714910967	0.34338176092911893	17.464445
5.896147879501569e-06	0.17282461525060538	1.0488102706277578e-10	1.1424358781650964e-10	3.6917899288364597e-09	0.9347956205750534	0.3530956803460629	20.89362
5.876267978335349e-06	0.17280144220352428	1.4644822635370847e-10	1.1453186018769642e-10	3.692359663600426e-09	0.9924156326478083	0.3543784111040129	21.669985
5.871817253967107e-06	0.1728570883793911	9.395621044960415e-11	1.1425990092510309e-10	3.6784918911735754e-09	0.9463528247707477	0.3515791744859268	20.859264
5.873528599267736e-06	0.17280509731721547	9.806302781257033e-11	1.1431825157979758e-10	3.675002216325956e-09	0.9912577136328338	0.353908243989767	22.108269
5.3913667655347075e-06	0.17288736498729246	8.495073671447207e-11	1.1426652049135193e-10	3.706328570411444e-09	0.9990169629073062	0.33482333053834307	17.379852
5.776477572988366e-06	0.1728050449718291	7.670150620650196e-11	1.1432210830109175e-10	3.7012029527053543e-09	0.9676577973527148	0.3500117211233341	20.371857
5.662460791743344e-06	0.17286028679032284	1.0717046652273141e-10	1.1427520725962521e-10	3.6709192061789636e-09	0.9708448569468721	0.34508339943795324	21.73651
5.99454024086513e-06	0.17275330757844368	8.485392029963024e-11	1.142639632167719e-10	3.671545181604736e-09	0.9818179707880594	0.35846630180317124	22.098171
5.978097983908478e-06	0.17275842584130777	8.101707689976446e-11	1.1431699132764634e-10	3.6743554032185832e-09	0.9772965731066967	0.3585971962162557	22.255707
5.78112906664501e-06	0.1727223793462634	8.471566501282603e-11	1.146116205584032e-10	3.692443815333098e-09	0.9530076773806296	0.3534598850203256	20.506674
5.8034888403587606e-06	0.1727859020533048	7.487163920127878e-11	1.142982740150586e-10	3.672940027412152e-09	0.995814056555869	0.35203355872192726	22.056768
5.542431716201884e-06	0.1728757915090334	1.1245011888620376e-10	1.1429083363049115e-10	3.676644599183813e-09	0.9939631232613715	0.34057029297050845	19.055754
5.2518469497437045e-06	0.17273275093427398	1.0786206471597841e-10	1.1434508601228863e-10	3.669930173061706e-09	0.9330016982151373	0.336034516881088	21.026707
5.813761400998851e-06	0.17279442471902898	7.688206817327062e-11	1.1432668916507426e-10	3.6771641737695935e-09	0.9970718220073693	0.3521261608604025	21.871077
5.194013297000178e-06	0.1727677328128364	8.464063549000812e-11	1.1433774374803063e-10	3.6952171808824642e-09	0.9707894620366296	0.33096533623938984	18.485851
5.969449758531665e-06	0.17284936656782196	7.728945778287327e-11	1.1435186653167256e-10	3.699195212076765e-09	1.0034182081420855	0.35536608978387907	20.71023
6.048941123550971e-06	0.17284278305234718	9.225587852403565e-11	1.1426063434835408e-10	3.6835508889108147e-09	0.9859147529695265	0.3577514244315237	21.592644
5.884238747459302e-06	0.17281730846992788	9.776125033989298e-11	1.1440047043711908e-10	3.688131318626987e-09	0.9499890278239784	0.35370449543067733	20.802792
5.686436750492155e-06	0.17280503527049784	9.712293424543097e-11	1.1429774781085286e-10	3.671519639688131e-09	0.9786633563123406	0.34779540332565057	23.102316
6.737188735168451e-06	0.17245572895809608	1.4039296798194515e-10	1.1422664616539161e-10	3.6732238496113672e-09	0.9824998949941383	0.38849044859699655	20.64415
5.534850698508565e-06	0.17282195953783122	7.404511342428205e-11	1.1430508070791835e-10	3.674196346503716e-09	0.9958764005225391	0.3419651318535817	20.971395
5.53063507769296e-06	0.17284273465169817	7.023026155029703e-11	1.1427259732741262e-10	3.670643408882427e-09	0.9960929561873999	0.3410796523347825	20.999706
5.733873161683548e-06	0.17274518737929143	1.011629447011413e-10	1.1424591071109086e-10	3.6793871534507535e-09	0.9711904917051158	0.34991463483013785	21.923609
5.911248742449282e-06	0.17284711917418197	1.128541789592562e-10	1.1436338666329422e-10	3.6890867425558087e-09	0.9867512674272176	0.35370385751875816	21.576008
6.1844900643318575e-06	0.1727685591445172	1.392349651969027e-10	1.1447691649433277e-10	3.68850324365634e-09	0.9893878875679425	0.36523554963506955	22.187515
5.801325046712513e-06	0.1728661001713453	1.3746252623679816e-10	1.1433030612887607e-10	3.6851361833644553e-09	0.9761507495286443	0.3495036983407255	20.186409
5.6264558979516295e-06	0.17285254154788077	7.116617649772404e-11	1.1427586538927488e-10	3.6760981150991084e-09	0.9765840080908647	0.3438376123178491	21.616919
6.299418610429782e-06	0.17277145174545344	8.943741276351108e-11	1.1429405921152395e-10	3.6729020272195645e-09	0.9481496025662004	0.36823913731678404	22.250492
5.856070438827278e-06	0.1727827675905888	8.434070917885752e-11	1.1426487756968554e-10	3.672522786365521e-09	0.9702533339922057	0.353168847175915	22.160524
6.2470389559479235e-06	0.17285872048929277	9.576361947364741e-11	1.1427122229389876e-10	3.672179528866179e-09	0.9959897450584	0.3639100406357074	19.713655
6.05366581690959e-06	0.1728360555432028	2.1742406636123295e-10	1.1439231171545753e-10	3.6852931054811803e-09	0.9556024530295493	0.3588236669428055	19.52085
6.034991430256987e-06	0.17280677050807067	6.980762425724615e-11	1.1427663998393526e-10	3.672287104815754e-09	0.9506138708428857	0.35856170049604713	21.31913
6.1108403621371496e-06	0.1728429110690353	8.927367335163617e-11	1.1437674463301832e-10	3.701234700926543e-09	0.9958291652018612	0.360107704110514	20.75848
5.502111044526072e-06	0.17286425167611405	8.03789251616466e-11	1.1427740796886983e-10	3.672137324008343e-09	0.9523509668165124	0.3394118489974291	21.543188
5.8542843190498525e-06	0.17286039625963626	7.602555308680314e-11	1.142639951184247e-10	3.6724124358763337e-09	0.9839021256027387	0.3511109604472427	20.704868
5.479038835174844e-06	0.17276853246984833	7.176094963417588e-11	1.1429174242973872e-10	3.6704448284957954e-09	0.9681907553209907	0.3416925715892066	22.176325
6.951950262359279e-06	0.17283613616553573	1.2613010385415593e-10	1.1428169067080458e-10	3.6753143951869197e-09	0.9909172641176319	0.38584814519293825	16.543589
5.974607263695844e-06	0.17286486650822805	8.864597016607149e-11	1.1426109002475101e-10	3.6731961187653285e-09	0.9898947057973057	0.35483912088673125	19.618847
5.892515923924271e-06	0.1728248622686216	9.777362059734544e-11	1.1425729519797832e-10	3.6777612795082778e-09	0.9953945385041588	0.3531902653478005	21.355707
5.8026338945054e-06	0.1727753472178004	8.230420036615515e-11	1.1427444314330791e-10	3.6781048112679517e-09	0.968533409452432	0.35163713837991134	21.956581
6.018846749555072e-06	0.17279272725044878	1.3079221863784522e-10	1.144451896950649e-10	3.686986877535061e-09	0.9879738085137312	0.35914626277702083	22.209738
3.475220947438876e-06	0.1726814065847952	4.0683290395071844e-09	1.2875167643371668e-10	3.5476379845239013e-09	1.1304883340716565	0.26469014288284853	11.819923
