C	al	bl	aq	bq	likelihood
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	1.6048979591836736	3.2500496078947885
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	1.6685714285714286	5.04653188665668
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	1.7322448979591836	6.703975948926775
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	1.7959183673469383	8.21238247453363
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	1.859591836734694	9.560995029382116
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	1.923265306122449	10.76373583790628
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	1.986938775510204	11.8311625069646
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	2.05061224489796	12.763086463132714
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	2.1142857142857143	13.56224601033511
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	2.1779591836734693	14.24665742508326
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	2.2416326530612243	14.8259165289712
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	2.30530612244898	15.308684744564438
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	2.3689795918367347	15.62495529464762
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	2.4326530612244897	15.913934361844928
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	2.496326530612245	16.16432433025645
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1496326530612245	2.56	16.342624065820306
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	-0.56	-150.91253282911902
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	-0.4963265306122449	-126.36362355635464
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	-0.4326530612244899	-101.45977936667263
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	-0.3689795918367347	-77.43118015202653
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	-0.3053061224489796	-55.87319762365397
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	-0.2416326530612245	-37.6535691055546
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	-0.1779591836734694	-23.09498448439807
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	-0.1142857142857143	-11.97729135979155
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	-0.0506122448979592	-3.4580634964478
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.0130612244897958	3.3860762251628964
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.0767346938775509	9.799578747710257
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.140408163265306	14.80430853354641
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.2040816326530612	19.07543068573576
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.2677551020408163	22.0980364165304
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.3314285714285714	23.535880782899905
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.3951020408163265	23.145280048187328
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.4587755102040816	21.21634199576225
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.5224489795918368	17.90682850802161
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.5861224489795918	13.848980366589435
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.649795918367347	9.571087861949524
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.7134693877551019	5.568312948426624
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.7771428571428571	1.8557426048154948
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.8408163265306121	-0.8020749173749069
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.9044897959183672	-2.5729737627380853
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	0.9681632653061224	-3.5867404859118457
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.0318367346938777	-3.82284230837568
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.095510204081633	-3.442552603856451
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.1591836734693877	-2.541938152189209
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.2228571428571429	-1.3625614535426411
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.2865306122448978	0.0834983608271677
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.350204081632653	1.694626355686499
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.413877551020408	3.574761919737413
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.4775510204081632	5.173073478598038
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.5412244897959182	6.7537441115778165
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.6048979591836736	8.26907445661637
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.6685714285714286	9.618791053956883
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.7322448979591836	10.882538791890209
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.7959183673469383	12.022143284030864
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.859591836734694	13.027145626579394
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.923265306122449	13.9118037005013
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	1.986938775510204	14.6864477314155
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	2.05061224489796	15.350032816856354
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	2.1142857142857143	15.903626591124787
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	2.1779591836734693	16.364085479610956
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	2.2416326530612243	16.739531573385726
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	2.30530612244898	17.057709126996485
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	2.3689795918367347	17.164035030390963
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	2.4326530612244897	17.32222385283836
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	2.496326530612245	17.43472479044387
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1432653061224489	2.56	17.488198673401993
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	-0.56	-138.05451626709794
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	-0.4963265306122449	-116.32626434709005
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	-0.4326530612244899	-94.14535824964447
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	-0.3689795918367347	-72.56881185728584
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	-0.3053061224489796	-53.00972885599377
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	-0.2416326530612245	-36.23494147956558
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	-0.1779591836734694	-22.567146453335383
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	-0.1142857142857143	-11.883197695901446
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	-0.0506122448979592	-3.501145922397984
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.0130612244897958	3.342321917232148
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.0767346938775509	9.77230014413496
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.140408163265306	14.775143326852644
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.2040816326530612	19.06593810566345
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.2677551020408163	22.20577382792625
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.3314285714285714	23.927311526969923
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.3951020408163265	24.064113186244693
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.4587755102040816	22.856453834260005
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.5224489795918368	20.4196864272136
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.5861224489795918	17.30522366126857
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.649795918367347	13.95556864120332
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.7134693877551019	10.75682726197299
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.7771428571428571	7.773704687383697
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.8408163265306121	5.640218390509414
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.9044897959183672	4.178396038807642
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	0.9681632653061224	3.412273535841436
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.0318367346938777	3.165978014036954
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.095510204081633	3.443212329613348
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.1591836734693877	4.103236603955307
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.2228571428571429	5.040452993703023
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.2865306122448978	6.155167647585522
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.350204081632653	7.369862337914409
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.413877551020408	8.865020798822941
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.4775510204081632	10.109501827766616
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.5412244897959182	11.307685416978249
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.6048979591836736	12.4209563991696
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.6685714285714286	13.4463677968885
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.7322448979591836	14.374654882079716
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.7959183673469383	15.20043632189869
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.859591836734694	15.9133820189988
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.923265306122449	16.528007050993942
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	1.986938775510204	17.05442956777166
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	2.05061224489796	17.512568663748333
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	2.1142857142857143	17.8367909544643
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	2.1779591836734693	18.12731131596104
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	2.2416326530612243	18.31172880992052
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	2.30530612244898	18.453652821391284
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	2.3689795918367347	18.439176850886
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	2.4326530612244897	18.46953956627351
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	2.496326530612245	18.46646614748085
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1368979591836734	2.56	18.41547920234388
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	-0.56	-126.5833445330574
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	-0.4963265306122449	-107.32301816879534
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	-0.4326530612244899	-87.57432002428114
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	-0.3689795918367347	-68.19332223785018
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	-0.3053061224489796	-50.42835705579039
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	-0.2416326530612245	-34.95424827275417
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	-0.1779591836734694	-22.091546158477588
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	-0.1142857142857143	-11.801783559105637
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	-0.0506122448979592	-3.545358636198597
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.0130612244897958	3.298018055946476
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.0767346938775509	9.745188506918446
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.140408163265306	14.74544405610238
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.2040816326530612	19.04817055682031
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.2677551020408163	22.278439066064145
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.3314285714285714	24.24094148572746
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.3951020408163265	24.803437797269066
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.4587755102040816	24.216641094994447
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.5224489795918368	22.49549486486341
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.5861224489795918	20.176630749454088
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.649795918367347	17.611261273441883
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.7134693877551019	15.120574916262242
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.7771428571428571	12.725694453030492
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.8408163265306121	11.03481242510547
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.9044897959183672	9.864490938220564
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	0.9681632653061224	9.210912394413985
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.0318367346938777	9.01707282484962
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.095510204081633	9.204707817362618
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.1591836734693877	9.689669854183158
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.2228571428571429	10.38834131402086
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.2865306122448978	11.250366692827038
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.350204081632653	12.1247058168569
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.413877551020408	13.295160680933492
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.4775510204081632	14.2109963664696
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.5412244897959182	15.08505979779626
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.6048979591836736	15.884564755426366
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.6685714285714286	16.610195689300433
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.7322448979591836	17.25556807622257
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.7959183673469383	17.817079743300173
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.859591836734694	18.284387202411253
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.923265306122449	18.67220143160103
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	1.986938775510204	18.990446301046177
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	2.05061224489796	19.236634039766084
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	2.1142857142857143	19.4089605597812
-0.12323057873620165	0.07388139803491477	-6.961474002358374e-09	-0.1305306122448979	2.1779591836734693	19.52243022813453
