C	al	bl	aq	bq	likelihood
-0.1349583863395019	-0.1496326530612245	-0.014857142857142857	-0.051805543004155345	0.7295421882209697	-77.84693185078528
-0.1349583863395019	-0.1496326530612245	-0.01400816326530612	-0.051805543004155345	0.7295421882209697	-72.27282317920056
-0.1349583863395019	-0.1496326530612245	-0.013159183673469386	-0.051805543004155345	0.7295421882209697	-67.6187754525959
-0.1349583863395019	-0.1496326530612245	-0.012310204081632652	-0.051805543004155345	0.7295421882209697	-63.777262819632426
-0.1349583863395019	-0.1496326530612245	-0.011461224489795918	-0.051805543004155345	0.7295421882209697	-60.64743444562857
-0.1349583863395019	-0.1496326530612245	-0.010612244897959184	-0.051805543004155345	0.7295421882209697	-58.135124734969104
-0.1349583863395019	-0.1496326530612245	-0.009763265306122449	-0.051805543004155345	0.7295421882209697	-55.98815023407761
-0.1349583863395019	-0.1496326530612245	-0.008914285714285713	-0.051805543004155345	0.7295421882209697	-54.61987211907551
-0.1349583863395019	-0.1496326530612245	-0.00806530612244898	-0.051805543004155345	0.7295421882209697	-53.46209061392052
-0.1349583863395019	-0.1496326530612245	-0.007216326530612244	-0.051805543004155345	0.7295421882209697	-52.61216658817772
-0.1349583863395019	-0.1496326530612245	-0.006367346938775508	-0.051805543004155345	0.7295421882209697	-52.009465146432476
-0.1349583863395019	-0.1496326530612245	-0.005518367346938774	-0.051805543004155345	0.7295421882209697	-51.60007832310124
-0.1349583863395019	-0.1496326530612245	-0.0046693877551020405	-0.051805543004155345	0.7295421882209697	-51.336825691746654
-0.1349583863395019	-0.1496326530612245	-0.003820408163265305	-0.051805543004155345	0.7295421882209697	-51.154565919172754
-0.1349583863395019	-0.1496326530612245	-0.0029714285714285693	-0.051805543004155345	0.7295421882209697	-51.0936676279307
-0.1349583863395019	-0.1496326530612245	-0.002122448979591837	-0.051805543004155345	0.7295421882209697	-51.05270574995606
-0.1349583863395019	-0.1496326530612245	-0.0012734693877551016	-0.051805543004155345	0.7295421882209697	-51.03725859942257
-0.1349583863395019	-0.1496326530612245	-0.00042448979591836605	-0.051805543004155345	0.7295421882209697	-51.032721288483245
-0.1349583863395019	-0.1496326530612245	0.00042448979591836947	-0.051805543004155345	0.7295421882209697	-51.03272128843775
-0.1349583863395019	-0.1496326530612245	0.001273469387755105	-0.051805543004155345	0.7295421882209697	-51.01637805362421
-0.1349583863395019	-0.1496326530612245	0.002122448979591837	-0.051805543004155345	0.7295421882209697	-51.03187723709915
-0.1349583863395019	-0.1496326530612245	0.002971428571428573	-0.051805543004155345	0.7295421882209697	-51.09366762759102
-0.1349583863395019	-0.1496326530612245	0.0038204081632653092	-0.051805543004155345	0.7295421882209697	-51.17925943773066
-0.1349583863395019	-0.1496326530612245	0.0046693877551020405	-0.051805543004155345	0.7295421882209697	-51.33682569126045
-0.1349583863395019	-0.1496326530612245	0.005518367346938776	-0.051805543004155345	0.7295421882209697	-51.600078322352324
-0.1349583863395019	-0.1496326530612245	0.006367346938775512	-0.051805543004155345	0.7295421882209697	-52.00946514475143
-0.1349583863395019	-0.1496326530612245	0.007216326530612247	-0.051805543004155345	0.7295421882209697	-52.612166588449675
-0.1349583863395019	-0.1496326530612245	0.008065306122448983	-0.051805543004155345	0.7295421882209697	-53.46209061302886
-0.1349583863395019	-0.1496326530612245	0.008914285714285715	-0.051805543004155345	0.7295421882209697	-54.50538316152086
-0.1349583863395019	-0.1496326530612245	0.00976326530612245	-0.051805543004155345	0.7295421882209697	-56.15286131554957
-0.1349583863395019	-0.1496326530612245	0.010612244897959186	-0.051805543004155345	0.7295421882209697	-57.905242621832286
-0.1349583863395019	-0.1496326530612245	0.011461224489795918	-0.051805543004155345	0.7295421882209697	-60.647434444430075
-0.1349583863395019	-0.1496326530612245	0.012310204081632655	-0.051805543004155345	0.7295421882209697	-63.777262818351886
-0.1349583863395019	-0.1496326530612245	0.013159183673469391	-0.051805543004155345	0.7295421882209697	-67.6187754512068
-0.1349583863395019	-0.1496326530612245	0.01400816326530612	-0.051805543004155345	0.7295421882209697	-72.27282317557693
-0.1349583863395019	-0.1496326530612245	0.014857142857142859	-0.051805543004155345	0.7295421882209697	-76.94377638025045
-0.1349583863395019	-0.1496326530612245	0.01570612244897959	-0.051805543004155345	0.7295421882209697	-84.45530342165979
-0.1349583863395019	-0.1496326530612245	0.016555102040816325	-0.051805543004155345	0.7295421882209697	-90.68791607855391
-0.1349583863395019	-0.1496326530612245	0.017404081632653064	-0.051805543004155345	0.7295421882209697	-99.4328185840746
-0.1349583863395019	-0.1496326530612245	0.0182530612244898	-0.051805543004155345	0.7295421882209697	-111.57719860734728
-0.1349583863395019	-0.1496326530612245	0.01910204081632653	-0.051805543004155345	0.7295421882209697	-123.59730524863251
-0.1349583863395019	-0.1496326530612245	0.01995102040816327	-0.051805543004155345	0.7295421882209697	-137.32228055280515
-0.1349583863395019	-0.1496326530612245	0.0208	-0.051805543004155345	0.7295421882209697	-152.9060981466931
-0.1349583863395019	-0.14326530612244898	-0.0208	-0.051805543004155345	0.7295421882209697	-136.42454782227782
-0.1349583863395019	-0.14326530612244898	-0.019951020408163263	-0.051805543004155345	0.7295421882209697	-123.21993841790193
-0.1349583863395019	-0.14326530612244898	-0.019102040816326528	-0.051805543004155345	0.7295421882209697	-111.58945603342718
-0.1349583863395019	-0.14326530612244898	-0.0182530612244898	-0.051805543004155345	0.7295421882209697	-99.70156504147477
-0.1349583863395019	-0.14326530612244898	-0.01740408163265306	-0.051805543004155345	0.7295421882209697	-92.53505806488165
-0.1349583863395019	-0.14326530612244898	-0.016555102040816325	-0.051805543004155345	0.7295421882209697	-84.86721842318278
-0.1349583863395019	-0.14326530612244898	-0.01570612244897959	-0.051805543004155345	0.7295421882209697	-78.43563091847281
-0.1349583863395019	-0.14326530612244898	-0.014857142857142857	-0.051805543004155345	0.7295421882209697	-72.83226600073529
-0.1349583863395019	-0.14326530612244898	-0.01400816326530612	-0.051805543004155345	0.7295421882209697	-68.10497146583452
-0.1349583863395019	-0.14326530612244898	-0.013159183673469386	-0.051805543004155345	0.7295421882209697	-63.678149654807356
-0.1349583863395019	-0.14326530612244898	-0.012310204081632652	-0.051805543004155345	0.7295421882209697	-60.897524257846044
-0.1349583863395019	-0.14326530612244898	-0.011461224489795918	-0.051805543004155345	0.7295421882209697	-58.2409667453654
-0.1349583863395019	-0.14326530612244898	-0.010612244897959184	-0.051805543004155345	0.7295421882209697	-56.10767745951385
-0.1349583863395019	-0.14326530612244898	-0.009763265306122449	-0.051805543004155345	0.7295421882209697	-54.423603713649854
-0.1349583863395019	-0.14326530612244898	-0.008914285714285713	-0.051805543004155345	0.7295421882209697	-53.12036732290503
-0.1349583863395019	-0.14326530612244898	-0.00806530612244898	-0.051805543004155345	0.7295421882209697	-52.13526682963313
-0.1349583863395019	-0.14326530612244898	-0.007216326530612244	-0.051805543004155345	0.7295421882209697	-51.41128420558789
-0.1349583863395019	-0.14326530612244898	-0.006367346938775508	-0.051805543004155345	0.7295421882209697	-50.897088810236816
-0.1349583863395019	-0.14326530612244898	-0.005518367346938774	-0.051805543004155345	0.7295421882209697	-50.54704363331285
-0.1349583863395019	-0.14326530612244898	-0.0046693877551020405	-0.051805543004155345	0.7295421882209697	-50.321206958447725
-0.1349583863395019	-0.14326530612244898	-0.003820408163265305	-0.051805543004155345	0.7295421882209697	-50.185336785855434
-0.1349583863395019	-0.14326530612244898	-0.0029714285714285693	-0.051805543004155345	0.7295421882209697	-50.110894038967885
-0.1349583863395019	-0.14326530612244898	-0.002122448979591837	-0.051805543004155345	0.7295421882209697	-50.07504444906357
-0.1349583863395019	-0.14326530612244898	-0.0012734693877551016	-0.051805543004155345	0.7295421882209697	-50.06066066723236
-0.1349583863395019	-0.14326530612244898	-0.00042448979591836605	-0.051805543004155345	0.7295421882209697	-50.037145879674384
-0.1349583863395019	-0.14326530612244898	0.00042448979591836947	-0.051805543004155345	0.7295421882209697	-50.05632368456504
-0.1349583863395019	-0.14326530612244898	0.001273469387755105	-0.051805543004155345	0.7295421882209697	-50.06066073142278
-0.1349583863395019	-0.14326530612244898	0.002122448979591837	-0.051805543004155345	0.7295421882209697	-50.07504444888377
-0.1349583863395019	-0.14326530612244898	0.002971428571428573	-0.051805543004155345	0.7295421882209697	-50.0905208553331
-0.1349583863395019	-0.14326530612244898	0.0038204081632653092	-0.051805543004155345	0.7295421882209697	-50.162891528076194
-0.1349583863395019	-0.14326530612244898	0.0046693877551020405	-0.051805543004155345	0.7295421882209697	-50.32120695735522
-0.1349583863395019	-0.14326530612244898	0.005518367346938776	-0.051805543004155345	0.7295421882209697	-50.547043632763746
-0.1349583863395019	-0.14326530612244898	0.006367346938775512	-0.051805543004155345	0.7295421882209697	-50.8970888095949
-0.1349583863395019	-0.14326530612244898	0.007216326530612247	-0.051805543004155345	0.7295421882209697	-51.411284204841145
-0.1349583863395019	-0.14326530612244898	0.008065306122448983	-0.051805543004155345	0.7295421882209697	-52.135266892928456
-0.1349583863395019	-0.14326530612244898	0.008914285714285715	-0.051805543004155345	0.7295421882209697	-53.12036732199866
-0.1349583863395019	-0.14326530612244898	0.00976326530612245	-0.051805543004155345	0.7295421882209697	-54.2841606733575
-0.1349583863395019	-0.14326530612244898	0.010612244897959186	-0.051805543004155345	0.7295421882209697	-56.10767745696751
-0.1349583863395019	-0.14326530612244898	0.011461224489795918	-0.051805543004155345	0.7295421882209697	-58.24096674616564
-0.1349583863395019	-0.14326530612244898	0.012310204081632655	-0.051805543004155345	0.7295421882209697	-60.89752432050325
-0.1349583863395019	-0.14326530612244898	0.013159183673469391	-0.051805543004155345	0.7295421882209697	-63.67814965261033
-0.1349583863395019	-0.14326530612244898	0.01400816326530612	-0.051805543004155345	0.7295421882209697	-68.10497148167266
-0.1349583863395019	-0.14326530612244898	0.014857142857142859	-0.051805543004155345	0.7295421882209697	-72.83226606395941
-0.1349583863395019	-0.14326530612244898	0.01570612244897959	-0.051805543004155345	0.7295421882209697	-78.43563092027019
-0.1349583863395019	-0.14326530612244898	0.016555102040816325	-0.051805543004155345	0.7295421882209697	-84.86721842171028
-0.1349583863395019	-0.14326530612244898	0.017404081632653064	-0.051805543004155345	0.7295421882209697	-92.53505806361241
-0.1349583863395019	-0.14326530612244898	0.0182530612244898	-0.051805543004155345	0.7295421882209697	-101.40274973006296
-0.1349583863395019	-0.14326530612244898	0.01910204081632653	-0.051805543004155345	0.7295421882209697	-111.58945603306714
-0.1349583863395019	-0.14326530612244898	0.01995102040816327	-0.051805543004155345	0.7295421882209697	-123.21993848000031
-0.1349583863395019	-0.14326530612244898	0.0208	-0.051805543004155345	0.7295421882209697	-136.42454782499078
-0.1349583863395019	-0.13689795918367348	-0.0208	-0.051805543004155345	0.7295421882209697	-85.43705076955786
-0.1349583863395019	-0.13689795918367348	-0.019951020408163263	-0.051805543004155345	0.7295421882209697	-110.80011967619956
-0.1349583863395019	-0.13689795918367348	-0.019102040816326528	-0.051805543004155345	0.7295421882209697	-101.022605231965
-0.1349583863395019	-0.13689795918367348	-0.0182530612244898	-0.051805543004155345	0.7295421882209697	-91.01229563698509
-0.1349583863395019	-0.13689795918367348	-0.01740408163265306	-0.051805543004155345	0.7295421882209697	-85.00119775883834
-0.1349583863395019	-0.13689795918367348	-0.016555102040816325	-0.051805543004155345	0.7295421882209697	-78.55249269003913
-0.1349583863395019	-0.13689795918367348	-0.01570612244897959	-0.051805543004155345	0.7295421882209697	-73.16644155193791
-0.1349583863395019	-0.13689795918367348	-0.014857142857142857	-0.051805543004155345	0.7295421882209697	-67.80753637772986
-0.1349583863395019	-0.13689795918367348	-0.01400816326530612	-0.051805543004155345	0.7295421882209697	-64.4740618304119
-0.1349583863395019	-0.13689795918367348	-0.013159183673469386	-0.051805543004155345	0.7295421882209697	-60.76471355453052
-0.1349583863395019	-0.13689795918367348	-0.012310204081632652	-0.051805543004155345	0.7295421882209697	-58.40618801761564
-0.1349583863395019	-0.13689795918367348	-0.011461224489795918	-0.051805543004155345	0.7295421882209697	-56.168324435927794
-0.1349583863395019	-0.13689795918367348	-0.010612244897959184	-0.051805543004155345	0.7295421882209697	-54.370345676066606
-0.1349583863395019	-0.13689795918367348	-0.009763265306122449	-0.051805543004155345	0.7295421882209697	-52.95007473867884
-0.1349583863395019	-0.13689795918367348	-0.008914285714285713	-0.051805543004155345	0.7295421882209697	-51.850094860361644
-0.1349583863395019	-0.13689795918367348	-0.00806530612244898	-0.051805543004155345	0.7295421882209697	-51.01776028338347
-0.1349583863395019	-0.13689795918367348	-0.007216326530612244	-0.051805543004155345	0.7295421882209697	-50.40519351387246
-0.1349583863395019	-0.13689795918367348	-0.006367346938775508	-0.051805543004155345	0.7295421882209697	-49.96929559395505
-0.1349583863395019	-0.13689795918367348	-0.005518367346938774	-0.051805543004155345	0.7295421882209697	-49.6717464817023
-0.1349583863395019	-0.13689795918367348	-0.0046693877551020405	-0.051805543004155345	0.7295421882209697	-49.479008959884936
-0.1349583863395019	-0.13689795918367348	-0.003820408163265305	-0.051805543004155345	0.7295421882209697	-49.36233129833062
-0.1349583863395019	-0.13689795918367348	-0.0029714285714285693	-0.051805543004155345	0.7295421882209697	-49.27916571790884
-0.1349583863395019	-0.13689795918367348	-0.002122448979591837	-0.051805543004155345	0.7295421882209697	-49.26609308613613
-0.1349583863395019	-0.13689795918367348	-0.0012734693877551016	-0.051805543004155345	0.7295421882209697	-49.25297842901253
-0.1349583863395019	-0.13689795918367348	-0.00042448979591836605	-0.051805543004155345	0.7295421882209697	-49.24881830593587
-0.1349583863395019	-0.13689795918367348	0.00042448979591836947	-0.051805543004155345	0.7295421882209697	-49.2488176582825
-0.1349583863395019	-0.13689795918367348	0.001273469387755105	-0.051805543004155345	0.7295421882209697	-49.25297848540698
-0.1349583863395019	-0.13689795918367348	0.002122448979591837	-0.051805543004155345	0.7295421882209697	-49.266093086136685
-0.1349583863395019	-0.13689795918367348	0.002971428571428573	-0.051805543004155345	0.7295421882209697	-49.297750390117656
-0.1349583863395019	-0.13689795918367348	0.0038204081632653092	-0.051805543004155345	0.7295421882209697	-49.342007013551
-0.1349583863395019	-0.13689795918367348	0.0046693877551020405	-0.051805543004155345	0.7295421882209697	-49.4790089594339
-0.1349583863395019	-0.13689795918367348	0.005518367346938776	-0.051805543004155345	0.7295421882209697	-49.671746481190326
-0.1349583863395019	-0.13689795918367348	0.006367346938775512	-0.051805543004155345	0.7295421882209697	-49.96929559322838
-0.1349583863395019	-0.13689795918367348	0.007216326530612247	-0.051805543004155345	0.7295421882209697	-50.40519345638649
-0.1349583863395019	-0.13689795918367348	0.008065306122448983	-0.051805543004155345	0.7295421882209697	-51.017760225645524
-0.1349583863395019	-0.13689795918367348	0.008914285714285715	-0.051805543004155345	0.7295421882209697	-51.8500948595301
-0.1349583863395019	-0.13689795918367348	0.00976326530612245	-0.051805543004155345	0.7295421882209697	-52.95007473769293
-0.1349583863395019	-0.13689795918367348	0.010612244897959186	-0.051805543004155345	0.7295421882209697	-54.189463837208436
-0.1349583863395019	-0.13689795918367348	0.011461224489795918	-0.051805543004155345	0.7295421882209697	-56.168324433505866
-0.1349583863395019	-0.13689795918367348	0.012310204081632655	-0.051805543004155345	0.7295421882209697	-58.4061880188783
-0.1349583863395019	-0.13689795918367348	0.013159183673469391	-0.051805543004155345	0.7295421882209697	-61.150871362012616
-0.1349583863395019	-0.13689795918367348	0.01400816326530612	-0.051805543004155345	0.7295421882209697	-64.47406182906525
-0.1349583863395019	-0.13689795918367348	0.014857142857142859	-0.051805543004155345	0.7295421882209697	-68.45219216571354
-0.1349583863395019	-0.13689795918367348	0.01570612244897959	-0.051805543004155345	0.7295421882209697	-73.16644155347586
-0.1349583863395019	-0.13689795918367348	0.016555102040816325	-0.051805543004155345	0.7295421882209697	-78.55249269163866
-0.1349583863395019	-0.13689795918367348	0.017404081632653064	-0.051805543004155345	0.7295421882209697	-85.0011977566486
-0.1349583863395019	-0.13689795918367348	0.0182530612244898	-0.051805543004155345	0.7295421882209697	-91.01229563475256
-0.1349583863395019	-0.13689795918367348	0.01910204081632653	-0.051805543004155345	0.7295421882209697	-101.02260522919558
-0.1349583863395019	-0.13689795918367348	0.01995102040816327	-0.051805543004155345	0.7295421882209697	-110.80011968213608
-0.1349583863395019	-0.13689795918367348	0.0208	-0.051805543004155345	0.7295421882209697	-85.43705077207909
-0.1349583863395019	-0.13053061224489795	-0.0208	-0.051805543004155345	0.7295421882209697	-64.84893570015254
-0.1349583863395019	-0.13053061224489795	-0.019951020408163263	-0.051805543004155345	0.7295421882209697	-55.723712443793325
-0.1349583863395019	-0.13053061224489795	-0.019102040816326528	-0.051805543004155345	0.7295421882209697	-46.26306267386548
-0.1349583863395019	-0.13053061224489795	-0.0182530612244898	-0.051805543004155345	0.7295421882209697	-40.69988364205125
-0.1349583863395019	-0.13053061224489795	-0.01740408163265306	-0.051805543004155345	0.7295421882209697	-34.62482117567741
-0.1349583863395019	-0.13053061224489795	-0.016555102040816325	-0.051805543004155345	0.7295421882209697	-29.396934866466232
-0.1349583863395019	-0.13053061224489795	-0.01570612244897959	-0.051805543004155345	0.7295421882209697	-25.088607009422546
-0.1349583863395019	-0.13053061224489795	-0.014857142857142857	-0.051805543004155345	0.7295421882209697	-21.326245329163772
-0.1349583863395019	-0.13053061224489795	-0.01400816326530612	-0.051805543004155345	0.7295421882209697	-18.191647680613443
-0.1349583863395019	-0.13053061224489795	-0.013159183673469386	-0.051805543004155345	0.7295421882209697	-15.62153922628242
-0.1349583863395019	-0.13053061224489795	-0.012310204081632652	-0.051805543004155345	0.7295421882209697	-13.558760334326566
-0.1349583863395019	-0.13053061224489795	-0.011461224489795918	-0.051805543004155345	0.7295421882209697	-11.954049271885443
-0.1349583863395019	-0.13053061224489795	-0.010612244897959184	-0.051805543004155345	0.7295421882209697	-10.770125196540397
-0.1349583863395019	-0.13053061224489795	-0.009763265306122449	-0.051805543004155345	0.7295421882209697	-9.684921978490905
-0.1349583863395019	-0.13053061224489795	-0.008914285714285713	-0.051805543004155345	0.7295421882209697	-8.726002088270233
-0.1349583863395019	-0.13053061224489795	-0.00806530612244898	-0.051805543004155345	0.7295421882209697	-8.154581297953094
-0.1349583863395019	-0.13053061224489795	-0.007216326530612244	-0.051805543004155345	0.7295421882209697	-7.6794672809429505
-0.1349583863395019	-0.13053061224489795	-0.006367346938775508	-0.051805543004155345	0.7295421882209697	-7.3306087664294335
-0.1349583863395019	-0.13053061224489795	-0.005518367346938774	-0.051805543004155345	0.7295421882209697	-7.128845761743075
-0.1349583863395019	-0.13053061224489795	-0.0046693877551020405	-0.051805543004155345	0.7295421882209697	-6.99309100310331
-0.1349583863395019	-0.13053061224489795	-0.003820408163265305	-0.051805543004155345	0.7295421882209697	-6.8985409596172005
-0.1349583863395019	-0.13053061224489795	-0.0029714285714285693	-0.051805543004155345	0.7295421882209697	-6.863177289436135
-0.1349583863395019	-0.13053061224489795	-0.002122448979591837	-0.051805543004155345	0.7295421882209697	-6.866551001847003
-0.1349583863395019	-0.13053061224489795	-0.0012734693877551016	-0.051805543004155345	0.7295421882209697	-6.864264142484892
-0.1349583863395019	-0.13053061224489795	-0.00042448979591836605	-0.051805543004155345	0.7295421882209697	-6.849091339634723
-0.1349583863395019	-0.13053061224489795	0.00042448979591836947	-0.051805543004155345	0.7295421882209697	-6.8651360806058905
-0.1349583863395019	-0.13053061224489795	0.001273469387755105	-0.051805543004155345	0.7295421882209697	-6.8642343929467815
-0.1349583863395019	-0.13053061224489795	0.002122448979591837	-0.051805543004155345	0.7295421882209697	-6.8665510018440425
-0.1349583863395019	-0.13053061224489795	0.002971428571428573	-0.051805543004155345	0.7295421882209697	-6.880057104500746
-0.1349583863395019	-0.13053061224489795	0.0038204081632653092	-0.051805543004155345	0.7295421882209697	-6.916868318198308
-0.1349583863395019	-0.13053061224489795	0.0046693877551020405	-0.051805543004155345	0.7295421882209697	-6.993091004094928
-0.1349583863395019	-0.13053061224489795	0.005518367346938776	-0.051805543004155345	0.7295421882209697	-7.128845761744134
-0.1349583863395019	-0.13053061224489795	0.006367346938775512	-0.051805543004155345	0.7295421882209697	-7.348263020956223
-0.1349583863395019	-0.13053061224489795	0.007216326530612247	-0.051805543004155345	0.7295421882209697	-7.679467232855392
-0.1349583863395019	-0.13053061224489795	0.008065306122448983	-0.051805543004155345	0.7295421882209697	-8.154581297217304
-0.1349583863395019	-0.13053061224489795	0.008914285714285715	-0.051805543004155345	0.7295421882209697	-8.809705861927283
-0.1349583863395019	-0.13053061224489795	0.00976326530612245	-0.051805543004155345	0.7295421882209697	-9.587478799907359
-0.1349583863395019	-0.13053061224489795	0.010612244897959186	-0.051805543004155345	0.7295421882209697	-10.77012519560107
-0.1349583863395019	-0.13053061224489795	0.011461224489795918	-0.051805543004155345	0.7295421882209697	-11.954049270713934
-0.1349583863395019	-0.13053061224489795	0.012310204081632655	-0.051805543004155345	0.7295421882209697	-13.558760333278945
-0.1349583863395019	-0.13053061224489795	0.013159183673469391	-0.051805543004155345	0.7295421882209697	-15.621539225002316
-0.1349583863395019	-0.13053061224489795	0.01400816326530612	-0.051805543004155345	0.7295421882209697	-18.19164767830313
-0.1349583863395019	-0.13053061224489795	0.014857142857142859	-0.051805543004155345	0.7295421882209697	-21.31000086057068
-0.1349583863395019	-0.13053061224489795	0.01570612244897959	-0.051805543004155345	0.7295421882209697	-25.088607009895476
-0.1349583863395019	-0.13053061224489795	0.016555102040816325	-0.051805543004155345	0.7295421882209697	-29.396934867709824
-0.1349583863395019	-0.13053061224489795	0.017404081632653064	-0.051805543004155345	0.7295421882209697	-34.62482117470797
-0.1349583863395019	-0.13053061224489795	0.0182530612244898	-0.051805543004155345	0.7295421882209697	-40.69988364528375
