,C1,C3,bq,pred
0,-0.11796061936452285,-0.1210003910459648,0.9572444513979934,21.781007766723633
1,-0.11899880532912531,-0.12039815665566882,0.9725730625616665,21.32249641418457
2,-0.13147300230771078,-0.11651954441978374,0.9395363135946235,21.199329376220703
3,-0.14451518151120787,-0.10514851009469457,0.9726472174984953,20.281169891357422
4,-0.14616090988330727,-0.12349724536907847,0.9103731082478955,23.11497688293457
5,-0.14634623609803854,-0.12560467871537384,0.8921684149656782,21.532678604125977
6,-0.14531416899802763,-0.11791088468640414,0.8552735488346135,21.10667610168457
7,-0.1395588267687206,-0.12388487932423657,0.9112973049282148,23.132434844970703
8,-0.15638587993502065,-0.12416433713843941,0.9091411123627893,22.03166961669922
9,-0.15440280616181662,-0.1232133250150742,0.974711427361909,23.011720657348633
10,-0.15007513849969537,-0.1173698574040835,0.9868176384485965,20.710575103759766
11,-0.14758759524299386,-0.11978871535108541,1.0581768023836104,19.972196578979492
12,-0.15829958388008128,-0.12258387492317961,1.1239135395267752,21.793909072875977
13,-0.15394372080522045,-0.11544221255931109,1.33231913949324,20.304067611694336
14,-0.15037052304825196,-0.12278116641775037,1.2866016997985539,20.015506744384766
15,-0.14780994612482012,-0.12333055115293508,1.3162772368987394,19.41222381591797
16,-0.14896988705905126,-0.12928931268067737,1.3914413682452145,19.428131103515625
17,-0.13452427843532427,-0.14647415866778382,1.5937562034465915,20.922719955444336
18,-0.12591082962941252,-0.16457710998696765,1.5945955029069872,19.706972122192383
19,-0.12084904712298405,-0.1557496056362996,1.582997981294661,19.709457397460938
20,-0.1182093815327262,-0.15205932800317923,1.4888983537607725,20.18939971923828
21,-0.1287462208330932,-0.160331113441171,1.3570840212053497,20.93004608154297
22,-0.1434827664657008,-0.15702289594561217,1.3654020746706557,20.36534881591797
23,-0.12938349478594718,-0.13384908084189354,1.2922019248622147,21.61209487915039
24,-0.11359029800456553,-0.10822141444377514,1.115399246234024,19.536956787109375
25,-0.1212808741247653,-0.11345413312558021,0.98520955112378,21.527057647705078
26,-0.11994510015902764,-0.11570522425355072,0.9596537495512638,21.684722900390625
27,-0.11626765662786767,-0.11169793876618413,0.8642880105065331,22.195362091064453
28,-0.12246998845783771,-0.12372318169454317,0.9396974137442925,22.836584091186523
29,-0.10574429067494011,-0.11662267614740478,1.011577475780971,22.12858009338379
30,-0.1004897170875897,-0.1093744935037621,1.0420502233158342,21.567419052124023
31,-0.08788812676221971,-0.11039338043040245,1.0395166929081658,21.922245025634766
32,-0.10061573108181401,-0.11739920386153349,0.9792041128606621,22.04358673095703
33,-0.10298902960502748,-0.1225843759554544,1.0005332607090351,21.412691116333008
34,-0.10578891748104184,-0.11216559554192332,1.020843160060738,22.187747955322266
35,-0.1017231461140256,-0.10886760331893908,0.9797753357475657,22.599332809448242
36,-0.09812517379922026,-0.11208411435916577,0.7394691795520666,21.530122756958008
37,-0.10505519832340098,-0.11971965288948314,0.7603596388658841,22.435338973999023
38,-0.11516548218664267,-0.11608340906149821,0.8016483894715756,21.49216079711914
39,-0.10573993268313045,-0.1067801223609134,0.7829010192705481,21.6707706451416
40,-0.09847148284915347,-0.09486606462667437,0.7900160031005939,21.182872772216797
41,-0.10160892031605896,-0.09284093713432767,0.8667651359062949,21.56841468811035
42,-0.11172313879699332,-0.09323841555787427,0.8061999329198061,20.371334075927734
43,-0.11804079333278249,-0.09663355810764462,0.8854656052709455,21.694293975830078
44,-0.11980071592938236,-0.09685750769790503,0.8597983278741865,21.974729537963867
45,-0.13100408671360486,-0.10485058922671885,0.9461756397617591,20.6895809173584
46,-0.1155304929800287,-0.1208303898691199,0.7757119274411908,21.98384666442871
47,-0.1220323208773321,-0.12275955629758523,0.9012528653919578,22.91248893737793
48,-0.12765254632892273,-0.1210354604372187,0.8001445562078997,21.746200561523438
49,-0.12826046899425225,-0.12103740891987937,0.83804476656877,21.77669906616211
50,-0.13562130567296712,-0.12293951407930728,1.0999083933701657,20.954267501831055
51,-0.14290992926102764,-0.10577191781149907,1.1977894549458812,19.772245407104492
52,-0.14789090476924585,-0.09675936817301484,1.2117741620087437,19.97004508972168
53,-0.15234778676875677,-0.0899928673746717,0.9799323130315737,21.149675369262695
54,-0.1636023805647142,-0.10810661625121389,0.9747712009561562,21.251850128173828
55,-0.17788425357268783,-0.10003600683270723,0.9473421390500797,21.99542999267578
56,-0.18617380735071118,-0.10301591418710343,0.8820073976503507,20.815135955810547
57,-0.18695626499123874,-0.09282640706516254,0.9957400740173128,21.48552703857422
58,-0.17409032396037094,-0.09828580303249082,0.9933678377079531,22.75172996520996
59,-0.16987813131417948,-0.09479244123208658,1.0782402773469475,21.661630630493164
60,-0.1886559293549384,-0.10519491101113325,1.1613831458065564,23.119792938232422
61,-0.19889802618126098,-0.10819870964556501,1.2235253506132124,22.61591911315918
62,-0.19457366248011687,-0.10265839651394569,1.2210710909596385,22.538549423217773
63,-0.18976782895878208,-0.09358213478365757,1.1906228448430318,22.218278884887695
64,-0.17968576177216636,-0.09185536427363887,1.1976999886562791,22.019617080688477
65,-0.18710426362573052,-0.09231260417443843,1.201176892800174,21.90901756286621
66,-0.19036815542993646,-0.09204443867876269,1.1950553911183421,22.081504821777344
67,-0.1951806153067425,-0.10073612238250644,1.081241995262743,21.00734519958496
68,-0.19136926760888068,-0.1027760583870977,1.170116459249315,22.853116989135742
69,-0.18569961746439806,-0.10998136864869196,1.249482728164777,21.470056533813477
70,-0.1916628882879567,-0.12374602289666564,1.2579737862396174,21.80096435546875
71,-0.19807593200953977,-0.1239613401277738,1.2222691699321804,22.433618545532227
72,-0.19501034626025035,-0.11454255247826794,1.334264548492833,21.80338478088379
73,-0.19120364513942273,-0.12154225392502985,1.24825323830733,22.335289001464844
74,-0.1912265734284149,-0.11695483927995352,1.1442541396042694,22.607454299926758
75,-0.1884463517139373,-0.11623981276466248,1.281093308136945,22.155845642089844
76,-0.19454218585382568,-0.12123230368858862,1.2834470134714362,22.311378479003906
77,-0.19402351458791461,-0.12446783524888909,1.125301349379589,23.19631004333496
78,-0.19362457020551677,-0.12286981978610792,1.0865800254999962,22.190635681152344
79,-0.19755273467646747,-0.11412357374981295,1.1482484387439,22.50590705871582
80,-0.1851678393555528,-0.10171261186224123,1.0947405819810134,21.88032341003418
81,-0.2030580477427187,-0.10992548141181371,1.1531117349530147,21.52105140686035
82,-0.20039092228582958,-0.10858109400429826,1.175483987727641,22.506446838378906
83,-0.20190438456968657,-0.10240252926838324,1.160084893896904,21.86232566833496
84,-0.1980888430259441,-0.09693735410054828,1.2303841081465277,21.031217575073242
85,-0.19421699525994604,-0.10316734714736385,1.1491264985939187,22.5430908203125
86,-0.17229663012746302,-0.11333821929748968,1.1410879144817552,21.328346252441406
87,-0.16878394303550448,-0.11630601648677322,1.0543660165340591,20.585674285888672
88,-0.1944504192419644,-0.12371703560595886,1.1141430769390694,23.289127349853516
89,-0.1875799286039722,-0.10842332162557373,1.139685040028466,22.965730667114258
90,-0.19318301506335625,-0.10429342864308451,1.1999802637362624,22.862930297851562
91,-0.1905103846549709,-0.10018179863055855,1.1584683432442073,23.13689422607422
92,-0.1913803788839984,-0.11177494850408567,1.2918607990217723,22.168624877929688
93,-0.19799307940397193,-0.13649348213507145,1.1608915982141557,20.67179298400879
94,-0.21670502610804734,-0.13297977182941675,1.2289530763776981,22.132932662963867
95,-0.22132410960079915,-0.12965639615270438,1.2481632299390346,21.916141510009766
96,-0.2174308804350527,-0.13124597005079702,1.2376169024220478,21.360416412353516
97,-0.21166558067953561,-0.1355031416437301,1.2545672003756132,22.041786193847656
98,-0.23193521918122406,-0.14302149509884993,1.2511500246304534,21.59464454650879
99,-0.24272430240368859,-0.13320079798093454,1.34950002476441,21.276580810546875
100,-0.22712968120297505,-0.13590083240340775,1.2470910268608213,22.057783126831055
101,-0.22249455205604116,-0.1292120845442614,1.3508205753220863,21.82170867919922
102,-0.23142633696059653,-0.12348741926134028,1.247545349898605,21.821073532104492
103,-0.23621691909237527,-0.12588171314565375,1.198443045181045,20.796825408935547
104,-0.23089658776960884,-0.12735723227413104,1.3207249854456278,21.5089168548584
105,-0.23354908741155364,-0.13172340320081263,1.2035021395860945,20.572811126708984
106,-0.2299249934283741,-0.12346379041495471,1.1199740094668544,23.143207550048828
107,-0.2256844409343489,-0.12367436395505586,1.084869622656782,22.725706100463867
108,-0.22407500321292884,-0.12417159918095161,1.1074641097771238,23.630891799926758
109,-0.2118489480381924,-0.1242678510299077,1.0974807296562454,23.505226135253906
110,-0.2098645597372676,-0.12469626693053712,1.2382983958219336,23.11879539489746
111,-0.20471314172414792,-0.11961199631049788,1.4086124179235104,21.158756256103516
112,-0.2231416727422532,-0.1333343988437069,1.3966878869246446,21.808319091796875
113,-0.20738610042558034,-0.11464691953835476,1.3693670510818166,21.22041130065918
114,-0.19684983572105264,-0.10429817050960863,1.3232054066432346,21.61929702758789
115,-0.19580437612878537,-0.10813724282162038,1.2482087858343656,21.857881546020508
116,-0.19124175661506843,-0.11516304442715505,1.2005521179239487,22.594093322753906
117,-0.18778415514325533,-0.1112017583918914,1.3166695508249635,21.870025634765625
118,-0.18358326987389167,-0.12444811299443664,1.2569591774763247,21.71779441833496
119,-0.18525250279952207,-0.12156412047306328,1.2895154677933596,21.58420181274414
120,-0.17534725456871245,-0.11171716041744131,1.2137439797091834,21.70371437072754
121,-0.18436956065866592,-0.1043066388703032,1.1125571029792736,21.87743377685547
122,-0.19826288460632735,-0.1089597292179911,1.239161806772703,22.43927574157715
123,-0.20259010508344838,-0.10013210740341921,1.2201475131476984,21.679737091064453
124,-0.17630054882090462,-0.10362074891178945,1.184439862240788,22.37664222717285
125,-0.16543419698570058,-0.08896322859633748,1.266188684705653,21.799856185913086
126,-0.15740926696504154,-0.0983545749123433,1.1093096463235954,20.86836814880371
127,-0.16923938494510452,-0.10107738438930482,1.0480586973094967,22.564287185668945
128,-0.18169268034877054,-0.10237992682528073,1.170557064410918,22.197856903076172
129,-0.18737365039875073,-0.0954147323785193,1.3264756481298163,20.63161277770996
130,-0.187816814633797,-0.10279116560078137,1.2797468615767795,22.444246292114258
131,-0.19340427870239635,-0.10972354546234712,1.1974511860885746,22.774864196777344
132,-0.18872736520359984,-0.08852727915564529,1.2043240854344284,21.08893394470215
133,-0.18850758103734191,-0.108222242784077,1.1081709905538544,22.49655532836914
134,-0.19270716805152255,-0.10716519658448628,1.3018181835130762,21.785720825195312
135,-0.20014152221234274,-0.10779774816937215,1.4957487357106019,21.9034366607666
136,-0.19889476161802389,-0.12097199101272597,1.2999217595530306,21.88223648071289
137,-0.2076864601474268,-0.11592064351058214,1.2639312868372237,20.988744735717773
138,-0.2075764714389674,-0.11435272972640662,1.398862145802218,21.05385398864746
139,-0.2098666093600354,-0.11738043607964953,1.4378718964657804,20.558481216430664
140,-0.19452328064591257,-0.11792526560437705,1.3714618505836322,21.752197265625
141,-0.17528862919111657,-0.1000556639300968,1.4850340660575703,21.799842834472656
142,-0.16640827034589586,-0.09473814333389383,1.6218114907850105,21.135658264160156
143,-0.17861366287400718,-0.10204824550987454,1.5649026380385485,20.872379302978516
144,-0.16610505436212708,-0.08656536688795222,1.5298415368771274,19.276220321655273
145,-0.16522958365711607,-0.09945493149025023,1.4423970435695155,21.483522415161133
146,-0.17104453888708615,-0.11169749290358123,1.4492619991904918,21.104557037353516
147,-0.17301431701632036,-0.11005126726519057,1.349065858068637,21.43287467956543
148,-0.17056064283972075,-0.10186128300123144,1.3465057157133218,22.138181686401367
149,-0.1871895924384022,-0.10190582683559932,1.3802480611450465,21.835147857666016
150,-0.1767685189601868,-0.1069509380398657,1.3716116733991892,21.872514724731445
151,-0.1729722712225339,-0.11838615517761678,1.5187788993645168,20.006832122802734
152,-0.18793980553826647,-0.1079651374336586,1.5498834141269144,21.915719985961914
153,-0.1869015108888892,-0.11716538697963744,1.5446943915150717,21.202482223510742
154,-0.1771713296931374,-0.11068865665083281,1.4956167810970682,21.336149215698242
155,-0.18811604406292753,-0.11674154306798037,1.6302449664529548,22.01783561706543
156,-0.19961156388191664,-0.1132533345698892,1.5591658448547945,21.40991973876953
157,-0.1987468516097037,-0.11543069814391307,1.5696155885355725,21.76011085510254
158,-0.192037243166388,-0.11472554226172063,1.60607836810611,21.967531204223633
159,-0.19349947238708726,-0.11215898156973786,1.6143010231310415,21.85980224609375
160,-0.191456495555921,-0.11986131914627968,1.6633697502294946,21.453548431396484
161,-0.19048596602060236,-0.11466277232161998,1.367919917844902,22.260536193847656
162,-0.1929681415682477,-0.10189212345818503,1.3999621313090969,22.111326217651367
163,-0.20557696139376408,-0.0963818163564514,1.2881574230838657,19.875173568725586
164,-0.19277315408542636,-0.097315142963597,1.353533942605614,20.953693389892578
165,-0.18174837327594134,-0.09546630681544974,1.2505774842725244,21.0676212310791
166,-0.18810148648802855,-0.09431676719808184,1.2333666817173274,22.199172973632812
167,-0.17551432944599624,-0.10430862596492844,1.19483302286741,22.40326499938965
168,-0.18333808302601745,-0.11137318919548525,1.229744379354637,22.015033721923828
169,-0.1756806190445408,-0.10694249294516772,1.276115118110435,21.889692306518555
170,-0.19036221878300008,-0.10207309060565775,1.33556686551337,22.173606872558594
171,-0.182324111417449,-0.09686787646576037,1.1909944547598597,22.13780403137207
172,-0.1902856319333081,-0.08882215918419409,1.1526174581482453,21.592670440673828
173,-0.17690038049510926,-0.10149875744653095,1.231266953035674,22.61907386779785
174,-0.16960245345294883,-0.10421678801117769,1.0438067363128372,22.10474967956543
175,-0.1736442450820502,-0.095868998038673,1.010545426044191,22.516939163208008
176,-0.16955206446844145,-0.08833105089739691,1.1571815975680588,22.047250747680664
177,-0.1746593403332959,-0.09545205121680828,1.196148913412554,22.266033172607422
178,-0.17717871602900764,-0.09327181648398239,1.057758681525181,21.785167694091797
179,-0.18163757299174355,-0.09707162766710611,0.9730253922158975,22.00238037109375
